"stimulus","cond","condition","correct_response"
"snaan","Pseudo",3,"m"
"brugje","LF",2,"n"
"broee","Pseudo",3,"m"
"resixm","Random",4,"m"
"voerde","HF",1,"n"
"iets","HF",1,"n"
"upnoocs","Random",4,"m"
"jbeess","Random",4,"m"
"userfbf","Random",4,"m"
"dnoser","Random",4,"m"
"heging","Pseudo",3,"m"
"kliekje","LF",2,"n"
"vlokje","LF",2,"n"
"belang","HF",1,"n"
"dutjes","LF",2,"n"
"bdejse","Random",4,"m"
"vriend","HF",1,"n"
"spitcrs","Random",4,"m"
"kwart","HF",1,"n"
"blaasje","LF",2,"n"
"'artyps","Random",4,"m"
"lelen","Pseudo",3,"m"
"loodjes","LF",2,"n"
"kuddes","LF",2,"n"
"vrerde","Pseudo",3,"m"
"falme","Pseudo",3,"m"
"juni","HF",1,"n"
"owprjme","Random",4,"m"
"punt","HF",1,"n"
"sfa'os","Random",4,"m"
"ivignsk","Random",4,"m"
"oopt","Pseudo",3,"m"
"mogel","Pseudo",3,"m"
"fkjlea","Random",4,"m"
"besof","Pseudo",3,"m"
"savsjae","Random",4,"m"
"jroteok","Random",4,"m"
"brins","Pseudo",3,"m"
"dooruit","Pseudo",3,"m"
"mitting","Pseudo",3,"m"
"atjenrta","Random",4,"m"
"ylllo","Random",4,"m"
"pasta's","LF",2,"n"
"sorbet","LF",2,"n"
"franse","HF",1,"n"
"dakpan","LF",2,"n"
"naabhdar","Random",4,"m"
"badjes","LF",2,"n"
"open","HF",1,"n"
"omforbas","Random",4,"m"
"gezas","Pseudo",3,"m"
"serpent","LF",2,"n"
"wormpje","LF",2,"n"
"ditmaal","HF",1,"n"
"zette","HF",1,"n"
"begen","Pseudo",3,"m"
"soorten","HF",1,"n"
"druifjes","LF",2,"n"
"eisers","LF",2,"n"
"terwijl","HF",1,"n"
"stemming","HF",1,"n"
"vanken","Pseudo",3,"m"
"sgao't","Random",4,"m"
"ejzeewps","Random",4,"m"
"balkje","LF",2,"n"
"lieverds","LF",2,"n"
"park","HF",1,"n"
"bijwoord","LF",2,"n"
"deven","Pseudo",3,"m"
"tausti","Random",4,"m"
"esdsetrs","Random",4,"m"
"eesfejtr","Random",4,"m"
"verviend","Pseudo",3,"m"
"ewjnclot","Random",4,"m"
"reebok","LF",2,"n"
"afscheid","HF",1,"n"
"pelososd","Random",4,"m"
"jecht","Pseudo",3,"m"
"vermicht","Pseudo",3,"m"
"lwipnkap","Random",4,"m"
"stour","Pseudo",3,"m"
"ujitlefs","Random",4,"m"
"herm","Pseudo",3,"m"
"poede","Pseudo",3,"m"
"dinden","Pseudo",3,"m"
"ttejru","Random",4,"m"
"focht","Pseudo",3,"m"
"vroeg","HF",1,"n"
"party's","LF",2,"n"
"paluis","Pseudo",3,"m"
"olrt","Random",4,"m"
"ksejeup","Random",4,"m"
"draaien","HF",1,"n"
"stes","Pseudo",3,"m"
"starters","LF",2,"n"
"saesriks","Random",4,"m"
"beslam","Pseudo",3,"m"
"aktes","LF",2,"n"
"etwjese","Random",4,"m"
"tandag","Pseudo",3,"m"
"giraf","LF",2,"n"
"einde","HF",1,"n"
"schorp","Pseudo",3,"m"
"massa","HF",1,"n"
"meter","HF",1,"n"
"hoepels","LF",2,"n"
"aldes","Pseudo",3,"m"
"hangers","LF",2,"n"
"geheel","HF",1,"n"
"darmpje","LF",2,"n"
"gamma's","LF",2,"n"
"gdisje","Random",4,"m"
"hints","LF",2,"n"
"popcorn","LF",2,"n"
"topjes","LF",2,"n"
"smiert","Random",4,"m"
"lieuws","Pseudo",3,"m"
"kneeën","Pseudo",3,"m"
"sjdenom","Random",4,"m"
"hangen","HF",1,"n"
"oortje","LF",2,"n"
"anders","HF",1,"n"
"dechten","Pseudo",3,"m"
"ijlfo","Random",4,"m"
"school","HF",1,"n"
"eeejlutw","Random",4,"m"
"laagjes","LF",2,"n"
"redden","HF",1,"n"
"verloor","HF",1,"n"
"gevield","Pseudo",3,"m"
"hctjzues","Random",4,"m"
"betrof","HF",1,"n"
"flipper","LF",2,"n"
"eteelsj","Random",4,"m"
"dasbom","Pseudo",3,"m"
"kesten","Pseudo",3,"m"
"rustig","HF",1,"n"
"najaars","LF",2,"n"
"rust","HF",1,"n"
"salsa","LF",2,"n"
"sandaal","LF",2,"n"
"serres","LF",2,"n"
"hoofdzin","LF",2,"n"
"logo","LF",2,"n"
"ijsbeer","LF",2,"n"
"durven","HF",1,"n"
"gelegd","HF",1,"n"
"onel","Pseudo",3,"m"
"vraagjes","LF",2,"n"
"scibuit","Random",4,"m"
"onter","Pseudo",3,"m"
"stel","HF",1,"n"
"soepbord","LF",2,"n"
"walruit","Pseudo",3,"m"
"stinker","LF",2,"n"
"brnaso","Random",4,"m"
"osgrle","Random",4,"m"
"jurtbeus","Random",4,"m"
"vissen","HF",1,"n"
"loop","HF",1,"n"
"teveel","HF",1,"n"
"gevoerd","HF",1,"n"
"boven","HF",1,"n"
"romans","HF",1,"n"
"blif","Pseudo",3,"m"
"subies","Pseudo",3,"m"
"boop","Pseudo",3,"m"
"schilten","Pseudo",3,"m"
"koken","HF",1,"n"
"hawen","Pseudo",3,"m"
"jfwole","Random",4,"m"
"gehaald","HF",1,"n"
"echt","HF",1,"n"
"stermen","Pseudo",3,"m"
"cartoons","LF",2,"n"
"oasj","Random",4,"m"
"dojkoers","Random",4,"m"
"mede","HF",1,"n"
"deur","HF",1,"n"
"kruikjes","LF",2,"n"
"eopjpe","Random",4,"m"
"cemmer","Pseudo",3,"m"
"nestjes","LF",2,"n"
"accu's","LF",2,"n"
"toekomst","HF",1,"n"
"jkbees","Random",4,"m"
"avulki","Random",4,"m"
"telkens","HF",1,"n"
"gezort","Pseudo",3,"m"
"macht","HF",1,"n"
"negen","HF",1,"n"
"delen","HF",1,"n"
"zwijntje","LF",2,"n"
"nksiert","Random",4,"m"
"aardig","HF",1,"n"
"bezoofd","Pseudo",3,"m"
"papjes","LF",2,"n"
"neoornhe","Random",4,"m"
"nonder","Pseudo",3,"m"
"glak","Pseudo",3,"m"
"prond","Pseudo",3,"m"
"fles","HF",1,"n"
"gact","Pseudo",3,"m"
"gericht","HF",1,"n"
"racist","LF",2,"n"
"films","HF",1,"n"
"pjdnea","Random",4,"m"
"kkarer","Random",4,"m"
"aalg","Random",4,"m"
"neel","Pseudo",3,"m"
"houten","HF",1,"n"
"lotjes","LF",2,"n"
"kalfje","LF",2,"n"
"gengde","Pseudo",3,"m"
"lssaa","Random",4,"m"
"mozij","Pseudo",3,"m"
"berging","LF",2,"n"
"buik","HF",1,"n"
"acarabne","Random",4,"m"
"techniek","HF",1,"n"
"padjes","LF",2,"n"
"hookt","Pseudo",3,"m"
"spatels","LF",2,"n"
"jorpesot","Random",4,"m"
"primeurs","LF",2,"n"
"faarten","Pseudo",3,"m"
"hiekte","Pseudo",3,"m"
"vandaag","HF",1,"n"
"minste","HF",1,"n"
"jojo's","LF",2,"n"
"trief","Pseudo",3,"m"
"sproet","LF",2,"n"
"attemle","Random",4,"m"
"slaebl","Random",4,"m"
"eeelngt","Random",4,"m"
"bebest","Pseudo",3,"m"
"tekort","HF",1,"n"
"rijder","LF",2,"n"
"wimper","LF",2,"n"
"zich","HF",1,"n"
