"stimulus","cond","condition","correct_response"
"kuddes","LF",2,"n"
"koer","LF",2,"n"
"adzie","Pseudo",3,"m"
"gerden","Pseudo",3,"m"
"poucon","Random",4,"m"
"heent","Pseudo",3,"m"
"gedecht","Pseudo",3,"m"
"belang","HF",1,"n"
"bestuur","HF",1,"n"
"laatst","HF",1,"n"
"iotofej","Random",4,"m"
"wacht","HF",1,"n"
"doont","Pseudo",3,"m"
"wjzetere","Random",4,"m"
"plooitje","LF",2,"n"
"griwen","Pseudo",3,"m"
"pgonnpgi","Random",4,"m"
"korfbal","LF",2,"n"
"gommen","LF",2,"n"
"getten","Pseudo",3,"m"
"blauw","HF",1,"n"
"opgat","Pseudo",3,"m"
"meidje","LF",2,"n"
"poosje","HF",1,"n"
"dealen","LF",2,"n"
"smaak","HF",1,"n"
"jo'jos","Random",4,"m"
"stofjes","LF",2,"n"
"cinnen","Pseudo",3,"m"
"mooi","HF",1,"n"
"vernast","Pseudo",3,"m"
"spraat","Pseudo",3,"m"
"dochter","HF",1,"n"
"gulsen","Pseudo",3,"m"
"vlaktes","LF",2,"n"
"jongste","HF",1,"n"
"werden","HF",1,"n"
"derde","HF",1,"n"
"aftijn","Pseudo",3,"m"
"straf","HF",1,"n"
"weesjes","LF",2,"n"
"dojkoers","Random",4,"m"
"russen","HF",1,"n"
"greden","Pseudo",3,"m"
"brandje","LF",2,"n"
"huid","HF",1,"n"
"vrijen","HF",1,"n"
"zangen","LF",2,"n"
"typisch","HF",1,"n"
"mooiste","HF",1,"n"
"sterkten","LF",2,"n"
"gede","Pseudo",3,"m"
"maap","Pseudo",3,"m"
"klapjes","LF",2,"n"
"geid","Pseudo",3,"m"
"cross","LF",2,"n"
"peddel","LF",2,"n"
"zieltje","LF",2,"n"
"succes","HF",1,"n"
"hawen","Pseudo",3,"m"
"ttejru","Random",4,"m"
"smokings","LF",2,"n"
"tende","Pseudo",3,"m"
"legagn","Random",4,"m"
"zodra","HF",1,"n"
"geacht","HF",1,"n"
"maantjes","LF",2,"n"
"hiek","Pseudo",3,"m"
"verden","Pseudo",3,"m"
"bouwen","HF",1,"n"
"grijt","Pseudo",3,"m"
"ltdea's","Random",4,"m"
"voordeel","HF",1,"n"
"tnjoteso","Random",4,"m"
"hujcvrte","Random",4,"m"
"dakpan","LF",2,"n"
"trailers","LF",2,"n"
"oizbmse","Random",4,"m"
"iaml","Random",4,"m"
"gekoord","Pseudo",3,"m"
"eenheid","HF",1,"n"
"eenzaam","HF",1,"n"
"prijgen","Pseudo",3,"m"
"nummer","HF",1,"n"
"korargla","Random",4,"m"
"eiksnjk","Random",4,"m"
"kruikjes","LF",2,"n"
"epmeils","Random",4,"m"
"verblek","Pseudo",3,"m"
"hingen","HF",1,"n"
"rietjes","LF",2,"n"
"doel","HF",1,"n"
"klasse","HF",1,"n"
"krokus","LF",2,"n"
"atjenrta","Random",4,"m"
"wiest","Pseudo",3,"m"
"tmjaes","Random",4,"m"
"tjszie","Random",4,"m"
"iplc","Random",4,"m"
"doer","Pseudo",3,"m"
"bowling","LF",2,"n"
"mahstec","Random",4,"m"
"goud","HF",1,"n"
"veuren","Pseudo",3,"m"
"hoepels","LF",2,"n"
"miertje","LF",2,"n"
"voort","HF",1,"n"
"jievelg","Random",4,"m"
"ontreit","Pseudo",3,"m"
"omvat","HF",1,"n"
"zweet","HF",1,"n"
"surfers","LF",2,"n"
"jeer","Pseudo",3,"m"
"gifslang","LF",2,"n"
"eerzet","Pseudo",3,"m"
"eitujl","Random",4,"m"
"grantte","Pseudo",3,"m"
"oprpcno","Random",4,"m"
"sgao't","Random",4,"m"
"pauzen","LF",2,"n"
"uetijps","Random",4,"m"
"monste","Pseudo",3,"m"
"tausti","Random",4,"m"
"jgdraae","Random",4,"m"
"larve","LF",2,"n"
"skejtte","Random",4,"m"
"meken","Pseudo",3,"m"
"birden","Pseudo",3,"m"
"sleetje","LF",2,"n"
"neutnr","Random",4,"m"
"belaap","Pseudo",3,"m"
"toch","HF",1,"n"
"lbuvaki","Random",4,"m"
"ykceoh","Random",4,"m"
"us'cac","Random",4,"m"
"geluid","HF",1,"n"
"fezjee","Random",4,"m"
"drumstel","LF",2,"n"
"jonteohr","Random",4,"m"
"hanten","Pseudo",3,"m"
"fauna's","LF",2,"n"
"jipelss","Random",4,"m"
"stezen","Pseudo",3,"m"
"zaaltjes","LF",2,"n"
"ocsrotes","Random",4,"m"
"buim","Pseudo",3,"m"
"snack","LF",2,"n"
"uetisjn","Random",4,"m"
"oordeel","HF",1,"n"
"ermen","Pseudo",3,"m"
"park","HF",1,"n"
"sauan's","Random",4,"m"
"zellen","Pseudo",3,"m"
"stuk","HF",1,"n"
"pjdnea","Random",4,"m"
"roggen","LF",2,"n"
"sorbet","LF",2,"n"
"kungen","Pseudo",3,"m"
"snobs","LF",2,"n"
"schaapje","LF",2,"n"
"tliezju","Random",4,"m"
"wijntjes","LF",2,"n"
"daaruit","HF",1,"n"
"mertel","Pseudo",3,"m"
"duo's","LF",2,"n"
"wijst","HF",1,"n"
"sraless","Random",4,"m"
"franse","HF",1,"n"
"partger","Pseudo",3,"m"
"verdrok","Pseudo",3,"m"
"geen","HF",1,"n"
"boezems","LF",2,"n"
"staart","HF",1,"n"
"meteen","HF",1,"n"
"jpoees","Random",4,"m"
"totdat","HF",1,"n"
"bijk","Pseudo",3,"m"
"jansara","Random",4,"m"
"grees","Pseudo",3,"m"
"marker","LF",2,"n"
"t'aasps","Random",4,"m"
"iejfde","Random",4,"m"
"eteljs","Random",4,"m"
"minder","HF",1,"n"
"hatte","Pseudo",3,"m"
"uodj","Random",4,"m"
"trio's","LF",2,"n"
"weten","HF",1,"n"
"neusjes","LF",2,"n"
"stermen","Pseudo",3,"m"
"jokers","LF",2,"n"
"thema","HF",1,"n"
"groei","HF",1,"n"
"bouden","Pseudo",3,"m"
"ziel","HF",1,"n"
"uiltje","LF",2,"n"
"mipe","Pseudo",3,"m"
"stille","HF",1,"n"
"plateaus","LF",2,"n"
"damer","Pseudo",3,"m"
"modem","LF",2,"n"
"opyhtn","Random",4,"m"
"vervoer","HF",1,"n"
"sletje","LF",2,"n"
"stopte","HF",1,"n"
"dnjesar","Random",4,"m"
"nopotr","Random",4,"m"
"scraken","Pseudo",3,"m"
"wuejtoms","Random",4,"m"
"zitjes","LF",2,"n"
"kaasje","LF",2,"n"
"woede","HF",1,"n"
"raaite","Pseudo",3,"m"
"hierbij","HF",1,"n"
"eesfejtr","Random",4,"m"
"ueedjnts","Random",4,"m"
"liefde","HF",1,"n"
"vormpjes","LF",2,"n"
"lassers","LF",2,"n"
