"stimulus","cond","condition","correct_response"
"lassers","LF",2,"n"
"rudtmsel","Random",4,"m"
"ajewts","Random",4,"m"
"wezen","HF",1,"n"
"zjtleie","Random",4,"m"
"hlnseuc","Random",4,"m"
"jlsueki","Random",4,"m"
"witloof","LF",2,"n"
"woning","HF",1,"n"
"factors","LF",2,"n"
"lipuur","Pseudo",3,"m"
"kaasje","LF",2,"n"
"ezgreils","Random",4,"m"
"sassjeu","Random",4,"m"
"tenzij","HF",1,"n"
"utjbrue","Random",4,"m"
"braan","Pseudo",3,"m"
"aantal","HF",1,"n"
"npisjers","Random",4,"m"
"warme","HF",1,"n"
"aula's","LF",2,"n"
"rensen","Pseudo",3,"m"
"madiek","Pseudo",3,"m"
"okjres","Random",4,"m"
"squash","LF",2,"n"
"inzicht","HF",1,"n"
"hact","Pseudo",3,"m"
"sleetje","LF",2,"n"
"vermeld","HF",1,"n"
"earrspt","Random",4,"m"
"trippen","LF",2,"n"
"baby","HF",1,"n"
"spaties","LF",2,"n"
"korfbal","LF",2,"n"
"warte","Pseudo",3,"m"
"bionz","Random",4,"m"
"inbrok","Pseudo",3,"m"
"dmjeaasn","Random",4,"m"
"gebruik","HF",1,"n"
"lolly","LF",2,"n"
"nieuw","HF",1,"n"
"lsede","Random",4,"m"
"anncesrs","Random",4,"m"
"waarden","HF",1,"n"
"logo","LF",2,"n"
"ribeuzd","Random",4,"m"
"sjersoo","Random",4,"m"
"weetjes","LF",2,"n"
"drukte","HF",1,"n"
"vaasjes","LF",2,"n"
"twijgjes","LF",2,"n"
"sausjes","LF",2,"n"
"geslocht","Pseudo",3,"m"
"komen","HF",1,"n"
"jatneash","Random",4,"m"
"gitpen","Pseudo",3,"m"
"taak","HF",1,"n"
"kleuren","HF",1,"n"
"hangt","HF",1,"n"
"t'aasps","Random",4,"m"
"hookt","Pseudo",3,"m"
"fraudes","LF",2,"n"
"poede","Pseudo",3,"m"
"onder","HF",1,"n"
"acarabne","Random",4,"m"
"werkzaam","HF",1,"n"
"usjem","Random",4,"m"
"jtliejps","Random",4,"m"
"watjes","LF",2,"n"
"ajaelsg","Random",4,"m"
"ildste","Pseudo",3,"m"
"traantje","LF",2,"n"
"noodse","Pseudo",3,"m"
"klaproos","LF",2,"n"
"keotj","Random",4,"m"
"deek","Pseudo",3,"m"
"segs","Pseudo",3,"m"
"gering","HF",1,"n"
"stenk","Pseudo",3,"m"
"zelf","HF",1,"n"
"sraless","Random",4,"m"
"alles","HF",1,"n"
"omedm","Random",4,"m"
"moekte","Pseudo",3,"m"
"sorbet","LF",2,"n"
"moef","Pseudo",3,"m"
"poortjes","LF",2,"n"
"uiteen","HF",1,"n"
"leept","Pseudo",3,"m"
"stafje","LF",2,"n"
"strag","Pseudo",3,"m"
"sheriffs","LF",2,"n"
"hoge","HF",1,"n"
"buggy","LF",2,"n"
"doer","Pseudo",3,"m"
"sponsen","LF",2,"n"
"besje","LF",2,"n"
"buikjes","LF",2,"n"
"vogels","HF",1,"n"
"klachten","HF",1,"n"
"bemen","Pseudo",3,"m"
"kleiner","HF",1,"n"
"steekt","HF",1,"n"
"straten","HF",1,"n"
"prap","Pseudo",3,"m"
"hoofden","HF",1,"n"
"blik","HF",1,"n"
"tolgen","Pseudo",3,"m"
"donzaam","Pseudo",3,"m"
"lienen","Pseudo",3,"m"
"zodra","HF",1,"n"
"zeggen","HF",1,"n"
"kejsaa","Random",4,"m"
"bdejas","Random",4,"m"
"knipsel","LF",2,"n"
"zinsdeel","LF",2,"n"
"rekkit","Random",4,"m"
"drumstel","LF",2,"n"
"splingen","Pseudo",3,"m"
"koospem","Random",4,"m"
"facht","Pseudo",3,"m"
"ortste","Pseudo",3,"m"
"zestig","HF",1,"n"
"zieltjes","LF",2,"n"
"olrt","Random",4,"m"
"ito'rs","Random",4,"m"
"lso'os","Random",4,"m"
"spatels","LF",2,"n"
"brandje","LF",2,"n"
"ojstep","Random",4,"m"
"wiegjes","LF",2,"n"
"peent","Pseudo",3,"m"
"gezegd","HF",1,"n"
"toesrp","Random",4,"m"
"csa'lo","Random",4,"m"
"serpent","LF",2,"n"
"ziekten","HF",1,"n"
"roegste","Pseudo",3,"m"
"deukje","LF",2,"n"
"jgdraae","Random",4,"m"
"giraf","LF",2,"n"
"semfar","Random",4,"m"
"weeltijd","Pseudo",3,"m"
"baan","HF",1,"n"
"wijs","HF",1,"n"
"holken","Pseudo",3,"m"
"nakken","Pseudo",3,"m"
"cange","Pseudo",3,"m"
"blaasje","LF",2,"n"
"pinda","LF",2,"n"
"haamde","Pseudo",3,"m"
"ponmer","Random",4,"m"
"rgbuej","Random",4,"m"
"zithoek","LF",2,"n"
"gedoerd","Pseudo",3,"m"
"gdisje","Random",4,"m"
"paar","HF",1,"n"
"prsuten","Random",4,"m"
"stijs","Pseudo",3,"m"
"trol","LF",2,"n"
"soepje","LF",2,"n"
"ritsen","LF",2,"n"
"ervbe","Random",4,"m"
"belaap","Pseudo",3,"m"
"kaasjes","LF",2,"n"
"jeer","Pseudo",3,"m"
"tmliuje","Random",4,"m"
"moze","Pseudo",3,"m"
"bedlijk","Pseudo",3,"m"
"leept","Pseudo",3,"m"
"truegjes","Random",4,"m"
"regels","HF",1,"n"
"accent","HF",1,"n"
"kuigend","Pseudo",3,"m"
"hien","Pseudo",3,"m"
"kicht","Pseudo",3,"m"
"dond","Pseudo",3,"m"
"mormden","Pseudo",3,"m"
"aldus","HF",1,"n"
"flipper","LF",2,"n"
"hendels","LF",2,"n"
"kleurtje","LF",2,"n"
"oordeel","HF",1,"n"
"iplc","Random",4,"m"
"wasbeer","LF",2,"n"
"alfo'rs","Random",4,"m"
"eignrgb","Random",4,"m"
"zoter","Pseudo",3,"m"
"dsael","Random",4,"m"
"proeien","Pseudo",3,"m"
"eirtsn","Random",4,"m"
"ashc","Random",4,"m"
"nstuts","Random",4,"m"
"vliegjes","LF",2,"n"
"ming","Pseudo",3,"m"
"blosde","Pseudo",3,"m"
"walnoot","LF",2,"n"
"alevr","Random",4,"m"
"salsa","LF",2,"n"
"eloe","Pseudo",3,"m"
"vijg","LF",2,"n"
"wand","HF",1,"n"
"dsgktuuo","Random",4,"m"
"serres","LF",2,"n"
"been","HF",1,"n"
"gegicht","Pseudo",3,"m"
"pricht","Pseudo",3,"m"
"doopsels","LF",2,"n"
"berust","HF",1,"n"
"nacsk","Random",4,"m"
"grijden","Pseudo",3,"m"
"reeds","HF",1,"n"
"frames","LF",2,"n"
"ereiss","Random",4,"m"
"kennis","HF",1,"n"
"kusrko","Random",4,"m"
"vangen","HF",1,"n"
"vrolijk","HF",1,"n"
"slijper","LF",2,"n"
"deten","Pseudo",3,"m"
"oetjls","Random",4,"m"
"vielen","HF",1,"n"
"buren","HF",1,"n"
"slaren","Pseudo",3,"m"
"moeizaam","HF",1,"n"
"rimeupsr","Random",4,"m"
"scheppen","HF",1,"n"
"spurten","LF",2,"n"
"dkjijes","Random",4,"m"
"omvang","HF",1,"n"
"leed","HF",1,"n"
"jullie","HF",1,"n"
"lift","HF",1,"n"
"aandacht","HF",1,"n"
"geet","Pseudo",3,"m"
"hopen","HF",1,"n"
"biedt","HF",1,"n"
"soja","LF",2,"n"
"krokus","LF",2,"n"
