"stimulus","cond","condition","correct_response"
"keurig","HF",1,"n"
"merf","Pseudo",3,"m"
"musje","LF",2,"n"
"hatte","Pseudo",3,"m"
"blondjes","LF",2,"n"
"solsmes","Random",4,"m"
"iets","HF",1,"n"
"stuur","HF",1,"n"
"stad","HF",1,"n"
"jargons","LF",2,"n"
"toesrp","Random",4,"m"
"buizerd","LF",2,"n"
"waarden","HF",1,"n"
"fipts","Pseudo",3,"m"
"hetgeen","HF",1,"n"
"twijgjes","LF",2,"n"
"ziekten","HF",1,"n"
"huitje","Pseudo",3,"m"
"ocsrotes","Random",4,"m"
"jlkeikes","Random",4,"m"
"miertje","LF",2,"n"
"bloot","HF",1,"n"
"maag","HF",1,"n"
"loorden","Pseudo",3,"m"
"etubrls","Random",4,"m"
"fuist","Pseudo",3,"m"
"larve","LF",2,"n"
"jievelg","Random",4,"m"
"sfa'os","Random",4,"m"
"tuin","HF",1,"n"
"kestig","Pseudo",3,"m"
"mijkt","Pseudo",3,"m"
"pisjuets","Random",4,"m"
"kanaf","Pseudo",3,"m"
"heeld","Pseudo",3,"m"
"jammer","HF",1,"n"
"kuisen","LF",2,"n"
"printers","LF",2,"n"
"solo's","LF",2,"n"
"meeld","Pseudo",3,"m"
"srejitep","Random",4,"m"
"halve","HF",1,"n"
"zeefje","LF",2,"n"
"mietjes","LF",2,"n"
"leger","HF",1,"n"
"kijn","Pseudo",3,"m"
"polsjes","LF",2,"n"
"tander","Pseudo",3,"m"
"vocaal","LF",2,"n"
"ubtrsoti","Random",4,"m"
"biever","Pseudo",3,"m"
"trap","HF",1,"n"
"lijn","HF",1,"n"
"o'mpaes","Random",4,"m"
"games","LF",2,"n"
"framboos","LF",2,"n"
"acarabne","Random",4,"m"
"trutje","LF",2,"n"
"daaruit","HF",1,"n"
"popjes","LF",2,"n"
"oekejt","Random",4,"m"
"zwijden","Pseudo",3,"m"
"uiltje","LF",2,"n"
"lengtes","LF",2,"n"
"zweet","HF",1,"n"
"oopt","Pseudo",3,"m"
"figuur","HF",1,"n"
"smokings","LF",2,"n"
"afses","Random",4,"m"
"stuk","HF",1,"n"
"olpshee","Random",4,"m"
"wiest","Pseudo",3,"m"
"sfeertje","LF",2,"n"
"ribeuzd","Random",4,"m"
"toekomst","HF",1,"n"
"vrijwel","HF",1,"n"
"schrijft","HF",1,"n"
"kleren","HF",1,"n"
"ltejeiw","Random",4,"m"
"lierap","Pseudo",3,"m"
"klap","HF",1,"n"
"zodra","HF",1,"n"
"klichten","Pseudo",3,"m"
"oordeel","HF",1,"n"
"frietjes","LF",2,"n"
"mucht","Pseudo",3,"m"
"vruchtje","LF",2,"n"
"tlrslee","Random",4,"m"
"iaml","Random",4,"m"
"greerde","Pseudo",3,"m"
"hoeft","HF",1,"n"
"sauan's","Random",4,"m"
"peukjes","LF",2,"n"
"loy'lsl","Random",4,"m"
"ontzoet","Pseudo",3,"m"
"saart","Pseudo",3,"m"
"serres","LF",2,"n"
"osnieur","Pseudo",3,"m"
"bijwoord","LF",2,"n"
"netepsr","Random",4,"m"
"sporen","HF",1,"n"
"donors","LF",2,"n"
"vrouw","HF",1,"n"
"zuchtjes","LF",2,"n"
"krrame","Random",4,"m"
"accent","HF",1,"n"
"wuejtoms","Random",4,"m"
"itesegr","Random",4,"m"
"weekjes","LF",2,"n"
"fezjee","Random",4,"m"
"merries","LF",2,"n"
"smalel","Pseudo",3,"m"
"trailers","LF",2,"n"
"gelocht","Pseudo",3,"m"
"lokter","Pseudo",3,"m"
"rvgeeti","Random",4,"m"
"'gantos","Random",4,"m"
"erter","Pseudo",3,"m"
"eigen","HF",1,"n"
"temgeen","Pseudo",3,"m"
"semfar","Random",4,"m"
"lkaebj","Random",4,"m"
"usjesne","Random",4,"m"
"bionz","Random",4,"m"
"zullen","HF",1,"n"
"jark","Pseudo",3,"m"
"drums","LF",2,"n"
"surfers","LF",2,"n"
"zoutvat","LF",2,"n"
"waarvan","HF",1,"n"
"meeirrs","Random",4,"m"
"eplukk","Random",4,"m"
"tustig","Pseudo",3,"m"
"links","HF",1,"n"
"twintig","HF",1,"n"
"obojegs","Random",4,"m"
"braag","Pseudo",3,"m"
"haal","HF",1,"n"
"hooden","Pseudo",3,"m"
"pizza's","LF",2,"n"
"rekst","Pseudo",3,"m"
"knuffel","LF",2,"n"
"dorg","Pseudo",3,"m"
"ujitlefs","Random",4,"m"
"keeewjs","Random",4,"m"
"roonde","Pseudo",3,"m"
"grek","Pseudo",3,"m"
"beuden","Pseudo",3,"m"
"ander","HF",1,"n"
"kkrestes","Random",4,"m"
"salgo","Random",4,"m"
"waarif","Pseudo",3,"m"
"rdum","Random",4,"m"
"handen","HF",1,"n"
"kalfje","LF",2,"n"
"doel","HF",1,"n"
"racebaan","LF",2,"n"
"gevelk","Pseudo",3,"m"
"donter","Pseudo",3,"m"
"treffen","HF",1,"n"
"films","HF",1,"n"
"earrspt","Random",4,"m"
"schijft","Pseudo",3,"m"
"gewerkt","HF",1,"n"
"ereiss","Random",4,"m"
"bdejas","Random",4,"m"
"proces","HF",1,"n"
"sutilpor","Random",4,"m"
"kekken","Pseudo",3,"m"
"vereist","HF",1,"n"
"verdoord","Pseudo",3,"m"
"prsuten","Random",4,"m"
"eivnfu","Random",4,"m"
"wangen","HF",1,"n"
"nestjes","LF",2,"n"
"stongen","Pseudo",3,"m"
"strijd","HF",1,"n"
"verbeld","Pseudo",3,"m"
"albums","LF",2,"n"
"penning","HF",1,"n"
"sonds","Pseudo",3,"m"
"espnrta","Random",4,"m"
"rbz'aes","Random",4,"m"
"aand","Pseudo",3,"m"
"esdoorn","LF",2,"n"
"spurten","LF",2,"n"
"kroeker","Pseudo",3,"m"
"nksiert","Random",4,"m"
"egams","Random",4,"m"
"hiekte","Pseudo",3,"m"
"leiding","HF",1,"n"
"taluepas","Random",4,"m"
"otters","LF",2,"n"
"iplc","Random",4,"m"
"richting","HF",1,"n"
"meidje","LF",2,"n"
"dweiltje","LF",2,"n"
"hoofd","HF",1,"n"
"gaat","HF",1,"n"
"akloop","Pseudo",3,"m"
"salsa","LF",2,"n"
"stierf","HF",1,"n"
"jonteohr","Random",4,"m"
"raciaal","LF",2,"n"
"tonijn","LF",2,"n"
"cingens","Pseudo",3,"m"
"denst","Pseudo",3,"m"
"golf","HF",1,"n"
"prijgen","Pseudo",3,"m"
"goden","HF",1,"n"
"droeg","HF",1,"n"
"delen","HF",1,"n"
"studie","HF",1,"n"
"sotel","Pseudo",3,"m"
"keus","HF",1,"n"
"hoeten","Pseudo",3,"m"
"setje","LF",2,"n"
"psepjo","Random",4,"m"
"lassers","LF",2,"n"
"roggen","LF",2,"n"
"designs","LF",2,"n"
"forums","LF",2,"n"
"ijsbeer","LF",2,"n"
"lijnen","HF",1,"n"
"ryu'js","Random",4,"m"
"vertoord","Pseudo",3,"m"
"malen","HF",1,"n"
"gitpen","Pseudo",3,"m"
"asbbalel","Random",4,"m"
"jekoops","Random",4,"m"
"koopjes","LF",2,"n"
"starters","LF",2,"n"
"matjes","LF",2,"n"
"prosact","Pseudo",3,"m"
"robtu","Random",4,"m"
"mlione","Random",4,"m"
"ztaasejl","Random",4,"m"
"widden","Pseudo",3,"m"
"galgen","LF",2,"n"
"lolly's","LF",2,"n"
