"stimulus","cond","condition","correct_response"
"pilsjes","LF",2,"n"
"printers","LF",2,"n"
"wjzetere","Random",4,"m"
"stenker","Pseudo",3,"m"
"kost","HF",1,"n"
"dieper","HF",1,"n"
"trsshi","Random",4,"m"
"sehrfifs","Random",4,"m"
"items","LF",2,"n"
"sezen","Pseudo",3,"m"
"soepbord","LF",2,"n"
"reviews","LF",2,"n"
"zombies","LF",2,"n"
"gleufje","LF",2,"n"
"o'smott","Random",4,"m"
"tollenr","Random",4,"m"
"eind","HF",1,"n"
"usjem","Random",4,"m"
"ltejeiw","Random",4,"m"
"stas","Pseudo",3,"m"
"nhtsi","Random",4,"m"
"zwijntje","LF",2,"n"
"jievelg","Random",4,"m"
"o'usd","Random",4,"m"
"lotions","LF",2,"n"
"gdisje","Random",4,"m"
"tellers","LF",2,"n"
"slede","LF",2,"n"
"slijmen","LF",2,"n"
"stijs","Pseudo",3,"m"
"slechte","HF",1,"n"
"kalfje","LF",2,"n"
"salgo","Random",4,"m"
"week","HF",1,"n"
"voorkomt","HF",1,"n"
"knieën","HF",1,"n"
"ijlekjs","Random",4,"m"
"alevr","Random",4,"m"
"pprelis","Random",4,"m"
"schat","HF",1,"n"
"wilde","HF",1,"n"
"verden","Pseudo",3,"m"
"molgde","Pseudo",3,"m"
"dinden","Pseudo",3,"m"
"thee","HF",1,"n"
"halve","HF",1,"n"
"echte","HF",1,"n"
"hangers","LF",2,"n"
"verstaan","HF",1,"n"
"doewel","Pseudo",3,"m"
"wakker","HF",1,"n"
"genaard","Pseudo",3,"m"
"volle","HF",1,"n"
"rukwind","LF",2,"n"
"paus","HF",1,"n"
"spelen","HF",1,"n"
"ebalmss","Random",4,"m"
"regen","HF",1,"n"
"leept","Pseudo",3,"m"
"zaak","HF",1,"n"
"skertjui","Random",4,"m"
"ojstep","Random",4,"m"
"twrjeas","Random",4,"m"
"naus","Pseudo",3,"m"
"waarif","Pseudo",3,"m"
"nilde","Pseudo",3,"m"
"ofpsr","Random",4,"m"
"gact","Pseudo",3,"m"
"meidje","LF",2,"n"
"otters","LF",2,"n"
"haantjes","LF",2,"n"
"dielen","Pseudo",3,"m"
"begon","HF",1,"n"
"dasbom","Pseudo",3,"m"
"ejposm","Random",4,"m"
"us'cac","Random",4,"m"
"tissen","Pseudo",3,"m"
"aelkbjs","Random",4,"m"
"doeder","Pseudo",3,"m"
"owprjme","Random",4,"m"
"fraat","Pseudo",3,"m"
"iiznjb","Random",4,"m"
"rocker","LF",2,"n"
"voormeen","Pseudo",3,"m"
"roenen","Pseudo",3,"m"
"vinter","Pseudo",3,"m"
"faten","Pseudo",3,"m"
"mivoor","Pseudo",3,"m"
"upnoocs","Random",4,"m"
"limoen","LF",2,"n"
"karm","Pseudo",3,"m"
"stroppen","LF",2,"n"
"vlaktes","LF",2,"n"
"pauzen","LF",2,"n"
"eopjpe","Random",4,"m"
"zweeg","HF",1,"n"
"lach","HF",1,"n"
"jatneash","Random",4,"m"
"bier","HF",1,"n"
"temgeen","Pseudo",3,"m"
"meukje","Pseudo",3,"m"
"mlione","Random",4,"m"
"kstwadan","Random",4,"m"
"amme","Pseudo",3,"m"
"wiegjes","LF",2,"n"
"stemle","Pseudo",3,"m"
"hieruit","HF",1,"n"
"spuitjes","LF",2,"n"
"snoetjes","LF",2,"n"
"lift","HF",1,"n"
"passen","HF",1,"n"
"zazen","Pseudo",3,"m"
"nisten","Pseudo",3,"m"
"werkte","HF",1,"n"
"prap","Pseudo",3,"m"
"bagden","Pseudo",3,"m"
"mortiek","Pseudo",3,"m"
"earrspt","Random",4,"m"
"delde","Pseudo",3,"m"
"dunne","HF",1,"n"
"t'aasps","Random",4,"m"
"panters","LF",2,"n"
"minst","HF",1,"n"
"gedrukt","HF",1,"n"
"schatjes","LF",2,"n"
"dweiltje","LF",2,"n"
"vader","HF",1,"n"
"aakje","Pseudo",3,"m"
"sseenrwt","Random",4,"m"
"plooitje","LF",2,"n"
"koevoet","LF",2,"n"
"eeelngt","Random",4,"m"
"verte","HF",1,"n"
"smyjpeg","Random",4,"m"
"geluk","HF",1,"n"
"ruilte","Pseudo",3,"m"
"moeilijk","HF",1,"n"
"dealen","LF",2,"n"
"ervan","HF",1,"n"
"gewicht","HF",1,"n"
