"stimulus","cond","condition","correct_response"
"loojitpe","Random",4,"m"
"egams","Random",4,"m"
"nekjes","LF",2,"n"
"gebeer","Pseudo",3,"m"
"bladie","Pseudo",3,"m"
"stolm","Pseudo",3,"m"
"wmirpe","Random",4,"m"
"hiekte","Pseudo",3,"m"
"stelds","Pseudo",3,"m"
"tnokars","Random",4,"m"
"dinden","Pseudo",3,"m"
"stropje","LF",2,"n"
"serres","LF",2,"n"
"sfeertje","LF",2,"n"
"weetjes","LF",2,"n"
"raciaal","LF",2,"n"
"advies","HF",1,"n"
"wormpje","LF",2,"n"
"veraakt","Pseudo",3,"m"
"kurwndi","Random",4,"m"
"jpoees","Random",4,"m"
"lijkt","HF",1,"n"
"obzmie","Random",4,"m"
"dojkoers","Random",4,"m"
"irkkujse","Random",4,"m"
"zand","HF",1,"n"
"strelg","Pseudo",3,"m"
"smank","Pseudo",3,"m"
"rietjes","LF",2,"n"
"verblek","Pseudo",3,"m"
"mander","Pseudo",3,"m"
"gaven","HF",1,"n"
"jaam","Pseudo",3,"m"
"stig","Pseudo",3,"m"
"eirtnprs","Random",4,"m"
"duivel","HF",1,"n"
"griezels","LF",2,"n"
"ansa'uf","Random",4,"m"
"biscuit","LF",2,"n"
"brnaso","Random",4,"m"
"beertjes","LF",2,"n"
"klopte","HF",1,"n"
"eivnfu","Random",4,"m"
"beloep","Pseudo",3,"m"
"balseja","Random",4,"m"
"trachtte","HF",1,"n"
"polo","LF",2,"n"
"trailer","LF",2,"n"
"lannen","Pseudo",3,"m"
"jematnsa","Random",4,"m"
"o'mpaes","Random",4,"m"
"jo'jos","Random",4,"m"
"meker","Pseudo",3,"m"
"sandaal","LF",2,"n"
"cillie","Pseudo",3,"m"
"topjes","LF",2,"n"
"nhtsi","Random",4,"m"
"uknp","Random",4,"m"
"atjenrta","Random",4,"m"
"ijlekjs","Random",4,"m"
"ijeplss","Random",4,"m"
"belpt","Pseudo",3,"m"
"dood","HF",1,"n"
"slotje","LF",2,"n"
"haad","Pseudo",3,"m"
"hoeten","Pseudo",3,"m"
"pnoesns","Random",4,"m"
"jkoser","Random",4,"m"
"handen","HF",1,"n"
"lmabus","Random",4,"m"
"schoemen","Pseudo",3,"m"
"rarde","Pseudo",3,"m"
"goals","LF",2,"n"
"ruimte","HF",1,"n"
"kkarer","Random",4,"m"
"jklevos","Random",4,"m"
"sleun","Pseudo",3,"m"
"dpaakn","Random",4,"m"
"rechts","HF",1,"n"
"steags","Random",4,"m"
"behoel","Pseudo",3,"m"
"spleken","Pseudo",3,"m"
"nuttig","HF",1,"n"
"scooters","LF",2,"n"
"lolly","LF",2,"n"
"partij","HF",1,"n"
"tonen","HF",1,"n"
"springen","HF",1,"n"
"tausti","Random",4,"m"
"omvang","HF",1,"n"
"heeld","Pseudo",3,"m"
"matches","LF",2,"n"
"heel","HF",1,"n"
"zwaal","Pseudo",3,"m"
"andang","Pseudo",3,"m"
"erop","HF",1,"n"
"acarabne","Random",4,"m"
"csaesjht","Random",4,"m"
"snoetjes","LF",2,"n"
"bieg","Pseudo",3,"m"
"reden","HF",1,"n"
"blad","HF",1,"n"
"lage","HF",1,"n"
"tlentse","Random",4,"m"
"olpshee","Random",4,"m"
"vour","Pseudo",3,"m"
"vorkjes","LF",2,"n"
"strikje","LF",2,"n"
"borsten","HF",1,"n"
"dubriek","Pseudo",3,"m"
"tonijn","LF",2,"n"
"surfers","LF",2,"n"
"legagn","Random",4,"m"
"coupon","LF",2,"n"
"bongen","Pseudo",3,"m"
"coupons","LF",2,"n"
"bedjes","LF",2,"n"
"geet","Pseudo",3,"m"
"oudste","HF",1,"n"
"relsgak","Random",4,"m"
"jroteok","Random",4,"m"
"rompen","LF",2,"n"
"rekkit","Random",4,"m"
"ceggen","Pseudo",3,"m"
"groeg","Pseudo",3,"m"
"berust","HF",1,"n"
"akjtesn","Random",4,"m"
"dorp","HF",1,"n"
"altijd","HF",1,"n"
"kljetee","Random",4,"m"
"sausjes","LF",2,"n"
"baseball","LF",2,"n"
