"stimulus","cond","condition","correct_response"
"kuddes","LF",2,"n"
"kijk","HF",1,"n"
"biedara","Random",4,"m"
"stroppen","LF",2,"n"
"labels","LF",2,"n"
"partger","Pseudo",3,"m"
"helaar","Pseudo",3,"m"
"noorden","HF",1,"n"
"gympjes","LF",2,"n"
"noeit","Pseudo",3,"m"
"bedrok","Pseudo",3,"m"
"muljpepi","Random",4,"m"
"ietm","Random",4,"m"
"uaijn","Random",4,"m"
"brouben","Pseudo",3,"m"
"gehaald","HF",1,"n"
"bebijk","Pseudo",3,"m"
"dkjijes","Random",4,"m"
"turbo","LF",2,"n"
"jkbees","Random",4,"m"
"npisjers","Random",4,"m"
"debliek","Pseudo",3,"m"
"cijzelk","Pseudo",3,"m"
"pprelis","Random",4,"m"
"avhjcrte","Random",4,"m"
"iertmje","Random",4,"m"
"pasta's","LF",2,"n"
"ervbe","Random",4,"m"
"krreco","Random",4,"m"
"hulp","HF",1,"n"
"donter","Pseudo",3,"m"
"clip","LF",2,"n"
"stiften","LF",2,"n"
"brnaso","Random",4,"m"
"lssaa","Random",4,"m"
"maarde","Pseudo",3,"m"
"wonder","HF",1,"n"
"jongen","HF",1,"n"
"honden","HF",1,"n"
"wiegjes","LF",2,"n"
"ilus","Pseudo",3,"m"
"keeewjs","Random",4,"m"
"vertrok","HF",1,"n"
"eteljs","Random",4,"m"
"geleerd","HF",1,"n"
"balseja","Random",4,"m"
"sultans","LF",2,"n"
"ansa'uf","Random",4,"m"
"schaats","LF",2,"n"
"preeses","Pseudo",3,"m"
"dand","Pseudo",3,"m"
"ossrbek","Random",4,"m"
"volgden","HF",1,"n"
"drum","LF",2,"n"
"hening","Pseudo",3,"m"
"voodden","Pseudo",3,"m"
"verwacht","HF",1,"n"
"disco's","LF",2,"n"
"witloof","LF",2,"n"
"heut","Pseudo",3,"m"
"espnrta","Random",4,"m"
"breed","HF",1,"n"
"raims'ps","Random",4,"m"
"lante","Pseudo",3,"m"
"greerde","Pseudo",3,"m"
"seenstj","Random",4,"m"
"roonde","Pseudo",3,"m"
"draaien","HF",1,"n"
"stafje","LF",2,"n"
"hoeven","HF",1,"n"
"slag","HF",1,"n"
"levend","HF",1,"n"
"schoemen","Pseudo",3,"m"
"kkrestes","Random",4,"m"
"smyjpeg","Random",4,"m"
"boek","HF",1,"n"
"moment","HF",1,"n"
"mjapaens","Random",4,"m"
"wreef","HF",1,"n"
"uuagrk","Random",4,"m"
"krachten","HF",1,"n"
"rosndo","Random",4,"m"
"huis","HF",1,"n"
"minst","HF",1,"n"
"unies","LF",2,"n"
"druk","HF",1,"n"
"wiest","Pseudo",3,"m"
"mrojewps","Random",4,"m"
"distijfs","Pseudo",3,"m"
"lefer","Pseudo",3,"m"
"deukje","LF",2,"n"
"gebaar","HF",1,"n"
"vocaal","LF",2,"n"
"voch","Pseudo",3,"m"
"kritiek","HF",1,"n"
"ontzoet","Pseudo",3,"m"
"vrije","HF",1,"n"
"zwijrend","Pseudo",3,"m"
"sonbs","Random",4,"m"
"gekend","HF",1,"n"
"aktes","LF",2,"n"
"mortiek","Pseudo",3,"m"
"esjmse","Random",4,"m"
"oorbel","LF",2,"n"
"ookljef","Random",4,"m"
"jvejtli","Random",4,"m"
"leed","HF",1,"n"
"broches","LF",2,"n"
"walnoot","LF",2,"n"
"gonmem","Random",4,"m"
"vonkjes","LF",2,"n"
"noemt","HF",1,"n"
"jfelsza","Random",4,"m"
"sproet","LF",2,"n"
"leven","HF",1,"n"
"maal","HF",1,"n"
"verliefd","HF",1,"n"
"dansjes","LF",2,"n"
"derken","Pseudo",3,"m"
"hoeft","HF",1,"n"
"slipjes","LF",2,"n"
"kapjes","LF",2,"n"
"poortjes","LF",2,"n"
"vanden","Pseudo",3,"m"
"tliezju","Random",4,"m"
"mixers","LF",2,"n"
"modem","LF",2,"n"
"jullen","Pseudo",3,"m"
"beslag","HF",1,"n"
"vermen","Pseudo",3,"m"
"olkracht","Pseudo",3,"m"
"sheriffs","LF",2,"n"
"andslaa","Random",4,"m"
"fooitje","LF",2,"n"
"band","HF",1,"n"
"belaap","Pseudo",3,"m"
"uodj","Random",4,"m"
"ekstejes","Random",4,"m"
"vervoen","Pseudo",3,"m"
"striem","LF",2,"n"
"almeid","Pseudo",3,"m"
"jipelss","Random",4,"m"
"klaproos","LF",2,"n"
"ulswar","Random",4,"m"
"raaite","Pseudo",3,"m"
"fousen","Pseudo",3,"m"
"dingers","Pseudo",3,"m"
"tnokars","Random",4,"m"
"kront","Pseudo",3,"m"
"ijeplss","Random",4,"m"
"peddel","LF",2,"n"
"slas","Pseudo",3,"m"
"ijlekjs","Random",4,"m"
"wijzen","HF",1,"n"
"hoorntje","LF",2,"n"
"jekoops","Random",4,"m"
"hoking","Pseudo",3,"m"
"sa'ammg","Random",4,"m"
"punk","LF",2,"n"
"boffen","LF",2,"n"
"party's","LF",2,"n"
"manier","HF",1,"n"
"hezet","Pseudo",3,"m"
"panters","LF",2,"n"
"vliesjes","LF",2,"n"
"bord","HF",1,"n"
"solo's","LF",2,"n"
"donker","HF",1,"n"
"vervuld","HF",1,"n"
"knikjes","LF",2,"n"
"nasnok","Random",4,"m"
"begint","HF",1,"n"
"semutjs","Random",4,"m"
"dsgktuuo","Random",4,"m"
"profs","LF",2,"n"
"adzie","Pseudo",3,"m"
"rollen","HF",1,"n"
"mentors","LF",2,"n"
"matjes","LF",2,"n"
"soepkom","LF",2,"n"
"asnact","Pseudo",3,"m"
"eddkus","Random",4,"m"
"took","Pseudo",3,"m"
"saren","Pseudo",3,"m"
"hoeten","Pseudo",3,"m"
"destijds","HF",1,"n"
"cross","LF",2,"n"
"fkjlea","Random",4,"m"
"gewicht","HF",1,"n"
"procent","HF",1,"n"
"kaadt","Pseudo",3,"m"
"zaaltjes","LF",2,"n"
"sproek","Pseudo",3,"m"
"geklaaid","Pseudo",3,"m"
"zaak","HF",1,"n"
"gommen","LF",2,"n"
"slotje","LF",2,"n"
"rompen","LF",2,"n"
"ezgreils","Random",4,"m"
"nuttig","HF",1,"n"
"kort","HF",1,"n"
"lelen","Pseudo",3,"m"
"trap","HF",1,"n"
"verte","HF",1,"n"
"stunts","LF",2,"n"
"mette","Pseudo",3,"m"
"blelen","Pseudo",3,"m"
"ijlfo","Random",4,"m"
"vlucht","HF",1,"n"
"dienen","HF",1,"n"
"bijwoord","LF",2,"n"
"viet","Pseudo",3,"m"
"pizza's","LF",2,"n"
"pjseirl","Random",4,"m"
"felle","HF",1,"n"
"rens","Pseudo",3,"m"
"nhtsi","Random",4,"m"
"naast","HF",1,"n"
"steken","HF",1,"n"
"kkarer","Random",4,"m"
"ineens","HF",1,"n"
"buggy","LF",2,"n"
"krijgt","HF",1,"n"
"csa'lo","Random",4,"m"
"zieltje","LF",2,"n"
"lijkt","HF",1,"n"
"neesztjo","Random",4,"m"
"mader","Pseudo",3,"m"
"coudt","Pseudo",3,"m"
"dnoser","Random",4,"m"
"vorkjes","LF",2,"n"
"gifslang","LF",2,"n"
"stoelen","HF",1,"n"
"egams","Random",4,"m"
"wieltje","LF",2,"n"
"schont","Pseudo",3,"m"
"snonning","Pseudo",3,"m"
"mjlisne","Random",4,"m"
"geeft","HF",1,"n"
"leel","Pseudo",3,"m"
