"stimulus","cond","condition","correct_response"
"olret","Pseudo",3,"m"
"kruikjes","LF",2,"n"
"atjenrta","Random",4,"m"
"jecht","Pseudo",3,"m"
"ontdiet","Pseudo",3,"m"
"lieverds","LF",2,"n"
"sassjeu","Random",4,"m"
"spurten","LF",2,"n"
"labels","LF",2,"n"
"bamp","Pseudo",3,"m"
"hoefde","HF",1,"n"
"helpt","HF",1,"n"
"zeker","HF",1,"n"
"facht","Pseudo",3,"m"
"verslag","HF",1,"n"
"us'cac","Random",4,"m"
"roogden","Pseudo",3,"m"
"arbeid","HF",1,"n"
"ejlztise","Random",4,"m"
"vraagjes","LF",2,"n"
"agenzn","Random",4,"m"
"pilsjes","LF",2,"n"
"zusters","HF",1,"n"
"eoggrn","Random",4,"m"
"besje","LF",2,"n"
"hekjes","LF",2,"n"
"augurk","LF",2,"n"
"trollen","LF",2,"n"
"stemle","Pseudo",3,"m"
"hensie","Pseudo",3,"m"
"zeefje","LF",2,"n"
"graadje","LF",2,"n"
"eesfejtr","Random",4,"m"
"asbbalel","Random",4,"m"
"nelpze","Random",4,"m"
"ltesbei","Random",4,"m"
"slotje","LF",2,"n"
"kusrko","Random",4,"m"
"hoken","Pseudo",3,"m"
"praters","LF",2,"n"
"zacht","HF",1,"n"
"pizza's","LF",2,"n"
"keek","HF",1,"n"
"ernst","HF",1,"n"
"maandje","LF",2,"n"
"achter","HF",1,"n"
"ojstep","Random",4,"m"
"kassiers","LF",2,"n"
"brachten","HF",1,"n"
"starters","LF",2,"n"
"gebeurd","HF",1,"n"
"beslag","HF",1,"n"
"draait","HF",1,"n"
"edbjsonl","Random",4,"m"
"papa","HF",1,"n"
"zitjes","LF",2,"n"
"roeier","LF",2,"n"
"simgkons","Random",4,"m"
"scripts","LF",2,"n"
"verblijf","HF",1,"n"
"buizerd","LF",2,"n"
"factors","LF",2,"n"
"cruises","LF",2,"n"
"hints","LF",2,"n"
"olpshee","Random",4,"m"
"duren","HF",1,"n"
"meidje","LF",2,"n"
"sterren","HF",1,"n"
"behat","Pseudo",3,"m"
"klarten","Pseudo",3,"m"
"kwap","Pseudo",3,"m"
"begen","Pseudo",3,"m"
"bekeek","HF",1,"n"
"bekler","Pseudo",3,"m"
"jonteohr","Random",4,"m"
"daarmee","HF",1,"n"
"ajewts","Random",4,"m"
"lunches","LF",2,"n"
"vernocht","Pseudo",3,"m"
"zoutvat","LF",2,"n"
"keeewjs","Random",4,"m"
"ylllo","Random",4,"m"
"traantje","LF",2,"n"
"rfomus","Random",4,"m"
"kesten","Pseudo",3,"m"
"printers","LF",2,"n"
"niveau","HF",1,"n"
"jekoops","Random",4,"m"
"rolluik","LF",2,"n"
"moord","HF",1,"n"
"dojkoers","Random",4,"m"
"toontjes","LF",2,"n"
"emjsite","Random",4,"m"
"mannen","HF",1,"n"
"disco's","LF",2,"n"
"gevoerd","HF",1,"n"
"bans","Pseudo",3,"m"
"geacht","HF",1,"n"
"tmliuje","Random",4,"m"
"warte","Pseudo",3,"m"
"nood","HF",1,"n"
"volkjes","LF",2,"n"
"vlaktes","LF",2,"n"
"dieper","HF",1,"n"
"muziek","HF",1,"n"
"dollar","HF",1,"n"
"lelen","Pseudo",3,"m"
"wratjes","LF",2,"n"
"merf","Pseudo",3,"m"
"bijwoord","LF",2,"n"
"rjteiefs","Random",4,"m"
"wilde","HF",1,"n"
"ossrbek","Random",4,"m"
"hoopte","HF",1,"n"
"uuagrk","Random",4,"m"
"almes","Pseudo",3,"m"
"muiltje","LF",2,"n"
"etubrls","Random",4,"m"
"fooitje","LF",2,"n"
"mogel","Pseudo",3,"m"
"breive","Pseudo",3,"m"
"letsels","LF",2,"n"
"npdia","Random",4,"m"
"pukkel","LF",2,"n"
"kotje","LF",2,"n"
"keuze","HF",1,"n"
"nakken","Pseudo",3,"m"
"heden","HF",1,"n"
"hatte","Pseudo",3,"m"
"blat","Pseudo",3,"m"
"snaan","Pseudo",3,"m"
"dnjesar","Random",4,"m"
"mango's","LF",2,"n"
"racket","LF",2,"n"
"echt","HF",1,"n"
"iaml","Random",4,"m"
"kurwndi","Random",4,"m"
"blelen","Pseudo",3,"m"
"strag","Pseudo",3,"m"
"kbrfoal","Random",4,"m"
"coho's","Pseudo",3,"m"
"oopl","Random",4,"m"
"epmeils","Random",4,"m"
"ochiejs","Random",4,"m"
"toekunst","Pseudo",3,"m"
"avial","Random",4,"m"
"stitie","Pseudo",3,"m"
"fgsueejl","Random",4,"m"
"systeem","HF",1,"n"
"leept","Pseudo",3,"m"
"slas","Pseudo",3,"m"
"punten","HF",1,"n"
"kkrestes","Random",4,"m"
"iotofej","Random",4,"m"
"boeren","HF",1,"n"
"deuntjes","LF",2,"n"
"eilavan","Random",4,"m"
"ploes","Pseudo",3,"m"
"treintje","LF",2,"n"
"ajuin","LF",2,"n"
"uismaal","Pseudo",3,"m"
"probeer","HF",1,"n"
"cosrs","Random",4,"m"
"krrame","Random",4,"m"
"tandaar","Pseudo",3,"m"
"spel","HF",1,"n"
"tustig","Pseudo",3,"m"
"stelt","HF",1,"n"
"oken","Pseudo",3,"m"
"boest","Pseudo",3,"m"
"ierand","Pseudo",3,"m"
"mogel","Pseudo",3,"m"
"muilen","LF",2,"n"
"noorden","HF",1,"n"
"bereekt","Pseudo",3,"m"
"steekjes","LF",2,"n"
"dilier","Pseudo",3,"m"
"veuren","Pseudo",3,"m"
"ryu'js","Random",4,"m"
"bggyu","Random",4,"m"
"dijkjes","LF",2,"n"
"hendels","LF",2,"n"
"tntijere","Random",4,"m"
"bizons","LF",2,"n"
"uentttr","Random",4,"m"
"trippen","LF",2,"n"
"tsrjike","Random",4,"m"
"sjersoo","Random",4,"m"
"slijper","LF",2,"n"
"vkeojns","Random",4,"m"
"rinden","Pseudo",3,"m"
"halve","HF",1,"n"
"hartjes","LF",2,"n"
"molgde","Pseudo",3,"m"
"warten","Pseudo",3,"m"
"starte","Pseudo",3,"m"
"brip","Pseudo",3,"m"
"vooram","Pseudo",3,"m"
"wegen","HF",1,"n"
"wijn","HF",1,"n"
"usjem","Random",4,"m"
"eeksten","Pseudo",3,"m"
"levers","LF",2,"n"
"ietm","Random",4,"m"
"handen","HF",1,"n"
"wacht","HF",1,"n"
"brepen","Pseudo",3,"m"
"zoveel","HF",1,"n"
"trutten","LF",2,"n"
"daarin","HF",1,"n"
"dijne","Pseudo",3,"m"
"roonde","Pseudo",3,"m"
"kalp","Pseudo",3,"m"
"neuiks","Random",4,"m"
"wensen","HF",1,"n"
"zitting","HF",1,"n"
"frietjes","LF",2,"n"
"ztaasejl","Random",4,"m"
"koospem","Random",4,"m"
"blikken","HF",1,"n"
"april","HF",1,"n"
"nogms'a","Random",4,"m"
"brechtig","Pseudo",3,"m"
"flinke","HF",1,"n"
"gespeeld","HF",1,"n"
"rondom","HF",1,"n"
"vezig","Pseudo",3,"m"
"look","LF",2,"n"
"bleket","Pseudo",3,"m"
"slucht","Pseudo",3,"m"
"tmjaes","Random",4,"m"
"prsetpin","Random",4,"m"
"ashc","Random",4,"m"
"begrip","HF",1,"n"
"handel","HF",1,"n"
"begint","HF",1,"n"
"zwijgen","HF",1,"n"
"klinkt","HF",1,"n"
"muljpepi","Random",4,"m"
"mail","LF",2,"n"
