"stimulus","cond","condition","correct_response"
"disco's","LF",2,"n"
"hentje","Pseudo",3,"m"
"lacht","HF",1,"n"
"beitels","LF",2,"n"
"surfers","LF",2,"n"
"stoel","HF",1,"n"
"ontdekt","HF",1,"n"
"plaats","HF",1,"n"
"verlies","HF",1,"n"
"achter","HF",1,"n"
"vijfde","HF",1,"n"
"hust","Pseudo",3,"m"
"hints","LF",2,"n"
"breken","HF",1,"n"
"ryu'js","Random",4,"m"
"netepsr","Random",4,"m"
"meestal","HF",1,"n"
"jaam","Pseudo",3,"m"
"weeder","Pseudo",3,"m"
"naus","Pseudo",3,"m"
"zweertje","LF",2,"n"
"ernaar","HF",1,"n"
"lso'os","Random",4,"m"
"tong","HF",1,"n"
"jrkipue","Random",4,"m"
"strippen","LF",2,"n"
"fijne","HF",1,"n"
"zeefje","LF",2,"n"
"vaklui","LF",2,"n"
"egams","Random",4,"m"
"wormpjes","LF",2,"n"
"lucht","HF",1,"n"
"sausjes","LF",2,"n"
"emits","Random",4,"m"
"dieptes","LF",2,"n"
"vmeelses","Random",4,"m"
"erdesl","Random",4,"m"
"semfar","Random",4,"m"
"tandaar","Pseudo",3,"m"
"userfbf","Random",4,"m"
"vermen","Pseudo",3,"m"
"toonde","HF",1,"n"
"sfeertje","LF",2,"n"
"kuigend","Pseudo",3,"m"
"levert","HF",1,"n"
"gien","Pseudo",3,"m"
"meken","Pseudo",3,"m"
"biscuits","LF",2,"n"
"bouden","Pseudo",3,"m"
"fjeiert","Random",4,"m"
"eteljs","Random",4,"m"
"jivl","Random",4,"m"
"elfzaj","Random",4,"m"
"pjdnea","Random",4,"m"
"trollen","LF",2,"n"
"jecht","Pseudo",3,"m"
"breive","Pseudo",3,"m"
"voerde","HF",1,"n"
"hood","Pseudo",3,"m"
"keeltje","LF",2,"n"
"takken","HF",1,"n"
"sutilpor","Random",4,"m"
"woning","HF",1,"n"
"roonde","Pseudo",3,"m"
"missen","HF",1,"n"
"pers","HF",1,"n"
"tellers","LF",2,"n"
"cruises","LF",2,"n"
"feite","HF",1,"n"
"ejzeewps","Random",4,"m"
"tausti","Random",4,"m"
"trouwens","HF",1,"n"
"succes","HF",1,"n"
"konstens","Pseudo",3,"m"
"trtsseek","Random",4,"m"
"moze","Pseudo",3,"m"
"duur","HF",1,"n"
"tfsroac","Random",4,"m"
"lelen","Pseudo",3,"m"
"kestig","Pseudo",3,"m"
"ujitlefs","Random",4,"m"
"leuk","HF",1,"n"
"maandjes","LF",2,"n"
"polo","LF",2,"n"
"tankjes","LF",2,"n"
"deed","HF",1,"n"
"cotaal","Pseudo",3,"m"
"gebracht","HF",1,"n"
"waarde","HF",1,"n"
"slede","LF",2,"n"
"speeps","Pseudo",3,"m"
"westerns","LF",2,"n"
"ijeplss","Random",4,"m"
"faarden","Pseudo",3,"m"
"loel","Pseudo",3,"m"
"meima","Pseudo",3,"m"
"hoorden","HF",1,"n"
"werzing","Pseudo",3,"m"
"esdoorn","LF",2,"n"
"cakes","LF",2,"n"
"rvdliees","Random",4,"m"
"bedrijf","HF",1,"n"
"beloom","Pseudo",3,"m"
"avulki","Random",4,"m"
"scanners","LF",2,"n"
"bewaald","Pseudo",3,"m"
"vernocht","Pseudo",3,"m"
"schillig","Pseudo",3,"m"
"lentes","LF",2,"n"
"gewicht","HF",1,"n"
"henger","Pseudo",3,"m"
"aktcer","Random",4,"m"
"lwipnkap","Random",4,"m"
"slijper","LF",2,"n"
"deider","Pseudo",3,"m"
"voorzien","HF",1,"n"
"gevuld","HF",1,"n"
"armen","HF",1,"n"
"paak","Pseudo",3,"m"
"pgonnpgi","Random",4,"m"
"roenen","Pseudo",3,"m"
"proton","LF",2,"n"
"mjlisne","Random",4,"m"
"atsfje","Random",4,"m"
"gaat","HF",1,"n"
"gympjes","LF",2,"n"
"oologrs","Random",4,"m"
"kaasjes","LF",2,"n"
"tikker","LF",2,"n"
"pelzen","LF",2,"n"
"dikke","HF",1,"n"
"totaal","HF",1,"n"
"rietjes","LF",2,"n"
"tmjaes","Random",4,"m"
"faarten","Pseudo",3,"m"
