"stimulus","cond","condition","correct_response"
"want","HF",1,"n"
"kapjes","LF",2,"n"
"augurk","LF",2,"n"
"ochiejs","Random",4,"m"
"pruikje","LF",2,"n"
"jatkalwe","Random",4,"m"
"ebalmss","Random",4,"m"
"fles","HF",1,"n"
"vreep","Pseudo",3,"m"
"o'mpaes","Random",4,"m"
"loodjes","LF",2,"n"
"draten","Pseudo",3,"m"
"haadt","Pseudo",3,"m"
"lkaebj","Random",4,"m"
"broot","Pseudo",3,"m"
"braan","Pseudo",3,"m"
"bechter","Pseudo",3,"m"
"rolkraag","LF",2,"n"
"eteelsj","Random",4,"m"
"roosjes","LF",2,"n"
"zout","HF",1,"n"
"schatjes","LF",2,"n"
"dorp","HF",1,"n"
"eletjiz","Random",4,"m"
"haarband","LF",2,"n"
"langer","HF",1,"n"
"lijst","HF",1,"n"
"raciaal","LF",2,"n"
"buurt","HF",1,"n"
"etlens","Random",4,"m"
"griwen","Pseudo",3,"m"
"gele","HF",1,"n"
"bizon","LF",2,"n"
"vernast","Pseudo",3,"m"
"drons","Pseudo",3,"m"
"maart","HF",1,"n"
"rompen","LF",2,"n"
"trukt","Pseudo",3,"m"
"haadt","Pseudo",3,"m"
"pelzen","LF",2,"n"
"dechten","Pseudo",3,"m"
"ruim","HF",1,"n"
"ting","Pseudo",3,"m"
"stemle","Pseudo",3,"m"
"winter","HF",1,"n"
"hege","Pseudo",3,"m"
"maan","HF",1,"n"
"scherpe","HF",1,"n"
"pdteies","Random",4,"m"
"befluit","Pseudo",3,"m"
"danken","HF",1,"n"
"gebeer","Pseudo",3,"m"
"kijn","Pseudo",3,"m"
"korfbal","LF",2,"n"
"jonteohr","Random",4,"m"
"kskderid","Random",4,"m"
"begen","Pseudo",3,"m"
"vuilbak","LF",2,"n"
"jacket","LF",2,"n"
"srejitep","Random",4,"m"
"vervoek","Pseudo",3,"m"
"dedden","Pseudo",3,"m"
"moeite","HF",1,"n"
"nabij","HF",1,"n"
"lorte","Pseudo",3,"m"
"afkeer","HF",1,"n"
"rmuds","Random",4,"m"
"kwestie","HF",1,"n"
"racist","LF",2,"n"
"betrof","HF",1,"n"
"pandje","LF",2,"n"
"tervas","Pseudo",3,"m"
"olpshee","Random",4,"m"
"kleur","HF",1,"n"
"vreemde","HF",1,"n"
"racebaan","LF",2,"n"
"plateaus","LF",2,"n"
"karoolsp","Random",4,"m"
"doordan","Pseudo",3,"m"
"smokings","LF",2,"n"
"secjepsh","Random",4,"m"
"meeirrs","Random",4,"m"
"twijgjes","LF",2,"n"
"dieptes","LF",2,"n"
"cartoons","LF",2,"n"
