"stimulus","cond","condition","correct_response"
"maandje","LF",2,"n"
"laal","Pseudo",3,"m"
"sponsen","LF",2,"n"
"erter","Pseudo",3,"m"
"nacsk","Random",4,"m"
"brak","HF",1,"n"
"jojo","LF",2,"n"
"prodes","Pseudo",3,"m"
"laag","HF",1,"n"
"cola's","LF",2,"n"
"sultans","LF",2,"n"
"lijkjes","LF",2,"n"
"olret","Pseudo",3,"m"
"gepal","Pseudo",3,"m"
"moze","Pseudo",3,"m"
"avial","Random",4,"m"
"wjzetere","Random",4,"m"
"trollen","LF",2,"n"
"badjes","LF",2,"n"
"tostal","Pseudo",3,"m"
"ring","HF",1,"n"
"lesud","Random",4,"m"
"knikjes","LF",2,"n"
"jivl","Random",4,"m"
"eplukk","Random",4,"m"
"designs","LF",2,"n"
"userfbf","Random",4,"m"
"tonen","HF",1,"n"
"pape","Pseudo",3,"m"
"weekjes","LF",2,"n"
"olijf","LF",2,"n"
"verviend","Pseudo",3,"m"
"koevoet","LF",2,"n"
"pelzen","LF",2,"n"
"hoodaat","Pseudo",3,"m"
"grijze","HF",1,"n"
"esttkren","Random",4,"m"
"haastig","HF",1,"n"
"keel","HF",1,"n"
"vlaktes","LF",2,"n"
"lolly","LF",2,"n"
"pty'ans","Random",4,"m"
"ipystt","Random",4,"m"
"maap","Pseudo",3,"m"
"kardom","Pseudo",3,"m"
"cingen","Pseudo",3,"m"
"gegt","Pseudo",3,"m"
"kwaaltje","LF",2,"n"
"haad","Pseudo",3,"m"
"aardbei","LF",2,"n"
"eobbss","Random",4,"m"
"zinsdeel","LF",2,"n"
"prijgen","Pseudo",3,"m"
"ttejru","Random",4,"m"
"ajuin","LF",2,"n"
"sa'ammg","Random",4,"m"
"theed","Pseudo",3,"m"
"proeien","Pseudo",3,"m"
"voelde","HF",1,"n"
"ontbijt","HF",1,"n"
"zellen","Pseudo",3,"m"
"agent","HF",1,"n"
"model","HF",1,"n"
"voortaan","HF",1,"n"
"trouwen","HF",1,"n"
"strippen","LF",2,"n"
"bevel","HF",1,"n"
"welk","HF",1,"n"
"kroegjes","LF",2,"n"
"shirts","LF",2,"n"
"ookljef","Random",4,"m"
"weeder","Pseudo",3,"m"
"begen","Pseudo",3,"m"
"aalg","Random",4,"m"
"fkjlea","Random",4,"m"
"nasnok","Random",4,"m"
"sfeer","HF",1,"n"
"solo's","LF",2,"n"
"lbuvaki","Random",4,"m"
"rvdliees","Random",4,"m"
"wijntjes","LF",2,"n"
"bdejas","Random",4,"m"
"sproet","LF",2,"n"
"'raoscb","Random",4,"m"
"itesegr","Random",4,"m"
"python","LF",2,"n"
"augurk","LF",2,"n"
"ldosoje","Random",4,"m"
"vandaag","HF",1,"n"
"teken","HF",1,"n"
"solsmes","Random",4,"m"
"molgde","Pseudo",3,"m"
"omforbas","Random",4,"m"
"jecht","Pseudo",3,"m"
"hebt","HF",1,"n"
"legagn","Random",4,"m"
"facht","Pseudo",3,"m"
"geurtjes","LF",2,"n"
"feiten","HF",1,"n"
"stages","LF",2,"n"
"jipelss","Random",4,"m"
"rekkit","Random",4,"m"
"sotel","Pseudo",3,"m"
"keed","Pseudo",3,"m"
"grenzen","HF",1,"n"
"omstag","Pseudo",3,"m"
"echte","HF",1,"n"
"toch","HF",1,"n"
"knuffel","LF",2,"n"
"suiker","HF",1,"n"
"vernast","Pseudo",3,"m"
"donter","Pseudo",3,"m"
"glas","HF",1,"n"
"ulswar","Random",4,"m"
"mjlisne","Random",4,"m"
"games","LF",2,"n"
"takken","HF",1,"n"
"surfen","LF",2,"n"
"tenzij","HF",1,"n"
"lierde","Pseudo",3,"m"
"emits","Random",4,"m"
"kejsaa","Random",4,"m"
"dutjes","LF",2,"n"
"pentool","Pseudo",3,"m"
"broers","HF",1,"n"
"prap","Pseudo",3,"m"
"durkje","Pseudo",3,"m"
"ripenpt","Random",4,"m"
"espnrta","Random",4,"m"
"vrij","HF",1,"n"
"uentttr","Random",4,"m"
"wacht","HF",1,"n"
"redden","HF",1,"n"
"bijwoord","LF",2,"n"
"idnseelz","Random",4,"m"
"volk","HF",1,"n"
"sneegde","Pseudo",3,"m"
"c'isrmo","Random",4,"m"
"grehans","Random",4,"m"
"bruine","HF",1,"n"
"verheerd","Pseudo",3,"m"
"crbesoh","Random",4,"m"
"zieke","HF",1,"n"
"vliesjes","LF",2,"n"
"baas","HF",1,"n"
"jansara","Random",4,"m"
"musje","LF",2,"n"
"fauna's","LF",2,"n"
