"stimulus","cond","condition","correct_response"
"matjes","LF",2,"n"
"stilke","Pseudo",3,"m"
"anders","HF",1,"n"
"wierp","HF",1,"n"
"'gantos","Random",4,"m"
"reviews","LF",2,"n"
"klaproos","LF",2,"n"
"aandeel","HF",1,"n"
"anncesrs","Random",4,"m"
"meidje","LF",2,"n"
"mogel","Pseudo",3,"m"
"icht","Pseudo",3,"m"
"konden","HF",1,"n"
"lotions","LF",2,"n"
"punk","LF",2,"n"
"pentool","Pseudo",3,"m"
"gepraat","HF",1,"n"
"derken","Pseudo",3,"m"
"plort","Pseudo",3,"m"
"borstje","LF",2,"n"
"meerdig","Pseudo",3,"m"
"blik","HF",1,"n"
"nasnok","Random",4,"m"
"sofa's","LF",2,"n"
"zombie","LF",2,"n"
"icht","Pseudo",3,"m"
"ssjaeak","Random",4,"m"
"meeten","Pseudo",3,"m"
"draamt","Pseudo",3,"m"
"kungen","Pseudo",3,"m"
"item","LF",2,"n"
"crisis","HF",1,"n"
"buggy","LF",2,"n"
"ssuaqh","Random",4,"m"
"kern","HF",1,"n"
"stukje","HF",1,"n"
"gevormd","HF",1,"n"
"spreekt","HF",1,"n"
"kilms","Pseudo",3,"m"
"slinke","Pseudo",3,"m"
"verdween","HF",1,"n"
"denken","HF",1,"n"
"poema's","LF",2,"n"
"keinen","Pseudo",3,"m"
"lassers","LF",2,"n"
"unen","Pseudo",3,"m"
"atoornsc","Random",4,"m"
"wolken","HF",1,"n"
"zwijgend","HF",1,"n"
"beslist","HF",1,"n"
"vrouwen","HF",1,"n"
"hemel","HF",1,"n"
"jezelf","HF",1,"n"
"balkje","LF",2,"n"
"bevacht","Pseudo",3,"m"
"tijdstip","HF",1,"n"
"leefde","HF",1,"n"
"vorkjes","LF",2,"n"
"brandje","LF",2,"n"
"kwap","Pseudo",3,"m"
"past","HF",1,"n"
"wilde","HF",1,"n"
"enfum","Pseudo",3,"m"
"begrip","HF",1,"n"
"asbbalel","Random",4,"m"
"keotj","Random",4,"m"
"bewust","HF",1,"n"
"slipjes","LF",2,"n"
"brieven","HF",1,"n"
"mjapaens","Random",4,"m"
"dadel","LF",2,"n"
"jivl","Random",4,"m"
"ivignsk","Random",4,"m"
"tatel","Pseudo",3,"m"
"ebaewsr","Random",4,"m"
"vrenheid","Pseudo",3,"m"
"vusten","Pseudo",3,"m"
"sgnjaor","Random",4,"m"
"jeeg","Pseudo",3,"m"
"nstuts","Random",4,"m"
"frietjes","LF",2,"n"
"jatneash","Random",4,"m"
"zonder","HF",1,"n"
"dachten","HF",1,"n"
"weesjes","LF",2,"n"
"opzicht","HF",1,"n"
"legde","HF",1,"n"
"trollen","LF",2,"n"
"ejrhtas","Random",4,"m"
"helfde","Pseudo",3,"m"
"kaasjes","LF",2,"n"
"eivnfu","Random",4,"m"
"majoor","HF",1,"n"
"gevoeld","HF",1,"n"
"tolgen","Pseudo",3,"m"
"zuiltje","LF",2,"n"
"slkovje","Random",4,"m"
"ajadmne","Random",4,"m"
"aand","Pseudo",3,"m"
"verneer","Pseudo",3,"m"
"judo","LF",2,"n"
"rapport","HF",1,"n"
"blacht","Pseudo",3,"m"
"minder","HF",1,"n"
"pgonnpgi","Random",4,"m"
"lalen","Pseudo",3,"m"
"zoentjes","LF",2,"n"
"vikings","LF",2,"n"
"taxi","HF",1,"n"
"upnoocs","Random",4,"m"
"geweld","HF",1,"n"
"molf","Pseudo",3,"m"
"lddepe","Random",4,"m"
"tnrio","Random",4,"m"
"laetrir","Random",4,"m"
"eerjtlku","Random",4,"m"
"euiltjzs","Random",4,"m"
"scholen","HF",1,"n"
"vliegje","LF",2,"n"
"geurtje","LF",2,"n"
"scraken","Pseudo",3,"m"
"proeien","Pseudo",3,"m"
"hulpjes","LF",2,"n"
"eenmaal","HF",1,"n"
"naal","Pseudo",3,"m"
"turnen","LF",2,"n"
"vlokjes","LF",2,"n"
"schagde","Pseudo",3,"m"
"rensen","Pseudo",3,"m"
"lienen","Pseudo",3,"m"
"beertjes","LF",2,"n"
"raard","Pseudo",3,"m"
"boogjes","LF",2,"n"
"momlers","Random",4,"m"
"muljpepi","Random",4,"m"
"ontsiend","Pseudo",3,"m"
"jipelss","Random",4,"m"
"zombies","LF",2,"n"
"pizza's","LF",2,"n"
"rally","LF",2,"n"
"jargons","LF",2,"n"
"egams","Random",4,"m"
"strak","HF",1,"n"
"opyhtn","Random",4,"m"
"iplc","Random",4,"m"
"voordier","Pseudo",3,"m"
"motto's","LF",2,"n"
"moofden","Pseudo",3,"m"
"manier","HF",1,"n"
"vliesjes","LF",2,"n"
"bezoel","Pseudo",3,"m"
"spatje","LF",2,"n"
"setje","LF",2,"n"
"blelen","Pseudo",3,"m"
"geschurd","Pseudo",3,"m"
"sleckte","Pseudo",3,"m"
"advies","HF",1,"n"
"buiten","HF",1,"n"
"iiznjb","Random",4,"m"
"krijg","HF",1,"n"
"schirren","Pseudo",3,"m"
"porsoen","Pseudo",3,"m"
"sassjeu","Random",4,"m"
"hond","HF",1,"n"
"mouwtjes","LF",2,"n"
"eignrgb","Random",4,"m"
"fauna's","LF",2,"n"
"semutjs","Random",4,"m"
"blif","Pseudo",3,"m"
"daarom","HF",1,"n"
"strikje","LF",2,"n"
"moekte","Pseudo",3,"m"
"kopje","HF",1,"n"
"pijltjes","LF",2,"n"
