"stimulus","cond","condition","correct_response"
"ejposm","Random",4,"m"
"esdoorn","LF",2,"n"
"primeurs","LF",2,"n"
"micro's","LF",2,"n"
"lengtes","LF",2,"n"
"vocaal","LF",2,"n"
"sliep","HF",1,"n"
"eesfejtr","Random",4,"m"
"pukkel","LF",2,"n"
"neusjes","LF",2,"n"
"felie","Pseudo",3,"m"
"jkoser","Random",4,"m"
"aartol","Pseudo",3,"m"
"hartjes","LF",2,"n"
"bijk","Pseudo",3,"m"
"fuiven","LF",2,"n"
"vangen","HF",1,"n"
"eletjiz","Random",4,"m"
"nlgtese","Random",4,"m"
"frietje","LF",2,"n"
"sfeertje","LF",2,"n"
"koevoet","LF",2,"n"
"laagjes","LF",2,"n"
"lentes","LF",2,"n"
"jo'jos","Random",4,"m"
"alevr","Random",4,"m"
"borst","HF",1,"n"
"squash","LF",2,"n"
"waard","HF",1,"n"
"hete","HF",1,"n"
"bafin","Pseudo",3,"m"
"tselke","Random",4,"m"
"dijs","Pseudo",3,"m"
"nelpze","Random",4,"m"
"menter","Pseudo",3,"m"
"noemde","HF",1,"n"
"kerel","HF",1,"n"
"gelegd","HF",1,"n"
"treffen","HF",1,"n"
"greffen","Pseudo",3,"m"
"joden","HF",1,"n"
"kwirt","Pseudo",3,"m"
"tenzij","HF",1,"n"
"onilost","Random",4,"m"
"seten","Pseudo",3,"m"
"ujekde","Random",4,"m"
"verstaan","HF",1,"n"
"pandje","LF",2,"n"
"balseja","Random",4,"m"
"sezen","Pseudo",3,"m"
"steert","Pseudo",3,"m"
"cochten","Pseudo",3,"m"
"blaasje","LF",2,"n"
"stropje","LF",2,"n"
"oorzaak","HF",1,"n"
"wanneer","HF",1,"n"
"bewoeld","Pseudo",3,"m"
"steeven","Pseudo",3,"m"
"groons","Pseudo",3,"m"
"duels","LF",2,"n"
"fauna's","LF",2,"n"
"tsrjike","Random",4,"m"
"mopjes","LF",2,"n"
"olie","HF",1,"n"
"baag","Pseudo",3,"m"
"dode","HF",1,"n"
"jark","Pseudo",3,"m"
"profs","LF",2,"n"
"zitting","HF",1,"n"
"rechter","HF",1,"n"
"nfekufl","Random",4,"m"
"surfen","LF",2,"n"
"haadt","Pseudo",3,"m"
"kuisen","LF",2,"n"
"uuagrk","Random",4,"m"
"karoolsp","Random",4,"m"
"polo","LF",2,"n"
"coudt","Pseudo",3,"m"
"tende","Pseudo",3,"m"
"hielp","HF",1,"n"
"scooters","LF",2,"n"
"rioeer","Random",4,"m"
"jfwole","Random",4,"m"
"kalfje","LF",2,"n"
"bijd","Pseudo",3,"m"
"pisjuets","Random",4,"m"
"pgonnpgi","Random",4,"m"
"ermee","HF",1,"n"
"buizerds","LF",2,"n"
"rondes","LF",2,"n"
"maadden","Pseudo",3,"m"
"sleetje","LF",2,"n"
"aand","Pseudo",3,"m"
"inhoud","HF",1,"n"
"schuld","HF",1,"n"
"iend","Pseudo",3,"m"
"ventjes","LF",2,"n"
"school","HF",1,"n"
"tussen","HF",1,"n"
"ervan","HF",1,"n"
"gfsalnig","Random",4,"m"
"lotions","LF",2,"n"
"lbuvaki","Random",4,"m"
"wipplank","LF",2,"n"
"eemeuwez","Random",4,"m"
"groonste","Pseudo",3,"m"
"opzicht","HF",1,"n"
"blacht","Pseudo",3,"m"
"duurt","HF",1,"n"
"zweepjes","LF",2,"n"
"kennen","HF",1,"n"
"rosndo","Random",4,"m"
"romans","HF",1,"n"
"factor","HF",1,"n"
"lierde","Pseudo",3,"m"
"atjenrta","Random",4,"m"
"skejtte","Random",4,"m"
"olrt","Random",4,"m"
"wijntjes","LF",2,"n"
"nemen","HF",1,"n"
"kljetee","Random",4,"m"
