"stimulus","cond","condition","correct_response"
"noemde","HF",1,"n"
"tempo","HF",1,"n"
"vervoer","HF",1,"n"
"kichten","Pseudo",3,"m"
"eteljs","Random",4,"m"
"roze","HF",1,"n"
"bestemd","HF",1,"n"
"sjersoo","Random",4,"m"
"geurtje","LF",2,"n"
"eenhoorn","LF",2,"n"
"poepje","LF",2,"n"
"term","HF",1,"n"
"jeer","Pseudo",3,"m"
"bowling","LF",2,"n"
"wolfje","LF",2,"n"
"pnoesns","Random",4,"m"
"leel","Pseudo",3,"m"
"kuddes","LF",2,"n"
"neusjes","LF",2,"n"
"moeslijk","Pseudo",3,"m"
"verloop","HF",1,"n"
"judo","LF",2,"n"
"ontreit","Pseudo",3,"m"
"bestaan","HF",1,"n"
"enes","Pseudo",3,"m"
"kortom","HF",1,"n"
"mail","LF",2,"n"
"wijntjes","LF",2,"n"
"toesrp","Random",4,"m"
"bebest","Pseudo",3,"m"
"klapjes","LF",2,"n"
"zweepjes","LF",2,"n"
"scraken","Pseudo",3,"m"
"bomen","HF",1,"n"
"pomen","Pseudo",3,"m"
"rvdliees","Random",4,"m"
"brug","HF",1,"n"
"hieruit","HF",1,"n"
"rolkraag","LF",2,"n"
"plepfir","Random",4,"m"
"grijden","Pseudo",3,"m"
"pizza's","LF",2,"n"
"hbnakol","Random",4,"m"
"iertmje","Random",4,"m"
"egtjjwi","Random",4,"m"
"traantje","LF",2,"n"
"sandaal","LF",2,"n"
"gedecht","Pseudo",3,"m"
"aand","Pseudo",3,"m"
"rimeupsr","Random",4,"m"
"donter","Pseudo",3,"m"
"cotaal","Pseudo",3,"m"
"hoemen","Pseudo",3,"m"
"gele","HF",1,"n"
"nota","HF",1,"n"
"steeg","HF",1,"n"
"gevaar","HF",1,"n"
"waarde","HF",1,"n"
"uknp","Random",4,"m"
"ugrteje","Random",4,"m"
"aanzien","HF",1,"n"
"eiksnjk","Random",4,"m"
"bever","LF",2,"n"
"seorbt","Random",4,"m"
"obzmie","Random",4,"m"
"t'aasps","Random",4,"m"
"haps","Pseudo",3,"m"
"vliegje","LF",2,"n"
"koetje","LF",2,"n"
"haamde","Pseudo",3,"m"
"meisje","HF",1,"n"
"sfa'os","Random",4,"m"
"ditmaal","HF",1,"n"
"iobwrjod","Random",4,"m"
"ujekde","Random",4,"m"
"keren","HF",1,"n"
"daarom","HF",1,"n"
"crisis","HF",1,"n"
"vlaktes","LF",2,"n"
"bdejse","Random",4,"m"
"edrijr","Random",4,"m"
"tandje","LF",2,"n"
"nummer","HF",1,"n"
"disco's","LF",2,"n"
"ba's","Pseudo",3,"m"
"buitse","Pseudo",3,"m"
"nmoerts","Random",4,"m"
"jojo","LF",2,"n"
"kern","HF",1,"n"
"soemand","Pseudo",3,"m"
"loevig","Pseudo",3,"m"
"orgels","LF",2,"n"
"o'smott","Random",4,"m"
"levers","LF",2,"n"
"arrsad","Random",4,"m"
"stoppen","HF",1,"n"
"keste","Pseudo",3,"m"
"bekend","HF",1,"n"
"vade","Pseudo",3,"m"
"stoelen","HF",1,"n"
"rollen","HF",1,"n"
"lege","HF",1,"n"
"maap","Pseudo",3,"m"
"mozij","Pseudo",3,"m"
"haat","HF",1,"n"
"ortocds","Random",4,"m"
"ontdiet","Pseudo",3,"m"
"ntasuls","Random",4,"m"
"spatje","LF",2,"n"
"ejrhtas","Random",4,"m"
"robtu","Random",4,"m"
"dikkerds","LF",2,"n"
"wonder","HF",1,"n"
"sa'ammg","Random",4,"m"
"resixm","Random",4,"m"
"stekel","LF",2,"n"
"deek","Pseudo",3,"m"
"schijft","Pseudo",3,"m"
"schaats","LF",2,"n"
"vergiet","LF",2,"n"
"boop","Pseudo",3,"m"
"kijn","Pseudo",3,"m"
"krommen","LF",2,"n"
"gegicht","Pseudo",3,"m"
"merf","Pseudo",3,"m"
"eopjpe","Random",4,"m"
"heet","HF",1,"n"
"korte","HF",1,"n"
"sassjeu","Random",4,"m"
"geloof","HF",1,"n"
"reviews","LF",2,"n"
"lijst","HF",1,"n"
"duis","Pseudo",3,"m"
"diek","Pseudo",3,"m"
"ito'rs","Random",4,"m"
"prsuten","Random",4,"m"
"eroot","Pseudo",3,"m"
"soja","LF",2,"n"
"goudstuk","LF",2,"n"
"ijlekjs","Random",4,"m"
"kanaf","Pseudo",3,"m"
"bijwoord","LF",2,"n"
"mist","HF",1,"n"
"vaatst","Pseudo",3,"m"
"herwijn","Pseudo",3,"m"
"uren","HF",1,"n"
"mormels","LF",2,"n"
"koordjes","LF",2,"n"
"gekleed","HF",1,"n"
"meidde","Pseudo",3,"m"
"oyer","Pseudo",3,"m"
"adries","Pseudo",3,"m"
"kljove","Random",4,"m"
"gezien","HF",1,"n"
"macho","LF",2,"n"
"sraless","Random",4,"m"
"muilen","LF",2,"n"
"louter","HF",1,"n"
"gouden","HF",1,"n"
"klarten","Pseudo",3,"m"
"wansen","Pseudo",3,"m"
"zoezer","Pseudo",3,"m"
"party's","LF",2,"n"
"zitjes","LF",2,"n"
"meendal","Pseudo",3,"m"
"fetssoj","Random",4,"m"
"maand","HF",1,"n"
"liende","Pseudo",3,"m"
"aavgrsej","Random",4,"m"
"maart","HF",1,"n"
"brechtig","Pseudo",3,"m"
"geurtjes","LF",2,"n"
"vijg","LF",2,"n"
"werkt","HF",1,"n"
"fezjee","Random",4,"m"
"grenzen","HF",1,"n"
"breed","HF",1,"n"
"eilavan","Random",4,"m"
"recht","HF",1,"n"
"sheriffs","LF",2,"n"
"tsrjike","Random",4,"m"
"tellers","LF",2,"n"
"rally","LF",2,"n"
"emits","Random",4,"m"
"project","HF",1,"n"
"ookljef","Random",4,"m"
"blaats","Pseudo",3,"m"
"kuisen","LF",2,"n"
"later","HF",1,"n"
"coupons","LF",2,"n"
"iaml","Random",4,"m"
"prooien","LF",2,"n"
"slas","Pseudo",3,"m"
"ekstejes","Random",4,"m"
"wmirpe","Random",4,"m"
"spood","Pseudo",3,"m"
"pingpong","LF",2,"n"
"striem","LF",2,"n"
"spraat","Pseudo",3,"m"
"puistje","LF",2,"n"
"michter","Pseudo",3,"m"
"boeken","HF",1,"n"
"deven","Pseudo",3,"m"
"beleid","HF",1,"n"
"leeft","HF",1,"n"
"deanbjr","Random",4,"m"
"hoorntje","LF",2,"n"
"frames","LF",2,"n"
"diensten","HF",1,"n"
"paak","Pseudo",3,"m"
"gedrukt","HF",1,"n"
"eerlijk","HF",1,"n"
"jrkipue","Random",4,"m"
"krunten","Pseudo",3,"m"
"radars","LF",2,"n"
"espnrta","Random",4,"m"
"ltesoj","Random",4,"m"
"levend","HF",1,"n"
"dond","Pseudo",3,"m"
"hege","Pseudo",3,"m"
"profs","LF",2,"n"
"dieptes","LF",2,"n"
"natte","HF",1,"n"
"cosans","Pseudo",3,"m"
"laal","Pseudo",3,"m"
"bggyu","Random",4,"m"
"maal","HF",1,"n"
"biscuit","LF",2,"n"
"stiften","LF",2,"n"
"schijn","HF",1,"n"
"afses","Random",4,"m"
"avhjcrte","Random",4,"m"
"fnstiet","Random",4,"m"
"secjepsh","Random",4,"m"
"wjzetere","Random",4,"m"
"surfers","LF",2,"n"
"krrame","Random",4,"m"
"ribeuzd","Random",4,"m"
"beloort","Pseudo",3,"m"
"eujtds","Random",4,"m"
