"stimulus","cond","condition","correct_response"
"treintje","LF",2,"n"
"vaders","HF",1,"n"
"handgag","Pseudo",3,"m"
"trief","Pseudo",3,"m"
"olijf","LF",2,"n"
"bertend","Pseudo",3,"m"
"stropje","LF",2,"n"
"vaasjes","LF",2,"n"
"tjszie","Random",4,"m"
"abant","Pseudo",3,"m"
"lryla","Random",4,"m"
"hoeveel","HF",1,"n"
"slon","Pseudo",3,"m"
"zuiltjes","LF",2,"n"
"uittejrs","Random",4,"m"
"gieters","LF",2,"n"
"eiksnjk","Random",4,"m"
"uetisjn","Random",4,"m"
"kejsaa","Random",4,"m"
"zien","HF",1,"n"
"deden","HF",1,"n"
"deals","LF",2,"n"
"adgent","Pseudo",3,"m"
"knieën","HF",1,"n"
"schrik","HF",1,"n"
"brots","Pseudo",3,"m"
"stil","HF",1,"n"
"stofjes","LF",2,"n"
"riacaal","Random",4,"m"
"gied","Pseudo",3,"m"
"ajaelsg","Random",4,"m"
"toontjes","LF",2,"n"
"gevolgd","HF",1,"n"
"duels","LF",2,"n"
"jaam","Pseudo",3,"m"
"kelkiej","Random",4,"m"
"weken","HF",1,"n"
"stelde","HF",1,"n"
"kied","Pseudo",3,"m"
"bewust","HF",1,"n"
"zwart","HF",1,"n"
"louter","HF",1,"n"
"gevoerd","HF",1,"n"
"uismaal","Pseudo",3,"m"
"wmirpe","Random",4,"m"
"geschikt","HF",1,"n"
"olog","Random",4,"m"
"fapen","Pseudo",3,"m"
"prap","Pseudo",3,"m"
"eopjpe","Random",4,"m"
"schaapje","LF",2,"n"
"heette","HF",1,"n"
"marker","LF",2,"n"
"gfsalnig","Random",4,"m"
"eirtsn","Random",4,"m"
"oprpcno","Random",4,"m"
"sfa'os","Random",4,"m"
"schone","HF",1,"n"
"npisjers","Random",4,"m"
"begook","Pseudo",3,"m"
"doewel","Pseudo",3,"m"
"cingens","Pseudo",3,"m"
"bladie","Pseudo",3,"m"
"vliessej","Random",4,"m"
"ebaewsr","Random",4,"m"
"wandkast","LF",2,"n"
"snelheid","HF",1,"n"
"smiert","Random",4,"m"
"tractors","LF",2,"n"
"olrt","Random",4,"m"
"sneeuw","HF",1,"n"
"fgsueejl","Random",4,"m"
"duo's","LF",2,"n"
"wratjes","LF",2,"n"
"serste","Pseudo",3,"m"
"olaavc","Random",4,"m"
"gezot","Pseudo",3,"m"
"dwergjes","LF",2,"n"
"ekzhito","Random",4,"m"
"gebaar","HF",1,"n"
"sponsen","LF",2,"n"
"heden","HF",1,"n"
"eemeuwez","Random",4,"m"
"honderd","HF",1,"n"
"uijfeds","Random",4,"m"
"printers","LF",2,"n"
"buurtje","LF",2,"n"
"drig","Pseudo",3,"m"
"tollenr","Random",4,"m"
"berging","LF",2,"n"
"heus","HF",1,"n"
"lannen","Pseudo",3,"m"
"saesriks","Random",4,"m"
"rally","LF",2,"n"
"finde","Pseudo",3,"m"
"soepje","LF",2,"n"
"vissen","HF",1,"n"
"zoentjes","LF",2,"n"
"paniek","HF",1,"n"
"goden","HF",1,"n"
"monste","Pseudo",3,"m"
"rolluik","LF",2,"n"
"buizerds","LF",2,"n"
"bonge","Pseudo",3,"m"
"laal","Pseudo",3,"m"
"zuiltje","LF",2,"n"
"gooide","HF",1,"n"
"giraf","LF",2,"n"
"einde","HF",1,"n"
"bevaalt","Pseudo",3,"m"
"zwijden","Pseudo",3,"m"
"autist","LF",2,"n"
"frierden","Pseudo",3,"m"
"naowolt","Random",4,"m"
"eivnfu","Random",4,"m"
"ervbe","Random",4,"m"
"helel","Pseudo",3,"m"
"poortjes","LF",2,"n"
"groonste","Pseudo",3,"m"
"houdt","HF",1,"n"
"kraagt","Pseudo",3,"m"
"voelt","HF",1,"n"
"oetjls","Random",4,"m"
"liek","Pseudo",3,"m"
"rijder","LF",2,"n"
"edbjsonl","Random",4,"m"
"raster","LF",2,"n"
"keotj","Random",4,"m"
"jtliejps","Random",4,"m"
"slazen","Pseudo",3,"m"
"zeiden","HF",1,"n"
"zending","HF",1,"n"
"primeurs","LF",2,"n"
"flink","HF",1,"n"
"tsrjike","Random",4,"m"
"koning","HF",1,"n"
"mesjes","LF",2,"n"
"racist","LF",2,"n"
"gedacht","HF",1,"n"
"waarmee","HF",1,"n"
"schip","HF",1,"n"
"lindt","Pseudo",3,"m"
"vrode","Pseudo",3,"m"
"uklliro","Random",4,"m"
"lijkjes","LF",2,"n"
"vijltje","LF",2,"n"
"vliegje","LF",2,"n"
"bedoel","HF",1,"n"
"loy'lsl","Random",4,"m"
"koopjes","LF",2,"n"
"gleufje","LF",2,"n"
"vosje","LF",2,"n"
"daartje","Pseudo",3,"m"
"bezit","HF",1,"n"
"zjtleie","Random",4,"m"
"diedde","Pseudo",3,"m"
"vrachtje","LF",2,"n"
"koer","LF",2,"n"
"verde","Pseudo",3,"m"
"facht","Pseudo",3,"m"
"apkjse","Random",4,"m"
"limoen","LF",2,"n"
"brandje","LF",2,"n"
"hopen","HF",1,"n"
"witloof","LF",2,"n"
"deelhns","Random",4,"m"
"slamen","Pseudo",3,"m"
"trsshi","Random",4,"m"
"loorste","Pseudo",3,"m"
"staten","HF",1,"n"
"niets","HF",1,"n"
"plepfir","Random",4,"m"
"aand","Pseudo",3,"m"
"durde","Pseudo",3,"m"
"hening","Pseudo",3,"m"
"jlsueki","Random",4,"m"
"clip","LF",2,"n"
"oken","Pseudo",3,"m"
"truitjes","LF",2,"n"
"jipelss","Random",4,"m"
"mieder","Pseudo",3,"m"
"egnect","Pseudo",3,"m"
"typist","LF",2,"n"
"boksers","LF",2,"n"
"ovkoeet","Random",4,"m"
"klapjes","LF",2,"n"
"verviend","Pseudo",3,"m"
"eembozs","Random",4,"m"
"dilier","Pseudo",3,"m"
"tavztou","Random",4,"m"
"lssaa","Random",4,"m"
"stem","HF",1,"n"
"iepgjer","Random",4,"m"
"prachtig","HF",1,"n"
"bermaal","Pseudo",3,"m"
"ueedjnts","Random",4,"m"
"cijzelk","Pseudo",3,"m"
"traantje","LF",2,"n"
"poort","HF",1,"n"
"vruchtje","LF",2,"n"
"strezen","Pseudo",3,"m"
"eirtnprs","Random",4,"m"
"band","HF",1,"n"
"geklees","Pseudo",3,"m"
"neuiks","Random",4,"m"
"prodes","Pseudo",3,"m"
"szza'ip","Random",4,"m"
"wansen","Pseudo",3,"m"
"blijft","HF",1,"n"
"crbesoh","Random",4,"m"
"wensen","HF",1,"n"
"wolken","HF",1,"n"
"hujcvrte","Random",4,"m"
"volgden","HF",1,"n"
"mlione","Random",4,"m"
"warme","HF",1,"n"
"schijnen","HF",1,"n"
"biscuit","LF",2,"n"
"randjes","LF",2,"n"
"o'usd","Random",4,"m"
"beelden","HF",1,"n"
"proeien","Pseudo",3,"m"
"extra","HF",1,"n"
"stekkers","LF",2,"n"
"ejvoksr","Random",4,"m"
"keel","HF",1,"n"
"hoeg","Pseudo",3,"m"
"pizza's","LF",2,"n"
"hieruit","HF",1,"n"
"paahjcse","Random",4,"m"
"hoepels","LF",2,"n"
"sociaal","HF",1,"n"
"arbeid","HF",1,"n"
"sauna's","LF",2,"n"
"koordjes","LF",2,"n"
"bans","Pseudo",3,"m"
"mortiek","Pseudo",3,"m"
"boest","Pseudo",3,"m"
"liefde","HF",1,"n"
"ooit","HF",1,"n"
