"stimulus","cond","condition","correct_response"
"eddal","Random",4,"m"
"truitjes","LF",2,"n"
"leed","HF",1,"n"
"aldus","HF",1,"n"
"betreft","HF",1,"n"
"kartons","LF",2,"n"
"aspect","HF",1,"n"
"nallen","Pseudo",3,"m"
"scheben","Pseudo",3,"m"
"beus","Pseudo",3,"m"
"muiltje","LF",2,"n"
"rolluik","LF",2,"n"
"atoornsc","Random",4,"m"
"nakken","Pseudo",3,"m"
"agent","HF",1,"n"
"dond","Pseudo",3,"m"
"gevraagd","HF",1,"n"
"plaatsen","HF",1,"n"
"bier","HF",1,"n"
"kluur","Pseudo",3,"m"
"kleuren","HF",1,"n"
"intro","LF",2,"n"
"fiom","Pseudo",3,"m"
"zeende","Pseudo",3,"m"
"valt","HF",1,"n"
"hoken","Pseudo",3,"m"
"bopen","Pseudo",3,"m"
"pgonnpgi","Random",4,"m"
"csaesjht","Random",4,"m"
"rceuiss","Random",4,"m"
"soort","HF",1,"n"
"trtsseek","Random",4,"m"
"gedaap","Pseudo",3,"m"
"leven","HF",1,"n"
"ekzhito","Random",4,"m"
"crbesoh","Random",4,"m"
"buggy","LF",2,"n"
"gezin","HF",1,"n"
"rijder","LF",2,"n"
"olok","Random",4,"m"
"ejrhtas","Random",4,"m"
"vlokjes","LF",2,"n"
"leeuwtje","LF",2,"n"
"lssaa","Random",4,"m"
"apteer","Pseudo",3,"m"
"jedselps","Random",4,"m"
"rachtte","Pseudo",3,"m"
"dach","Pseudo",3,"m"
"bggyu","Random",4,"m"
"ijlfo","Random",4,"m"
"kleur","HF",1,"n"
"dieptes","LF",2,"n"
"sproek","Pseudo",3,"m"
"jgdraae","Random",4,"m"
"moeizaam","HF",1,"n"
"delen","HF",1,"n"
"oorbel","LF",2,"n"
"duifjes","LF",2,"n"
"snack","LF",2,"n"
"stellen","HF",1,"n"
"pukkel","LF",2,"n"
"prinsjes","LF",2,"n"
"herdijl","Pseudo",3,"m"
"gfsalnig","Random",4,"m"
"destoor","Pseudo",3,"m"
"plannen","HF",1,"n"
"besjes","LF",2,"n"
"accu's","LF",2,"n"
"wijsheid","HF",1,"n"
"trio's","LF",2,"n"
"zitting","HF",1,"n"
"huimen","Pseudo",3,"m"
"pelzen","LF",2,"n"
"fnstiet","Random",4,"m"
"ohsoetg","Random",4,"m"
"stofjes","LF",2,"n"
"vlak","HF",1,"n"
"sleckte","Pseudo",3,"m"
"vangen","HF",1,"n"
"nisten","Pseudo",3,"m"
"unies","LF",2,"n"
"lijf","HF",1,"n"
"gepad","Pseudo",3,"m"
"ejsdfrui","Random",4,"m"
"geplaan","Pseudo",3,"m"
"bijeen","HF",1,"n"
"selder","LF",2,"n"
"rijden","HF",1,"n"
"ksejeup","Random",4,"m"
"prsuten","Random",4,"m"
"dnjesar","Random",4,"m"
"kern","HF",1,"n"
"vergiet","LF",2,"n"
"marker","LF",2,"n"
"bliemen","Pseudo",3,"m"
"aand","Pseudo",3,"m"
"zithoek","LF",2,"n"
"taluepas","Random",4,"m"
"enig","HF",1,"n"
"koortje","LF",2,"n"
"coudt","Pseudo",3,"m"
"riep","HF",1,"n"
"tmjaes","Random",4,"m"
"sleun","Pseudo",3,"m"
"echt","HF",1,"n"
"verdriet","HF",1,"n"
"stekkers","LF",2,"n"
"gebaan","Pseudo",3,"m"
"macho","LF",2,"n"
"eddkus","Random",4,"m"
"spiepen","Pseudo",3,"m"
"mezelf","HF",1,"n"
"rjteiefs","Random",4,"m"
"duels","LF",2,"n"
"benen","HF",1,"n"
"kusrko","Random",4,"m"
"ipystt","Random",4,"m"
"lolk","Pseudo",3,"m"
"slijmen","LF",2,"n"
"genorgd","Pseudo",3,"m"
"modem","LF",2,"n"
"ging","HF",1,"n"
"hergen","Pseudo",3,"m"
"lieverds","LF",2,"n"
"walruit","Pseudo",3,"m"
"ezgreils","Random",4,"m"
"kussen","HF",1,"n"
"slechts","HF",1,"n"
"deelhns","Random",4,"m"
"gepal","Pseudo",3,"m"
"beloom","Pseudo",3,"m"
"etlens","Random",4,"m"
"spiertje","LF",2,"n"
"apkjse","Random",4,"m"
"azenpu","Random",4,"m"
"rand","HF",1,"n"
"haren","HF",1,"n"
"saesriks","Random",4,"m"
"mening","HF",1,"n"
"party's","LF",2,"n"
"obojegs","Random",4,"m"
"sonds","Pseudo",3,"m"
"brukken","Pseudo",3,"m"
"jogging","LF",2,"n"
"mutsjes","LF",2,"n"
"kkarer","Random",4,"m"
"krreco","Random",4,"m"
"paslejs","Random",4,"m"
"scat","Random",4,"m"
"hoogtes","LF",2,"n"
"staart","HF",1,"n"
"hillen","Pseudo",3,"m"
"maandjes","LF",2,"n"
"waandach","Pseudo",3,"m"
"loy'lsl","Random",4,"m"
"slkovje","Random",4,"m"
"ermen","Pseudo",3,"m"
"nestjes","LF",2,"n"
"cekker","Pseudo",3,"m"
"nasnok","Random",4,"m"
"velatks","Random",4,"m"
"mormels","LF",2,"n"
"verricht","HF",1,"n"
"weekjes","LF",2,"n"
"leter","Pseudo",3,"m"
"haadt","Pseudo",3,"m"
"verlelt","Pseudo",3,"m"
"draaien","HF",1,"n"
"volgden","HF",1,"n"
"hockey","LF",2,"n"
"micro's","LF",2,"n"
"kijn","Pseudo",3,"m"
"lietst","Pseudo",3,"m"
"vervoer","HF",1,"n"
"radars","LF",2,"n"
"estlels","Random",4,"m"
"verliet","HF",1,"n"
"resixm","Random",4,"m"
"dinkel","Pseudo",3,"m"
"hiek","Pseudo",3,"m"
"esatips","Random",4,"m"
"hentte","Pseudo",3,"m"
"neius","Random",4,"m"
"spuitjes","LF",2,"n"
