"stimulus","cond","condition","correct_response"
"snobs","LF",2,"n"
"reugd","Pseudo",3,"m"
"poucon","Random",4,"m"
"verhaal","HF",1,"n"
"apkjse","Random",4,"m"
"eembozs","Random",4,"m"
"hiek","Pseudo",3,"m"
"tellen","HF",1,"n"
"stofjes","LF",2,"n"
"tsrjike","Random",4,"m"
"duivel","HF",1,"n"
"ermen","Pseudo",3,"m"
"ajaelsg","Random",4,"m"
"gouden","HF",1,"n"
"zebra's","LF",2,"n"
"draamt","Pseudo",3,"m"
"paluis","Pseudo",3,"m"
"strikjes","LF",2,"n"
"gezien","HF",1,"n"
"klagers","LF",2,"n"
"rustig","HF",1,"n"
"daar","HF",1,"n"
"knikjes","LF",2,"n"
"ejrhtas","Random",4,"m"
"krant","HF",1,"n"
"westen","HF",1,"n"
"tteser","Random",4,"m"
"buizerd","LF",2,"n"
"treijsh","Random",4,"m"
"grehans","Random",4,"m"
"leven","HF",1,"n"
"wisten","HF",1,"n"
"winst","HF",1,"n"
"zieltjes","LF",2,"n"
"feiten","HF",1,"n"
"klons","Pseudo",3,"m"
"uittejrs","Random",4,"m"
"kekken","Pseudo",3,"m"
"sojeflok","Random",4,"m"
"strijm","Pseudo",3,"m"
"sfeertje","LF",2,"n"
"duizend","HF",1,"n"
"tocht","HF",1,"n"
"ldosoje","Random",4,"m"
"hattig","Pseudo",3,"m"
"wachten","HF",1,"n"
"genaard","Pseudo",3,"m"
"pizza's","LF",2,"n"
"foensten","Pseudo",3,"m"
"racebaan","LF",2,"n"
"fraudes","LF",2,"n"
"wrontig","Pseudo",3,"m"
"voeft","Pseudo",3,"m"
"klaproos","LF",2,"n"
"relsgak","Random",4,"m"
"wegen","HF",1,"n"
"broek","HF",1,"n"
"moest","HF",1,"n"
"wormpjes","LF",2,"n"
"rechtam","Pseudo",3,"m"
"tetso","Pseudo",3,"m"
"szza'ip","Random",4,"m"
"begen","Pseudo",3,"m"
"hierbij","HF",1,"n"
"lorneel","Pseudo",3,"m"
"zeemeeuw","LF",2,"n"
"helpen","HF",1,"n"
"breken","HF",1,"n"
"stermen","Pseudo",3,"m"
"lijn","HF",1,"n"
"skertjui","Random",4,"m"
"bowling","LF",2,"n"
"kenst","Pseudo",3,"m"
"streken","HF",1,"n"
"bdejas","Random",4,"m"
"brnaso","Random",4,"m"
"kaasjes","LF",2,"n"
"daarna","HF",1,"n"
"hanten","Pseudo",3,"m"
"meidje","LF",2,"n"
"olaavc","Random",4,"m"
"ebkoer","Random",4,"m"
"daarop","HF",1,"n"
"zombies","LF",2,"n"
"motto's","LF",2,"n"
"radars","LF",2,"n"
"nikke","Pseudo",3,"m"
"racist","LF",2,"n"
"dinkel","Pseudo",3,"m"
"muiltje","LF",2,"n"
"hete","HF",1,"n"
"brochten","Pseudo",3,"m"
"duels","LF",2,"n"
"levert","HF",1,"n"
"ontslag","HF",1,"n"
"drinzen","Pseudo",3,"m"
"trippen","LF",2,"n"
"wansen","Pseudo",3,"m"
"sjersoo","Random",4,"m"
"inze","Pseudo",3,"m"
"speelde","HF",1,"n"
"ztwjanae","Random",4,"m"
"kning","Pseudo",3,"m"
"ergste","HF",1,"n"
"eroot","Pseudo",3,"m"
"raims'ps","Random",4,"m"
"herdijl","Pseudo",3,"m"
"gidsje","LF",2,"n"
"doorten","Pseudo",3,"m"
"gleufjes","LF",2,"n"
"spanning","HF",1,"n"
"vertrok","HF",1,"n"
"raam","HF",1,"n"
"zuiltjes","LF",2,"n"
"kraker","LF",2,"n"
"skejtte","Random",4,"m"
"klapjes","LF",2,"n"
"kartons","LF",2,"n"
"loorden","Pseudo",3,"m"
"aandge","Pseudo",3,"m"
"acarabne","Random",4,"m"
"lddepe","Random",4,"m"
"pty'ans","Random",4,"m"
"tnjeesv","Random",4,"m"
"puistje","LF",2,"n"
"deven","Pseudo",3,"m"
"koevoet","LF",2,"n"
"naowolt","Random",4,"m"
"strikje","LF",2,"n"
"damer","Pseudo",3,"m"
"intro","LF",2,"n"
"pinda","LF",2,"n"
