"stimulus","cond","condition","correct_response"
"gestuurd","HF",1,"n"
"designs","LF",2,"n"
"tijd","HF",1,"n"
"loodjes","LF",2,"n"
"dame","HF",1,"n"
"eletjiz","Random",4,"m"
"serres","LF",2,"n"
"ehcltas","Random",4,"m"
"groter","HF",1,"n"
"tevens","HF",1,"n"
"rijden","HF",1,"n"
"sector","HF",1,"n"
"jpoees","Random",4,"m"
"regels","HF",1,"n"
"ebalmss","Random",4,"m"
"bamp","Pseudo",3,"m"
"turnen","LF",2,"n"
"usjesne","Random",4,"m"
"dieken","Pseudo",3,"m"
"jullen","Pseudo",3,"m"
"paslejs","Random",4,"m"
"neusjes","LF",2,"n"
"steren","Pseudo",3,"m"
"slipper","LF",2,"n"
"egtjjwi","Random",4,"m"
"deurde","Pseudo",3,"m"
"opyhtn","Random",4,"m"
"igwjees","Random",4,"m"
"pelfs","Pseudo",3,"m"
"kleuren","HF",1,"n"
"zjtleie","Random",4,"m"
"snonning","Pseudo",3,"m"
"snaan","Pseudo",3,"m"
"etsefji","Random",4,"m"
"niet","HF",1,"n"
"reedling","Pseudo",3,"m"
"knieën","HF",1,"n"
"sterven","HF",1,"n"
"maand","HF",1,"n"
"besje","LF",2,"n"
"bevindt","HF",1,"n"
"facht","Pseudo",3,"m"
"fussen","Pseudo",3,"m"
"ioperon","Random",4,"m"
"plus","HF",1,"n"
"blanke","HF",1,"n"
"otters","LF",2,"n"
"nassen","Pseudo",3,"m"
"later","HF",1,"n"
"kwam","HF",1,"n"
"heut","Pseudo",3,"m"
"atsfje","Random",4,"m"
"midder","Pseudo",3,"m"
"glijbaan","LF",2,"n"
"verhaal","HF",1,"n"
"gedrag","HF",1,"n"
"ewekrsk","Random",4,"m"
"sau'al","Random",4,"m"
"gingen","HF",1,"n"
"speemt","Pseudo",3,"m"
"indands","Pseudo",3,"m"
"srejitep","Random",4,"m"
"kaasje","LF",2,"n"
"schuin","HF",1,"n"
"flora's","LF",2,"n"
"stoesen","Pseudo",3,"m"
"auto's","HF",1,"n"
"eeuw","HF",1,"n"
"lotions","LF",2,"n"
"azenpu","Random",4,"m"
"wirze","Pseudo",3,"m"
"eeejlutw","Random",4,"m"
"slaebl","Random",4,"m"
"'raoscb","Random",4,"m"
"hoten","Pseudo",3,"m"
"oreolb","Random",4,"m"
"anncesrs","Random",4,"m"
"heel","HF",1,"n"
"paar","HF",1,"n"
"omtrent","HF",1,"n"
"piemels","LF",2,"n"
"zieltjes","LF",2,"n"
