"stimulus","cond","condition","correct_response"
"boepje","Pseudo",3,"m"
"hout","HF",1,"n"
"leel","Pseudo",3,"m"
"uknp","Random",4,"m"
"knikjes","LF",2,"n"
"gieters","LF",2,"n"
"band","HF",1,"n"
"buizerd","LF",2,"n"
"hoken","Pseudo",3,"m"
"langer","HF",1,"n"
"ernstig","HF",1,"n"
"cakes","LF",2,"n"
"eerst","HF",1,"n"
"bellen","HF",1,"n"
"pastoor","HF",1,"n"
"jurk","HF",1,"n"
"direct","HF",1,"n"
"zonde","HF",1,"n"
"muilen","LF",2,"n"
"walnoot","LF",2,"n"
"vullen","HF",1,"n"
"frink","Pseudo",3,"m"
"brug","HF",1,"n"
"nacsk","Random",4,"m"
"jgdraae","Random",4,"m"
"doon","Pseudo",3,"m"
"uodj","Random",4,"m"
"zalfjes","LF",2,"n"
"vervoen","Pseudo",3,"m"
"biren","Pseudo",3,"m"
"wijntjes","LF",2,"n"
"opgat","Pseudo",3,"m"
"zitjes","LF",2,"n"
"oetjls","Random",4,"m"
"breive","Pseudo",3,"m"
"naaldjes","LF",2,"n"
"mail","LF",2,"n"
"leel","Pseudo",3,"m"
"lijpt","Pseudo",3,"m"
"slijmen","LF",2,"n"
"stukjes","HF",1,"n"
"gommen","LF",2,"n"
"espnrta","Random",4,"m"
"strijm","Pseudo",3,"m"
"dorg","Pseudo",3,"m"
"sgisend","Random",4,"m"
"voorvoud","Pseudo",3,"m"
"krommen","LF",2,"n"
"sportlui","LF",2,"n"
"tetozn","Random",4,"m"
"smiert","Random",4,"m"
"gaven","HF",1,"n"
"vervoek","Pseudo",3,"m"
"midder","Pseudo",3,"m"
"staande","HF",1,"n"
"buurtje","LF",2,"n"
"hendels","LF",2,"n"
"grijpen","HF",1,"n"
"graf","HF",1,"n"
"terug","HF",1,"n"
"pruikje","LF",2,"n"
"zuchtjes","LF",2,"n"
"ajewts","Random",4,"m"
"ripenpt","Random",4,"m"
"cange","Pseudo",3,"m"
"schak","Pseudo",3,"m"
"eobbss","Random",4,"m"
"rmuds","Random",4,"m"
"hierbij","HF",1,"n"
"surfen","LF",2,"n"
"neoornhe","Random",4,"m"
"voelt","HF",1,"n"
"itesegr","Random",4,"m"
"adem","HF",1,"n"
"toster","Random",4,"m"
"beperkt","HF",1,"n"
"zette","HF",1,"n"
"moekte","Pseudo",3,"m"
"jeirets","Random",4,"m"
"ueadfrs","Random",4,"m"
"waaraan","HF",1,"n"
"keste","Pseudo",3,"m"
"sseenrwt","Random",4,"m"
"najaars","LF",2,"n"
"gestuurd","HF",1,"n"
"stapte","HF",1,"n"
"koud","HF",1,"n"
"heen","HF",1,"n"
"koude","HF",1,"n"
"vijg","LF",2,"n"
"ekjcat","Random",4,"m"
"buggy","LF",2,"n"
"sochter","Pseudo",3,"m"
"vraagjes","LF",2,"n"
"gouden","HF",1,"n"
"ezgreils","Random",4,"m"
"laler","Pseudo",3,"m"
"meetlat","LF",2,"n"
"ermen","Pseudo",3,"m"
"olie","HF",1,"n"
"film","HF",1,"n"
"akjtesn","Random",4,"m"
"rbz'aes","Random",4,"m"
"gerul","Pseudo",3,"m"
"rgbuej","Random",4,"m"
"beus","Pseudo",3,"m"
"snuitje","LF",2,"n"
"kkarer","Random",4,"m"
"bomen","HF",1,"n"
"edbjsonl","Random",4,"m"
"droge","HF",1,"n"
"geval","HF",1,"n"
"rtbseoj","Random",4,"m"
"kuisen","LF",2,"n"
"sgao't","Random",4,"m"
"ohsoetg","Random",4,"m"
"o'usd","Random",4,"m"
"plepfir","Random",4,"m"
"kroegjes","LF",2,"n"
"ervbe","Random",4,"m"
"locynco","Random",4,"m"
"hekjes","LF",2,"n"
"begen","Pseudo",3,"m"
"esatips","Random",4,"m"
"griwen","Pseudo",3,"m"
"scèter","Pseudo",3,"m"
"alders","Pseudo",3,"m"
"cegent","Pseudo",3,"m"
"sauan's","Random",4,"m"
"bemen","Pseudo",3,"m"
"duifjes","LF",2,"n"
"kennis","HF",1,"n"
"blonde","HF",1,"n"
"mannen","HF",1,"n"
"krokus","LF",2,"n"
"diensten","HF",1,"n"
"hierin","HF",1,"n"
"schaapje","LF",2,"n"
"mour","Pseudo",3,"m"
"tekstje","LF",2,"n"
"voorvoot","Pseudo",3,"m"
"staarde","HF",1,"n"
"oprpcno","Random",4,"m"
"steekjes","LF",2,"n"
"momlers","Random",4,"m"
"stunts","LF",2,"n"
"fraudes","LF",2,"n"
"ejsdfrui","Random",4,"m"
"fonheid","Pseudo",3,"m"
"vlokjes","LF",2,"n"
"broches","LF",2,"n"
"vruchten","HF",1,"n"
"ziel","HF",1,"n"
"volle","HF",1,"n"
"opyhtn","Random",4,"m"
"tselke","Random",4,"m"
"hoking","Pseudo",3,"m"
"begen","Pseudo",3,"m"
"loorden","Pseudo",3,"m"
"ontdukt","Pseudo",3,"m"
"zweepjes","LF",2,"n"
"spurten","LF",2,"n"
"keeltje","LF",2,"n"
"zokte","Pseudo",3,"m"
"tfsroac","Random",4,"m"
"hoewel","HF",1,"n"
"lart","Pseudo",3,"m"
"loy'lsl","Random",4,"m"
"stersel","Pseudo",3,"m"
"brof","Pseudo",3,"m"
"orgels","LF",2,"n"
"o'mpaes","Random",4,"m"
"otel","Pseudo",3,"m"
"toort","Pseudo",3,"m"
"slijper","LF",2,"n"
"gonmem","Random",4,"m"
"verlies","HF",1,"n"
"ekstejes","Random",4,"m"
"drums","LF",2,"n"
"cosrs","Random",4,"m"
"salsa","LF",2,"n"
"nstuts","Random",4,"m"
"jansara","Random",4,"m"
"vier","HF",1,"n"
"meestal","HF",1,"n"
"speldjes","LF",2,"n"
"mede","HF",1,"n"
"sotel","Pseudo",3,"m"
"csa'lo","Random",4,"m"
"eplukk","Random",4,"m"
"truitjes","LF",2,"n"
"zijde","HF",1,"n"
"grijt","Pseudo",3,"m"
"zondag","HF",1,"n"
"ochtend","HF",1,"n"
"beslam","Pseudo",3,"m"
"asts","Pseudo",3,"m"
"wijsheid","HF",1,"n"
"meest","HF",1,"n"
"hier","HF",1,"n"
"cotaal","Pseudo",3,"m"
"paahjcse","Random",4,"m"
"vlaai","LF",2,"n"
"voormeen","Pseudo",3,"m"
"kuddes","LF",2,"n"
"kljove","Random",4,"m"
"jooi","Pseudo",3,"m"
"jo'jos","Random",4,"m"
"braag","Pseudo",3,"m"
"peddel","LF",2,"n"
"rukwind","LF",2,"n"
"feitjes","LF",2,"n"
"syndeem","Pseudo",3,"m"
"pdteies","Random",4,"m"
