"stimulus","cond","condition","correct_response"
"lucter","Pseudo",3,"m"
"blok","HF",1,"n"
"wimper","LF",2,"n"
"neemt","HF",1,"n"
"ventjes","LF",2,"n"
"uentttr","Random",4,"m"
"hockey","LF",2,"n"
"diefje","LF",2,"n"
"trio's","LF",2,"n"
"bedoelt","HF",1,"n"
"spieren","HF",1,"n"
"sehrfifs","Random",4,"m"
"solsmes","Random",4,"m"
"kerel","HF",1,"n"
"tespja","Random",4,"m"
"anam","Pseudo",3,"m"
"tatel","Pseudo",3,"m"
"bijd","Pseudo",3,"m"
"keinen","Pseudo",3,"m"
"iiznjb","Random",4,"m"
"dieper","HF",1,"n"
"geeerst","Pseudo",3,"m"
"dond","Pseudo",3,"m"
"oarcrtts","Random",4,"m"
"durven","HF",1,"n"
"vertel","HF",1,"n"
"trjeoo","Random",4,"m"
"besteed","HF",1,"n"
"band","HF",1,"n"
"vuur","HF",1,"n"
"dadel","LF",2,"n"
"jongens","HF",1,"n"
"blaasje","LF",2,"n"
"spurten","LF",2,"n"
"nauw","HF",1,"n"
"bedacht","HF",1,"n"
"errsse","Random",4,"m"
"ryu'js","Random",4,"m"
"beertjes","LF",2,"n"
"krant","HF",1,"n"
"vocaal","LF",2,"n"
"kestig","Pseudo",3,"m"
"vonkjes","LF",2,"n"
"motto's","LF",2,"n"
"obzmie","Random",4,"m"
"onilost","Random",4,"m"
"racket","LF",2,"n"
"erters","Pseudo",3,"m"
"opzij","HF",1,"n"
"rekst","Pseudo",3,"m"
"gezort","Pseudo",3,"m"
"piemels","LF",2,"n"
"kleurtje","LF",2,"n"
"distijfs","Pseudo",3,"m"
"verte","HF",1,"n"
"drank","HF",1,"n"
"slas","Pseudo",3,"m"
"okvang","Pseudo",3,"m"
"honkbal","LF",2,"n"
"simgkons","Random",4,"m"
"bezocht","HF",1,"n"
"proton","LF",2,"n"
"beleid","HF",1,"n"
"tetozn","Random",4,"m"
"eiden","Pseudo",3,"m"
"lelen","Pseudo",3,"m"
"tizjwnje","Random",4,"m"
"boezier","Pseudo",3,"m"
"rkcicet","Random",4,"m"
"sproet","LF",2,"n"
"poucon","Random",4,"m"
"nstuts","Random",4,"m"
"deur","HF",1,"n"
"blif","Pseudo",3,"m"
"solpejs","Random",4,"m"
"stiften","LF",2,"n"
"pemdrja","Random",4,"m"
"sprak","HF",1,"n"
"drukte","HF",1,"n"
"strijd","HF",1,"n"
"trutten","LF",2,"n"
"owprjme","Random",4,"m"
"ookljef","Random",4,"m"
