"stimulus","cond","condition","correct_response"
"tfsroac","Random",4,"m"
"ltesbei","Random",4,"m"
"polo","LF",2,"n"
"ivignsk","Random",4,"m"
"honderd","HF",1,"n"
"t'aasps","Random",4,"m"
"matches","LF",2,"n"
"aldus","HF",1,"n"
"vruchtje","LF",2,"n"
"pilsjes","LF",2,"n"
"delta's","LF",2,"n"
"fases","LF",2,"n"
"zalfjes","LF",2,"n"
"pandje","LF",2,"n"
"temgeen","Pseudo",3,"m"
"sterren","HF",1,"n"
"gdisje","Random",4,"m"
"bord","HF",1,"n"
"lssaa","Random",4,"m"
"model","HF",1,"n"
"bier","HF",1,"n"
"werden","HF",1,"n"
"dauk","Pseudo",3,"m"
"biscuits","LF",2,"n"
"wangen","HF",1,"n"
"ocsrotes","Random",4,"m"
"vliepen","Pseudo",3,"m"
"ruersfs","Random",4,"m"
"ajuin","LF",2,"n"
"erin","HF",1,"n"
"blonke","Pseudo",3,"m"
"ribeuzd","Random",4,"m"
"halen","HF",1,"n"
"racist","LF",2,"n"
"stezen","Pseudo",3,"m"
"verte","HF",1,"n"
"vlaktes","LF",2,"n"
"asts","Pseudo",3,"m"
"olok","Random",4,"m"
"cakes","LF",2,"n"
"moelde","Pseudo",3,"m"
"duifjes","LF",2,"n"
"eopjpe","Random",4,"m"
"prodes","Pseudo",3,"m"
"gerul","Pseudo",3,"m"
"kiegen","Pseudo",3,"m"
"blonde","HF",1,"n"
"zoete","HF",1,"n"
"alerf","Pseudo",3,"m"
"spreken","HF",1,"n"
"kljetee","Random",4,"m"
"kied","Pseudo",3,"m"
"sehrfifs","Random",4,"m"
"begrif","Pseudo",3,"m"
"onze","HF",1,"n"
"frietje","LF",2,"n"
"orgels","LF",2,"n"
"gebeurd","HF",1,"n"
"bijna","HF",1,"n"
"buimen","Pseudo",3,"m"
"muns","Pseudo",3,"m"
"sprong","HF",1,"n"
"dtjnae","Random",4,"m"
"ansa'uf","Random",4,"m"
"cruises","LF",2,"n"
"wieltje","LF",2,"n"
"hendels","LF",2,"n"
"woorden","HF",1,"n"
"mensen","HF",1,"n"
"errsse","Random",4,"m"
"reviews","LF",2,"n"
"hulpjes","LF",2,"n"
"peddel","LF",2,"n"
"prosact","Pseudo",3,"m"
"behat","Pseudo",3,"m"
"feiten","HF",1,"n"
"fraaide","Pseudo",3,"m"
"belpt","Pseudo",3,"m"
"lunches","LF",2,"n"
"tavztou","Random",4,"m"
"reedling","Pseudo",3,"m"
"jeirets","Random",4,"m"
