"stimulus","cond","condition","correct_response"
"opgat","Pseudo",3,"m"
"vertoont","HF",1,"n"
"lokter","Pseudo",3,"m"
"vleeuw","Pseudo",3,"m"
"plapen","Pseudo",3,"m"
"groen","HF",1,"n"
"wiegjes","LF",2,"n"
"dachten","HF",1,"n"
"blelen","Pseudo",3,"m"
"sauna's","LF",2,"n"
"cartoons","LF",2,"n"
"accu's","LF",2,"n"
"egams","Random",4,"m"
"zangen","LF",2,"n"
"gengde","Pseudo",3,"m"
"stekel","LF",2,"n"
"deed","HF",1,"n"
"tieden","Pseudo",3,"m"
"gelijk","HF",1,"n"
"ejlztise","Random",4,"m"
"jivl","Random",4,"m"
"rechter","HF",1,"n"
"heent","Pseudo",3,"m"
"aalg","Random",4,"m"
"jergeus","Pseudo",3,"m"
"donter","Pseudo",3,"m"
"dsael","Random",4,"m"
"geschakt","Pseudo",3,"m"
"etlens","Random",4,"m"
"eiksnjk","Random",4,"m"
"fraat","Pseudo",3,"m"
"lotions","LF",2,"n"
"appis","Pseudo",3,"m"
"ingang","HF",1,"n"
"blik","HF",1,"n"
"dauk","Pseudo",3,"m"
"praters","LF",2,"n"
"ujekde","Random",4,"m"
"bezig","HF",1,"n"
"maken","HF",1,"n"
"ivignsk","Random",4,"m"
"mieder","Pseudo",3,"m"
"ouder","HF",1,"n"
"feiten","HF",1,"n"
"blij","HF",1,"n"
"kijn","Pseudo",3,"m"
"dieper","HF",1,"n"
"sebje","Random",4,"m"
"pind","Pseudo",3,"m"
"sgao't","Random",4,"m"
"emters","Pseudo",3,"m"
"trok","HF",1,"n"
"mouwtjes","LF",2,"n"
"koevoet","LF",2,"n"
"solsmes","Random",4,"m"
"eitel","Pseudo",3,"m"
"spuitjes","LF",2,"n"
"balkjes","LF",2,"n"
"eijlks","Random",4,"m"
"ripenpt","Random",4,"m"
"jeeg","Pseudo",3,"m"
"knuffel","LF",2,"n"
"sgnjaor","Random",4,"m"
"heus","HF",1,"n"
"utiiscsb","Random",4,"m"
"tijesgwj","Random",4,"m"
"zilde","Pseudo",3,"m"
"geurtjes","LF",2,"n"
"dikke","HF",1,"n"
"dutjes","LF",2,"n"
"iertmje","Random",4,"m"
"kanons","LF",2,"n"
"akkoord","HF",1,"n"
"zorg","HF",1,"n"
"fipts","Pseudo",3,"m"
"schat","HF",1,"n"
"geef","HF",1,"n"
"landen","HF",1,"n"
"eujtds","Random",4,"m"
"wiest","Pseudo",3,"m"
"nieno","Pseudo",3,"m"
"'gantos","Random",4,"m"
"gedecht","Pseudo",3,"m"
"vliegje","LF",2,"n"
"bepaalt","HF",1,"n"
"otscheid","Pseudo",3,"m"
"geid","Pseudo",3,"m"
"struikje","LF",2,"n"
"nadat","HF",1,"n"
"jojo","LF",2,"n"
"pavroot","Pseudo",3,"m"
"prsetpin","Random",4,"m"
"zeefje","LF",2,"n"
"omstag","Pseudo",3,"m"
"irkkujse","Random",4,"m"
"clip","LF",2,"n"
"zwijntje","LF",2,"n"
"vosje","LF",2,"n"
"zeven","HF",1,"n"
"vikings","LF",2,"n"
"vkeojns","Random",4,"m"
"kwart","HF",1,"n"
"trailers","LF",2,"n"
"forums","LF",2,"n"
"droeg","HF",1,"n"
"gewicht","HF",1,"n"
"turnen","LF",2,"n"
"rimeupsr","Random",4,"m"
"kicht","Pseudo",3,"m"
"vijg","LF",2,"n"
"schoon","HF",1,"n"
"plant","HF",1,"n"
"idnseelz","Random",4,"m"
"tankjes","LF",2,"n"
"poede","Pseudo",3,"m"
"beertjes","LF",2,"n"
"brins","Pseudo",3,"m"
"krachten","HF",1,"n"
"sultans","LF",2,"n"
"sienen","Pseudo",3,"m"
"macho","LF",2,"n"
"esdsetrs","Random",4,"m"
"simgkons","Random",4,"m"
"zazen","Pseudo",3,"m"
"rukwind","LF",2,"n"
"iotofej","Random",4,"m"
"taluepas","Random",4,"m"
"enkel","HF",1,"n"
"staken","HF",1,"n"
"muilen","LF",2,"n"
"wellicht","HF",1,"n"
"vocaal","LF",2,"n"
"helaar","Pseudo",3,"m"
"aanbol","Pseudo",3,"m"
"tselke","Random",4,"m"
"ltdea's","Random",4,"m"
"gegicht","Pseudo",3,"m"
"slaap","HF",1,"n"
"verties","Pseudo",3,"m"
"naowolt","Random",4,"m"
"gifslang","LF",2,"n"
"olpshee","Random",4,"m"
"sassjeu","Random",4,"m"
"vonden","HF",1,"n"
"lang","HF",1,"n"
"olrt","Random",4,"m"
"lijkjes","LF",2,"n"
"blijgen","Pseudo",3,"m"
