"stimulus","cond","condition","correct_response"
"jongen","HF",1,"n"
"prinsjes","LF",2,"n"
"alfo'rs","Random",4,"m"
"klein","HF",1,"n"
"school","HF",1,"n"
"took","Pseudo",3,"m"
"aden","Pseudo",3,"m"
"smiert","Random",4,"m"
"drode","Pseudo",3,"m"
"koele","HF",1,"n"
"leeding","Pseudo",3,"m"
"enrdoos","Random",4,"m"
"vooram","Pseudo",3,"m"
"halden","Pseudo",3,"m"
"ujitlefs","Random",4,"m"
"aand","Pseudo",3,"m"
"kang","Pseudo",3,"m"
"bild","Pseudo",3,"m"
"jatneash","Random",4,"m"
"typist","LF",2,"n"
"deanbjr","Random",4,"m"
"kwamen","HF",1,"n"
"okvang","Pseudo",3,"m"
"waarag","Pseudo",3,"m"
"dojkoers","Random",4,"m"
"lolly","LF",2,"n"
"baan","HF",1,"n"
"olaavc","Random",4,"m"
"mierzaam","Pseudo",3,"m"
"rief","Pseudo",3,"m"
"gonmem","Random",4,"m"
"rijder","LF",2,"n"
"vruchtje","LF",2,"n"
"anders","HF",1,"n"
"bever","LF",2,"n"
"ehcltas","Random",4,"m"
"arts","HF",1,"n"
"sutilpor","Random",4,"m"
"apkjse","Random",4,"m"
"geteel","Pseudo",3,"m"
"graf","HF",1,"n"
"kijn","Pseudo",3,"m"
"tneprpos","Random",4,"m"
"haarband","LF",2,"n"
"wijsheid","HF",1,"n"
"hoestand","Pseudo",3,"m"
"badjes","LF",2,"n"
"vormpjes","LF",2,"n"
"randjes","LF",2,"n"
"sport","HF",1,"n"
"sterk","HF",1,"n"
"blijken","HF",1,"n"
"gering","HF",1,"n"
"tandje","LF",2,"n"
"besje","LF",2,"n"
"eeksten","Pseudo",3,"m"
"mesjes","LF",2,"n"
"brugje","LF",2,"n"
"orgels","LF",2,"n"
"upnoocs","Random",4,"m"
"snaan","Pseudo",3,"m"
"cange","Pseudo",3,"m"
"ereiss","Random",4,"m"
"esjmse","Random",4,"m"
"loorden","Pseudo",3,"m"
"kant","HF",1,"n"
"delen","HF",1,"n"
"dodent","Pseudo",3,"m"
"osgrle","Random",4,"m"
"trtsersa","Random",4,"m"
"keste","Pseudo",3,"m"
"jorpesot","Random",4,"m"
"stijf","HF",1,"n"
"slkovje","Random",4,"m"
"mutsjes","LF",2,"n"
"doopsels","LF",2,"n"
"sgjkreoe","Random",4,"m"
"bebest","Pseudo",3,"m"
"solpejs","Random",4,"m"
"besjes","LF",2,"n"
"beeke","Pseudo",3,"m"
"hege","Pseudo",3,"m"
"zwijgen","HF",1,"n"
"cricket","LF",2,"n"
"westerns","LF",2,"n"
"luikjes","LF",2,"n"
"splingen","Pseudo",3,"m"
"o'mpaes","Random",4,"m"
"staten","HF",1,"n"
"arbeid","HF",1,"n"
"ofpsr","Random",4,"m"
"henig","Pseudo",3,"m"
"best","HF",1,"n"
"kroegjes","LF",2,"n"
"chef","HF",1,"n"
"tliezju","Random",4,"m"
"toster","Random",4,"m"
"omedm","Random",4,"m"
"kloofjes","LF",2,"n"
"hact","Pseudo",3,"m"
"npdia","Random",4,"m"
"gedrult","Pseudo",3,"m"
"taak","HF",1,"n"
"kunst","HF",1,"n"
"fkjlea","Random",4,"m"
"waarmie","Pseudo",3,"m"
"bedjes","LF",2,"n"
"loffer","Pseudo",3,"m"
"vormen","HF",1,"n"
"jonge","HF",1,"n"
"mooi","HF",1,"n"
"oijnnt","Random",4,"m"
"gevoomd","Pseudo",3,"m"
"fiete","Pseudo",3,"m"
"koffie","HF",1,"n"
"pronder","Pseudo",3,"m"
"mensen","HF",1,"n"
"lieks","Pseudo",3,"m"
"getten","Pseudo",3,"m"
"turnen","LF",2,"n"
"belpt","Pseudo",3,"m"
"jullen","Pseudo",3,"m"
"gemeen","HF",1,"n"
"ajuin","LF",2,"n"
"sproet","LF",2,"n"
"mens","HF",1,"n"
"mouwtjes","LF",2,"n"
"wuejtoms","Random",4,"m"
"terecht","HF",1,"n"
"meendal","Pseudo",3,"m"
"vlaktes","LF",2,"n"
"ribeuzd","Random",4,"m"
"zebra's","LF",2,"n"
"hiermee","HF",1,"n"
"appis","Pseudo",3,"m"
"diva","LF",2,"n"
"smalle","HF",1,"n"
"tekst","HF",1,"n"
"ripenpt","Random",4,"m"
"vangen","HF",1,"n"
"dielen","Pseudo",3,"m"
"speelt","HF",1,"n"
"strelg","Pseudo",3,"m"
"plateaus","LF",2,"n"
"kleiren","Pseudo",3,"m"
"deimje","Random",4,"m"
"ejrhtas","Random",4,"m"
"jammer","HF",1,"n"
"plannen","HF",1,"n"
"basis","HF",1,"n"
"jeefets","Random",4,"m"
"likjes","LF",2,"n"
"prapdijk","Pseudo",3,"m"
"zodat","HF",1,"n"
"mekend","Pseudo",3,"m"
"proeien","Pseudo",3,"m"
"eteelsj","Random",4,"m"
"kwart","HF",1,"n"
"tuiker","Pseudo",3,"m"
"zwart","HF",1,"n"
"marker","LF",2,"n"
"ietm","Random",4,"m"
"desserts","LF",2,"n"
"drong","HF",1,"n"
"kkrestes","Random",4,"m"
"reeks","HF",1,"n"
"popjes","LF",2,"n"
"stroppen","LF",2,"n"
"verdient","HF",1,"n"
"tselke","Random",4,"m"
"azenpu","Random",4,"m"
"vlaaien","LF",2,"n"
"sloon","Pseudo",3,"m"
"spijt","HF",1,"n"
"radars","LF",2,"n"
"tango's","LF",2,"n"
"nooit","HF",1,"n"
"dieptes","LF",2,"n"
"diefje","LF",2,"n"
"skertjui","Random",4,"m"
"voeft","Pseudo",3,"m"
"knikjes","LF",2,"n"
"hoort","HF",1,"n"
"tnrio","Random",4,"m"
"coudt","Pseudo",3,"m"
"bedekt","HF",1,"n"
"kapjes","LF",2,"n"
"griezels","LF",2,"n"
"mango's","LF",2,"n"
"buikjes","LF",2,"n"
"spiertje","LF",2,"n"
"jngiogg","Random",4,"m"
"cegent","Pseudo",3,"m"
"steekjes","LF",2,"n"
"ltesoj","Random",4,"m"
"stofjes","LF",2,"n"
"olders","Pseudo",3,"m"
"ajewts","Random",4,"m"
"vliesjes","LF",2,"n"
"disco's","LF",2,"n"
"iobwrjod","Random",4,"m"
"draten","Pseudo",3,"m"
"tnjeesv","Random",4,"m"
"stijs","Pseudo",3,"m"
"olok","Random",4,"m"
"kwijt","HF",1,"n"
