"stimulus","cond","condition","correct_response"
"rudtmsel","Random",4,"m"
"ieder","HF",1,"n"
"velen","HF",1,"n"
"spuitjes","LF",2,"n"
"foto","HF",1,"n"
"hiek","Pseudo",3,"m"
"hoepels","LF",2,"n"
"szza'ip","Random",4,"m"
"naal","Pseudo",3,"m"
"cegent","Pseudo",3,"m"
"gedoerd","Pseudo",3,"m"
"orgels","LF",2,"n"
"tellers","LF",2,"n"
"asts","Pseudo",3,"m"
"brief","HF",1,"n"
"dechting","Pseudo",3,"m"
"uklliro","Random",4,"m"
"ksejeup","Random",4,"m"
"csa'lo","Random",4,"m"
"gympjes","LF",2,"n"
"sojeflok","Random",4,"m"
"hekjes","LF",2,"n"
"omforbas","Random",4,"m"
"vlaktes","LF",2,"n"
"nummer","HF",1,"n"
"stafje","LF",2,"n"
"gelden","HF",1,"n"
"balies","LF",2,"n"
"albums","LF",2,"n"
"fouw","Pseudo",3,"m"
"bermaal","Pseudo",3,"m"
"'gantos","Random",4,"m"
"keste","Pseudo",3,"m"
"strang","Pseudo",3,"m"
"alevr","Random",4,"m"
"vosje","LF",2,"n"
"tevens","HF",1,"n"
"lssaa","Random",4,"m"
"eeuw","HF",1,"n"
"helaas","HF",1,"n"
"mipe","Pseudo",3,"m"
"pukkel","LF",2,"n"
"woede","HF",1,"n"
"puiden","Pseudo",3,"m"
"spood","Pseudo",3,"m"
"stille","HF",1,"n"
"loorden","Pseudo",3,"m"
"striem","LF",2,"n"
"klons","Pseudo",3,"m"
"frietje","LF",2,"n"
"maagten","Pseudo",3,"m"
"delta's","LF",2,"n"
"richt","HF",1,"n"
"nachtjes","LF",2,"n"
"daarmei","Pseudo",3,"m"
"errsse","Random",4,"m"
"tissen","Pseudo",3,"m"
"volkjes","LF",2,"n"
"poort","HF",1,"n"
"geduld","HF",1,"n"
"oijnnt","Random",4,"m"
"accu's","LF",2,"n"
"wipplank","LF",2,"n"
"ortanco","Random",4,"m"
"ponde","Pseudo",3,"m"
"reviews","LF",2,"n"
"gedaan","HF",1,"n"
"shirtje","LF",2,"n"
"tnjoteso","Random",4,"m"
"hard","HF",1,"n"
"burgers","HF",1,"n"
"deimje","Random",4,"m"
"terrein","HF",1,"n"
"oesjnets","Random",4,"m"
"pruikje","LF",2,"n"
"korargla","Random",4,"m"
"gezas","Pseudo",3,"m"
"naast","HF",1,"n"
"berder","Pseudo",3,"m"
"lwipnkap","Random",4,"m"
"koordjes","LF",2,"n"
"lalen","Pseudo",3,"m"
"jbeess","Random",4,"m"
"pandje","LF",2,"n"
"itesegr","Random",4,"m"
"vinter","Pseudo",3,"m"
"avulki","Random",4,"m"
"meisje","HF",1,"n"
"krachtig","HF",1,"n"
"rolkraag","LF",2,"n"
"kraker","LF",2,"n"
"gevormd","HF",1,"n"
"hierop","HF",1,"n"
"duifjes","LF",2,"n"
"epmeils","Random",4,"m"
"bebest","Pseudo",3,"m"
"earrspt","Random",4,"m"
"bedekt","HF",1,"n"
"dweiltje","LF",2,"n"
"sterker","HF",1,"n"
"snoetjes","LF",2,"n"
"stuur","HF",1,"n"
"wimper","LF",2,"n"
