"stimulus","cond","condition","correct_response"
"danken","HF",1,"n"
"sjdenom","Random",4,"m"
"schijft","Pseudo",3,"m"
"paslejs","Random",4,"m"
"ohsoetg","Random",4,"m"
"kijn","Pseudo",3,"m"
"voekt","Pseudo",3,"m"
"pabt","Pseudo",3,"m"
"ashc","Random",4,"m"
"ejdevls","Random",4,"m"
"vergiet","LF",2,"n"
"hoken","Pseudo",3,"m"
"mossels","LF",2,"n"
"marker","LF",2,"n"
"aktes","LF",2,"n"
"rfomus","Random",4,"m"
"selder","LF",2,"n"
"hoeten","Pseudo",3,"m"
"jugi","Pseudo",3,"m"
"dsgktuuo","Random",4,"m"
"ierand","Pseudo",3,"m"
"polsjes","LF",2,"n"
"deals","LF",2,"n"
"frames","LF",2,"n"
"diepte","HF",1,"n"
"tien","HF",1,"n"
"sojeflok","Random",4,"m"
"pprelis","Random",4,"m"
"zachtjes","HF",1,"n"
"daarmee","HF",1,"n"
"pind","Pseudo",3,"m"
"sjersoo","Random",4,"m"
"nstuts","Random",4,"m"
"kanten","HF",1,"n"
"vervoer","HF",1,"n"
"vocaal","LF",2,"n"
"mondjes","LF",2,"n"
"kalfje","LF",2,"n"
"biren","Pseudo",3,"m"
"westen","HF",1,"n"
"zuiver","HF",1,"n"
"ekesjh","Random",4,"m"
"lelen","Pseudo",3,"m"
"welke","HF",1,"n"
"sproet","LF",2,"n"
"steekjes","LF",2,"n"
"snajaled","Random",4,"m"
"watjes","LF",2,"n"
"volgen","HF",1,"n"
"pgonnpgi","Random",4,"m"
"schrijgt","Pseudo",3,"m"
"subies","Pseudo",3,"m"
"wegen","HF",1,"n"
"loodjes","LF",2,"n"
"treintje","LF",2,"n"
"oopl","Random",4,"m"
"cekker","Pseudo",3,"m"
"luikjes","LF",2,"n"
"tsrjike","Random",4,"m"
"last","HF",1,"n"
"iemand","HF",1,"n"
"dronk","HF",1,"n"
"fruis","Pseudo",3,"m"
"mjlisne","Random",4,"m"
"kljetee","Random",4,"m"
"ronde","HF",1,"n"
"rolkraag","LF",2,"n"
"dorg","Pseudo",3,"m"
"fases","LF",2,"n"
"ejrhtas","Random",4,"m"
"koevoet","LF",2,"n"
"prisma's","LF",2,"n"
"rompen","LF",2,"n"
"andslaa","Random",4,"m"
"izobsn","Random",4,"m"
"stemle","Pseudo",3,"m"
"scibuit","Random",4,"m"
"greden","Pseudo",3,"m"
"vier","HF",1,"n"
"wassen","HF",1,"n"
"geemt","Pseudo",3,"m"
"verwucht","Pseudo",3,"m"
"faatste","Pseudo",3,"m"
"vaklui","LF",2,"n"
"dis'soc","Random",4,"m"
"proton","LF",2,"n"
"eujtds","Random",4,"m"
"kelkiej","Random",4,"m"
"brug","HF",1,"n"
"dorp","HF",1,"n"
"niets","HF",1,"n"
"dnoser","Random",4,"m"
"tntijere","Random",4,"m"
"zout","HF",1,"n"
"solpejs","Random",4,"m"
"dijkjes","LF",2,"n"
"tuiker","Pseudo",3,"m"
"acts","LF",2,"n"
"eopjpe","Random",4,"m"
"wijntjes","LF",2,"n"
"broeg","Pseudo",3,"m"
"oasj","Random",4,"m"
"wonen","HF",1,"n"
"noemde","HF",1,"n"
"hierop","HF",1,"n"
"viet","Pseudo",3,"m"
"weetjes","LF",2,"n"
"atjenrta","Random",4,"m"
"breed","HF",1,"n"
"oekejt","Random",4,"m"
"ltesoj","Random",4,"m"
"cycloon","LF",2,"n"
"vkeojns","Random",4,"m"
"csaesjht","Random",4,"m"
"keeewjs","Random",4,"m"
"bertend","Pseudo",3,"m"
"ijsbeer","LF",2,"n"
"mitten","Pseudo",3,"m"
"ajewts","Random",4,"m"
"hbnakol","Random",4,"m"
"mogel","Pseudo",3,"m"
"werden","HF",1,"n"
"ugrteje","Random",4,"m"
"avond","HF",1,"n"
"deek","Pseudo",3,"m"
"bijeen","HF",1,"n"
"zien","HF",1,"n"
"gerul","Pseudo",3,"m"
"us'cac","Random",4,"m"
"orgels","LF",2,"n"
"mieder","Pseudo",3,"m"
"pers","HF",1,"n"
"factors","LF",2,"n"
"ehcltas","Random",4,"m"
"keizer","HF",1,"n"
"artsen","HF",1,"n"
"duels","LF",2,"n"
"zinsdeel","LF",2,"n"
"witte","HF",1,"n"
"puut","Pseudo",3,"m"
"vlokjes","LF",2,"n"
"oorlogs","LF",2,"n"
"vonen","Pseudo",3,"m"
"beertjes","LF",2,"n"
"ander","HF",1,"n"
"strijm","Pseudo",3,"m"
"mimhoen","Pseudo",3,"m"
"zwijrend","Pseudo",3,"m"
"bemeis","Pseudo",3,"m"
"wereld","HF",1,"n"
"daaraan","HF",1,"n"
"musje","LF",2,"n"
"tijesgwj","Random",4,"m"
"tliezju","Random",4,"m"
"zeurdibs","Random",4,"m"
"dkjijes","Random",4,"m"
"morgen","HF",1,"n"
"iezer","Pseudo",3,"m"
"mietjes","LF",2,"n"
"roosjes","LF",2,"n"
"vuile","HF",1,"n"
"ekzhito","Random",4,"m"
"schiek","Pseudo",3,"m"
"besje","LF",2,"n"
"hulpjes","LF",2,"n"
"pode","Pseudo",3,"m"
"nksiert","Random",4,"m"
"esjmse","Random",4,"m"
"bekler","Pseudo",3,"m"
"veed","Pseudo",3,"m"
"smalel","Pseudo",3,"m"
"zweertje","LF",2,"n"
"wienen","Pseudo",3,"m"
"jongen","HF",1,"n"
"goden","HF",1,"n"
"aand","Pseudo",3,"m"
"sfeen","Pseudo",3,"m"
"laetrir","Random",4,"m"
"bedoelt","HF",1,"n"
"bedrag","HF",1,"n"
"vijl","LF",2,"n"
"vorkjes","LF",2,"n"
"kassiers","LF",2,"n"
"grek","Pseudo",3,"m"
"kliekje","LF",2,"n"
"slijper","LF",2,"n"
"aftijn","Pseudo",3,"m"
"nieuw","HF",1,"n"
"macho","LF",2,"n"
"waarin","HF",1,"n"
"sochter","Pseudo",3,"m"
"groeg","Pseudo",3,"m"
"kruikjes","LF",2,"n"
"rede","HF",1,"n"
"nassen","Pseudo",3,"m"
"lesud","Random",4,"m"
"cricket","LF",2,"n"
"matches","LF",2,"n"
"helder","HF",1,"n"
"geteel","Pseudo",3,"m"
"koft","Pseudo",3,"m"
"krijgt","HF",1,"n"
"schaapje","LF",2,"n"
"gebaan","Pseudo",3,"m"
"vosje","LF",2,"n"
"zilde","Pseudo",3,"m"
"hlnseuc","Random",4,"m"
"foto's","HF",1,"n"
"ossrbek","Random",4,"m"
"beiken","Pseudo",3,"m"
"tong","HF",1,"n"
