"stimulus","cond","condition","correct_response"
"groepen","HF",1,"n"
"stortbui","LF",2,"n"
"ebalmss","Random",4,"m"
"brang","Pseudo",3,"m"
"zoutvat","LF",2,"n"
"ekjcat","Random",4,"m"
"chif","Pseudo",3,"m"
"eiden","Pseudo",3,"m"
"slaan","HF",1,"n"
"ekzhito","Random",4,"m"
"obzmie","Random",4,"m"
"kenden","HF",1,"n"
"anncesrs","Random",4,"m"
"koortje","LF",2,"n"
"zowel","HF",1,"n"
"brieken","Pseudo",3,"m"
"bleek","HF",1,"n"
"eddkus","Random",4,"m"
"moekten","Pseudo",3,"m"
"verstaan","HF",1,"n"
"werking","HF",1,"n"
"boop","Pseudo",3,"m"
"lkaebj","Random",4,"m"
"hoofd","HF",1,"n"
"tetozn","Random",4,"m"
"raims'ps","Random",4,"m"
"oologrs","Random",4,"m"
"treijsh","Random",4,"m"
"donden","Pseudo",3,"m"
"aelkbjs","Random",4,"m"
"dechten","Pseudo",3,"m"
"usjem","Random",4,"m"
"boezier","Pseudo",3,"m"
"jorpesot","Random",4,"m"
"noeit","Pseudo",3,"m"
"bdejse","Random",4,"m"
"kestig","Pseudo",3,"m"
"toestand","HF",1,"n"
"'artyps","Random",4,"m"
"zalfje","LF",2,"n"
"lesud","Random",4,"m"
"pelzen","LF",2,"n"
"snopte","Pseudo",3,"m"
"orgels","LF",2,"n"
"keeewjs","Random",4,"m"
"erbij","HF",1,"n"
"knuffel","LF",2,"n"
"gronnen","Pseudo",3,"m"
"jiksube","Random",4,"m"
"drumstel","LF",2,"n"
"ontreit","Pseudo",3,"m"
"monsen","Pseudo",3,"m"
"hant","Pseudo",3,"m"
"eesfejtr","Random",4,"m"
"miot","Pseudo",3,"m"
"birden","Pseudo",3,"m"
"plonsen","LF",2,"n"
"nmoerts","Random",4,"m"
"steren","Pseudo",3,"m"
"stesde","Pseudo",3,"m"
"spanning","HF",1,"n"
"rioeer","Random",4,"m"
"preosjt","Random",4,"m"
"vertrok","HF",1,"n"
"tijd","HF",1,"n"
"osgrle","Random",4,"m"
"stees","Pseudo",3,"m"
"zombies","LF",2,"n"
"deimje","Random",4,"m"
"enrdoos","Random",4,"m"
"ba's","Pseudo",3,"m"
"rietjes","LF",2,"n"
"eenhoorn","LF",2,"n"
"zagen","HF",1,"n"
"noorden","HF",1,"n"
"dutjes","LF",2,"n"
"deul","Pseudo",3,"m"
"geleid","HF",1,"n"
"praters","LF",2,"n"
"haadt","Pseudo",3,"m"
"zwaantje","LF",2,"n"
"vkeojns","Random",4,"m"
"kleur","HF",1,"n"
"dsael","Random",4,"m"
"peddel","LF",2,"n"
"soepbord","LF",2,"n"
"sector","HF",1,"n"
"tausti","Random",4,"m"
"opgat","Pseudo",3,"m"
