"stimulus","cond","condition","correct_response"
"meestal","HF",1,"n"
"geet","Pseudo",3,"m"
"boogjes","LF",2,"n"
"jievelg","Random",4,"m"
"bijd","Pseudo",3,"m"
"stijl","HF",1,"n"
"feite","HF",1,"n"
"pabt","Pseudo",3,"m"
"jrkipue","Random",4,"m"
"soepje","LF",2,"n"
"afses","Random",4,"m"
"sterkten","LF",2,"n"
"lignwob","Random",4,"m"
"maandje","LF",2,"n"
"geleid","HF",1,"n"
"gedecht","Pseudo",3,"m"
"bermaal","Pseudo",3,"m"
"been","HF",1,"n"
"buiven","Pseudo",3,"m"
"rolkraag","LF",2,"n"
"hcmoa","Random",4,"m"
"kleurtje","LF",2,"n"
"kunst","HF",1,"n"
"moenen","Pseudo",3,"m"
"rfomus","Random",4,"m"
"verbeld","Pseudo",3,"m"
"fjeiert","Random",4,"m"
"olkracht","Pseudo",3,"m"
"noud","Pseudo",3,"m"
"merries","LF",2,"n"
"vrochten","Pseudo",3,"m"
"gedat","Pseudo",3,"m"
"dienen","HF",1,"n"
"besjes","LF",2,"n"
"enfum","Pseudo",3,"m"
"hints","LF",2,"n"
"kloofje","LF",2,"n"
"beiden","HF",1,"n"
"sehrfifs","Random",4,"m"
"kotje","LF",2,"n"
"toont","HF",1,"n"
"brouben","Pseudo",3,"m"
"rbz'aes","Random",4,"m"
"gepad","Pseudo",3,"m"
"spal","Pseudo",3,"m"
"nksiert","Random",4,"m"
"drum","LF",2,"n"
"blanke","HF",1,"n"
"gala","LF",2,"n"
"feiten","HF",1,"n"
"voekt","Pseudo",3,"m"
"mader","Pseudo",3,"m"
"groeg","Pseudo",3,"m"
"gifslang","LF",2,"n"
"berast","Pseudo",3,"m"
"vijl","LF",2,"n"
"tandaar","Pseudo",3,"m"
"hotel","HF",1,"n"
"chalets","LF",2,"n"
"esjmse","Random",4,"m"
"srejitep","Random",4,"m"
"niks","HF",1,"n"
"klas","HF",1,"n"
"tntijere","Random",4,"m"
"lotions","LF",2,"n"
"jochies","LF",2,"n"
"vogels","HF",1,"n"
"lunches","LF",2,"n"
"tavztou","Random",4,"m"
"verkt","Pseudo",3,"m"
"padjes","LF",2,"n"
"zuiltjes","LF",2,"n"
"geloof","HF",1,"n"
"rudtmsel","Random",4,"m"
"schijnt","HF",1,"n"
"klessen","Pseudo",3,"m"
"seks","HF",1,"n"
"flat","HF",1,"n"
"'gantos","Random",4,"m"
"kleine","HF",1,"n"
"ackse","Random",4,"m"
"retebjes","Random",4,"m"
"wiegjes","LF",2,"n"
"seorbt","Random",4,"m"
"schoden","Pseudo",3,"m"
"verse","HF",1,"n"
"npdia","Random",4,"m"
"desserts","LF",2,"n"
"slapen","HF",1,"n"
"jipelss","Random",4,"m"
"hangt","HF",1,"n"
"kijkt","HF",1,"n"
"deanbjr","Random",4,"m"
"diede","Pseudo",3,"m"
"ropisch","Pseudo",3,"m"
"tikker","LF",2,"n"
"kaasje","LF",2,"n"
"sultans","LF",2,"n"
"ejrhtas","Random",4,"m"
"focht","Pseudo",3,"m"
"banken","HF",1,"n"
"gebrek","HF",1,"n"
"sloeg","HF",1,"n"
"ouwe","HF",1,"n"
"edbjsonl","Random",4,"m"
"zocht","HF",1,"n"
"uist","Pseudo",3,"m"
"mensen","HF",1,"n"
"leufgej","Random",4,"m"
"kesten","Pseudo",3,"m"
"ceggen","Pseudo",3,"m"
"gelerd","Pseudo",3,"m"
"ejzeewps","Random",4,"m"
"geemt","Pseudo",3,"m"
"legagn","Random",4,"m"
"zelfde","HF",1,"n"
"strippen","LF",2,"n"
"najaars","LF",2,"n"
"weinig","HF",1,"n"
"bloemen","HF",1,"n"
"gedaap","Pseudo",3,"m"
"gaat","HF",1,"n"
"emjsite","Random",4,"m"
"honger","HF",1,"n"
"zingen","HF",1,"n"
"kloofjes","LF",2,"n"
"oologrs","Random",4,"m"
"waaf","Pseudo",3,"m"
"cross","LF",2,"n"
"walnoot","LF",2,"n"
"profs","LF",2,"n"
"eiksnjk","Random",4,"m"
"matches","LF",2,"n"
"marker","LF",2,"n"
"hete","HF",1,"n"
"goudstuk","LF",2,"n"
"gympjes","LF",2,"n"
"flora's","LF",2,"n"
"normen","HF",1,"n"
"resixm","Random",4,"m"
"dichter","HF",1,"n"
"volgens","HF",1,"n"
"klonk","HF",1,"n"
"surfen","LF",2,"n"
"eoggrn","Random",4,"m"
"kold","Pseudo",3,"m"
"biek","Pseudo",3,"m"
"lonneer","Pseudo",3,"m"
"semfar","Random",4,"m"
"clisas","Pseudo",3,"m"
"hlnseuc","Random",4,"m"
"figuur","HF",1,"n"
"tekort","HF",1,"n"
"sau'al","Random",4,"m"
"tende","Pseudo",3,"m"
"afkeer","HF",1,"n"
"mierzaam","Pseudo",3,"m"
"maap","Pseudo",3,"m"
"osvat","Pseudo",3,"m"
"immers","HF",1,"n"
"iejfde","Random",4,"m"
"blok","HF",1,"n"
"neel","Pseudo",3,"m"
"tnokars","Random",4,"m"
"pauzen","LF",2,"n"
"trippen","LF",2,"n"
"tausti","Random",4,"m"
"tijesgwj","Random",4,"m"
"schotes","Pseudo",3,"m"
"geldt","HF",1,"n"
"klapjes","LF",2,"n"
"lwipnkap","Random",4,"m"
"hoofdzin","LF",2,"n"
"cartoon","LF",2,"n"
"kwestie","HF",1,"n"
"eirtnprs","Random",4,"m"
"tumors","LF",2,"n"
"spoor","HF",1,"n"
"meneer","HF",1,"n"
"nassen","Pseudo",3,"m"
"typist","LF",2,"n"
"bionz","Random",4,"m"
"neesztjo","Random",4,"m"
"meidje","LF",2,"n"
"bekler","Pseudo",3,"m"
"daakt","Pseudo",3,"m"
"mochten","HF",1,"n"
"trailers","LF",2,"n"
"ejdevls","Random",4,"m"
"laagjes","LF",2,"n"
"drumstel","LF",2,"n"
"roonde","Pseudo",3,"m"
"beuden","Pseudo",3,"m"
"hoogd","Pseudo",3,"m"
"vroeger","HF",1,"n"
"helfde","Pseudo",3,"m"
"snelle","HF",1,"n"
"waarmie","Pseudo",3,"m"
"hindel","Pseudo",3,"m"
"nopotr","Random",4,"m"
"dand","Pseudo",3,"m"
"heren","HF",1,"n"
"zweertje","LF",2,"n"
"toga's","LF",2,"n"
"dkjijes","Random",4,"m"
"ezgreils","Random",4,"m"
"jeer","Pseudo",3,"m"
"kkarer","Random",4,"m"
"rvwesie","Random",4,"m"
"sorbet","LF",2,"n"
"jesvo","Random",4,"m"
"jeirets","Random",4,"m"
"sogdaal","Pseudo",3,"m"
"ofpsr","Random",4,"m"
"rietjes","LF",2,"n"
"beter","HF",1,"n"
"snoetjes","LF",2,"n"
"koft","Pseudo",3,"m"
"lryla","Random",4,"m"
"fovo","Pseudo",3,"m"
"bggyu","Random",4,"m"
"fave","Pseudo",3,"m"
"pemdrja","Random",4,"m"
"zoete","HF",1,"n"
"gezond","HF",1,"n"
"dansjes","LF",2,"n"
"jfwole","Random",4,"m"
"zitjes","LF",2,"n"
"keotj","Random",4,"m"
"tijdstip","HF",1,"n"
"crbesoh","Random",4,"m"
"ocsrotes","Random",4,"m"
"flipper","LF",2,"n"
"zachtjes","HF",1,"n"
"belpt","Pseudo",3,"m"
"eemeuwez","Random",4,"m"
"klaproos","LF",2,"n"
"koopjes","LF",2,"n"
"diva","LF",2,"n"
"aanval","HF",1,"n"
