"stimulus","cond","condition","correct_response"
"moofden","Pseudo",3,"m"
"komst","HF",1,"n"
"durne","Pseudo",3,"m"
"pijltjes","LF",2,"n"
"gympjes","LF",2,"n"
"rally","LF",2,"n"
"eerjtlku","Random",4,"m"
"kijkt","HF",1,"n"
"icht","Pseudo",3,"m"
"midden","HF",1,"n"
"spatje","LF",2,"n"
"limoen","LF",2,"n"
"stafje","LF",2,"n"
"ebkoer","Random",4,"m"
"agent","HF",1,"n"
"zinnen","HF",1,"n"
"laten","HF",1,"n"
"prijgen","Pseudo",3,"m"
"praatte","HF",1,"n"
"izobsn","Random",4,"m"
"bdejas","Random",4,"m"
"dilier","Pseudo",3,"m"
"turbo","LF",2,"n"
"reeks","HF",1,"n"
"jtliejps","Random",4,"m"
"buurtje","LF",2,"n"
"dieren","HF",1,"n"
"macht","HF",1,"n"
"etlens","Random",4,"m"
"kwap","Pseudo",3,"m"
"paar","HF",1,"n"
"inze","Pseudo",3,"m"
"daarna","HF",1,"n"
"daakt","Pseudo",3,"m"
"wipplank","LF",2,"n"
"oopt","Pseudo",3,"m"
"deven","Pseudo",3,"m"
"sojeflok","Random",4,"m"
"henger","Pseudo",3,"m"
"dogels","Pseudo",3,"m"
"golf","HF",1,"n"
"gaan","HF",1,"n"
"dollar","HF",1,"n"
"obzmie","Random",4,"m"
"kkrestes","Random",4,"m"
"sauna's","LF",2,"n"
"secjepsh","Random",4,"m"
"surfers","LF",2,"n"
"aktcer","Random",4,"m"
"terug","HF",1,"n"
"ribeuzd","Random",4,"m"
"vaid","Random",4,"m"
"opyhtn","Random",4,"m"
"gebrek","HF",1,"n"
"hartjes","LF",2,"n"
"lolk","Pseudo",3,"m"
"trots","HF",1,"n"
"vraagjes","LF",2,"n"
"rtbseoj","Random",4,"m"
"bemeis","Pseudo",3,"m"
"etwjese","Random",4,"m"
"mentors","LF",2,"n"
"kleiren","Pseudo",3,"m"
"najaars","LF",2,"n"
"lesud","Random",4,"m"
"rkoe","Random",4,"m"
"koken","HF",1,"n"
"selder","LF",2,"n"
"ernst","HF",1,"n"
"geweer","HF",1,"n"
"slapen","HF",1,"n"
"rensen","Pseudo",3,"m"
"stem","HF",1,"n"
"vloer","HF",1,"n"
"vervoek","Pseudo",3,"m"
"vocaal","LF",2,"n"
"fgsueejl","Random",4,"m"
"michter","Pseudo",3,"m"
"tiepstip","Pseudo",3,"m"
"grijle","Pseudo",3,"m"
"waarden","HF",1,"n"
"wijze","HF",1,"n"
"foensten","Pseudo",3,"m"
"aand","Pseudo",3,"m"
"koordjes","LF",2,"n"
"iiznjb","Random",4,"m"
"eujtds","Random",4,"m"
"hoofdzin","LF",2,"n"
