"stimulus","cond","condition","correct_response"
"gedrag","HF",1,"n"
"bezoofd","Pseudo",3,"m"
"riep","HF",1,"n"
"bijders","Pseudo",3,"m"
"begint","HF",1,"n"
"uitzicht","HF",1,"n"
"dtjnae","Random",4,"m"
"stermen","Pseudo",3,"m"
"wekkers","LF",2,"n"
"vaart","HF",1,"n"
"tijdje","HF",1,"n"
"krommen","LF",2,"n"
"skertjui","Random",4,"m"
"dinden","Pseudo",3,"m"
"cillie","Pseudo",3,"m"
"koopjes","LF",2,"n"
"sorbet","LF",2,"n"
"brandje","LF",2,"n"
"shirts","LF",2,"n"
"meidje","LF",2,"n"
"corat","Pseudo",3,"m"
"jedselps","Random",4,"m"
"shirtje","LF",2,"n"
"rond","HF",1,"n"
"'raoscb","Random",4,"m"
"warten","Pseudo",3,"m"
"daarman","Pseudo",3,"m"
"factors","LF",2,"n"
"sector","HF",1,"n"
"sultans","LF",2,"n"
"voorstel","HF",1,"n"
"rietjes","LF",2,"n"
"jeeks","Pseudo",3,"m"
"gebouw","HF",1,"n"
"soemand","Pseudo",3,"m"
"mlione","Random",4,"m"
"bracht","HF",1,"n"
"sinds","HF",1,"n"
"anghoord","Pseudo",3,"m"
"bijwoord","LF",2,"n"
"vormpjes","LF",2,"n"
"etlens","Random",4,"m"
"schoot","HF",1,"n"
"tausti","Random",4,"m"
"faten","Pseudo",3,"m"
"hezet","Pseudo",3,"m"
"gedecht","Pseudo",3,"m"
"jbeess","Random",4,"m"
"cinnen","Pseudo",3,"m"
"invloed","HF",1,"n"
"vollà","Pseudo",3,"m"
"stroom","HF",1,"n"
"twrjeas","Random",4,"m"
"giraf","LF",2,"n"
"vrerde","Pseudo",3,"m"
"snaan","Pseudo",3,"m"
"ekesjh","Random",4,"m"
"jesvo","Random",4,"m"
"daarna","HF",1,"n"
"setje","LF",2,"n"
"reiren","Pseudo",3,"m"
"taxi","HF",1,"n"
"varen","HF",1,"n"
"tankjes","LF",2,"n"
"streek","HF",1,"n"
"zaaltjes","LF",2,"n"
"spatje","LF",2,"n"
"tfsroac","Random",4,"m"
"jatneash","Random",4,"m"
"solpejs","Random",4,"m"
"deel","HF",1,"n"
"clowntje","LF",2,"n"
"leefde","HF",1,"n"
"reugd","Pseudo",3,"m"
"racist","LF",2,"n"
"typist","LF",2,"n"
"slot","HF",1,"n"
"sojeflok","Random",4,"m"
"tissen","Pseudo",3,"m"
"omforbas","Random",4,"m"
"nale","Pseudo",3,"m"
"meima","Pseudo",3,"m"
"eerlijk","HF",1,"n"
"pelzen","LF",2,"n"
"esjmse","Random",4,"m"
"gemaast","Pseudo",3,"m"
"ekzhito","Random",4,"m"
"bedinct","Pseudo",3,"m"
"dweiltje","LF",2,"n"
"okjres","Random",4,"m"
"heging","Pseudo",3,"m"
"boeren","HF",1,"n"
"radars","LF",2,"n"
"loodjes","LF",2,"n"
"cekker","Pseudo",3,"m"
"cartoons","LF",2,"n"
"slipjes","LF",2,"n"
"woord","HF",1,"n"
"jezelf","HF",1,"n"
"stig","Pseudo",3,"m"
"doeste","Pseudo",3,"m"
"ceptuur","Pseudo",3,"m"
"diende","HF",1,"n"
"ocsrotes","Random",4,"m"
"werk","HF",1,"n"
"eeuwen","HF",1,"n"
"neius","Random",4,"m"
"deiring","Pseudo",3,"m"
"tavztou","Random",4,"m"
"ijgv","Random",4,"m"
"vernocht","Pseudo",3,"m"
"ezgreils","Random",4,"m"
"dnoser","Random",4,"m"
"pprelis","Random",4,"m"
"buizerd","LF",2,"n"
"falme","Pseudo",3,"m"
"tselke","Random",4,"m"
"elipskn","Random",4,"m"
"ismeukt","Random",4,"m"
"tango's","LF",2,"n"
"rondes","LF",2,"n"
"kaasjes","LF",2,"n"
"jupvrouw","Pseudo",3,"m"
"dikkerds","LF",2,"n"
"lieks","Pseudo",3,"m"
"acarabne","Random",4,"m"
"liefst","HF",1,"n"
"ligt","HF",1,"n"
"reebok","LF",2,"n"
"blijs","Pseudo",3,"m"
"fiete","Pseudo",3,"m"
"galgen","LF",2,"n"
"jvejtli","Random",4,"m"
"hame","Pseudo",3,"m"
"bron","HF",1,"n"
"zaak","HF",1,"n"
"eplukk","Random",4,"m"
"hoor","HF",1,"n"
"grootste","HF",1,"n"
"barons","LF",2,"n"
"raard","Pseudo",3,"m"
"vliesjes","LF",2,"n"
"esttkren","Random",4,"m"
"jo'jos","Random",4,"m"
"honkbal","LF",2,"n"
"karm","Pseudo",3,"m"
"kkarer","Random",4,"m"
"fave","Pseudo",3,"m"
"stelsel","HF",1,"n"
"etubrls","Random",4,"m"
"sterke","HF",1,"n"
"etwjese","Random",4,"m"
"eentje","HF",1,"n"
"stappen","HF",1,"n"
"berging","LF",2,"n"
"duizend","HF",1,"n"
"iotofej","Random",4,"m"
"steken","HF",1,"n"
"prsuten","Random",4,"m"
"blad","HF",1,"n"
"buiven","Pseudo",3,"m"
"voorzien","HF",1,"n"
"tteser","Random",4,"m"
"sseenrwt","Random",4,"m"
"centraal","HF",1,"n"
"csa'lo","Random",4,"m"
"popcorn","LF",2,"n"
"ochiejs","Random",4,"m"
"minaag","Pseudo",3,"m"
"wasbeer","LF",2,"n"
"rfomus","Random",4,"m"
"peddel","LF",2,"n"
"nilde","Pseudo",3,"m"
"iplc","Random",4,"m"
"hebt","HF",1,"n"
"rgaif","Random",4,"m"
"prof","HF",1,"n"
"snepnlo","Random",4,"m"
"vreles","Random",4,"m"
"jorpesot","Random",4,"m"
"turbo","LF",2,"n"
"ontslag","HF",1,"n"
"surfers","LF",2,"n"
"duvo's","Pseudo",3,"m"
"hood","Pseudo",3,"m"
"racket","LF",2,"n"
"marker","LF",2,"n"
"nover","Pseudo",3,"m"
"kwestje","Pseudo",3,"m"
"uaijn","Random",4,"m"
"sonds","Pseudo",3,"m"
"doon","Pseudo",3,"m"
"eraan","HF",1,"n"
"ekjcat","Random",4,"m"
"atjenrta","Random",4,"m"
"goals","LF",2,"n"
"jargons","LF",2,"n"
"lotjes","LF",2,"n"
"toster","Random",4,"m"
"gevekt","Pseudo",3,"m"
"lesud","Random",4,"m"
"emits","Random",4,"m"
"item","LF",2,"n"
"ijsbeer","LF",2,"n"
"berust","HF",1,"n"
"kwart","HF",1,"n"
"hooden","Pseudo",3,"m"
"slipper","LF",2,"n"
"durven","HF",1,"n"
"pakti","Pseudo",3,"m"
"betooft","Pseudo",3,"m"
"broubens","Pseudo",3,"m"
"walnoot","LF",2,"n"
"boffen","LF",2,"n"
"meter","HF",1,"n"
"portier","HF",1,"n"
"jklevos","Random",4,"m"
"ziek","HF",1,"n"
"buurtjes","LF",2,"n"
"hoeten","Pseudo",3,"m"
"rolkraag","LF",2,"n"
"chalets","LF",2,"n"
"brengen","HF",1,"n"
"bemen","Pseudo",3,"m"
"delen","HF",1,"n"
"diva","LF",2,"n"
"langer","HF",1,"n"
"wiegjes","LF",2,"n"
"naar","HF",1,"n"
"usfren","Random",4,"m"
"oetjls","Random",4,"m"
"duels","LF",2,"n"
"netepsr","Random",4,"m"
"verwacht","HF",1,"n"
"usjesne","Random",4,"m"
"brechtig","Pseudo",3,"m"
"doorten","Pseudo",3,"m"
"topjes","LF",2,"n"
"leeft","HF",1,"n"
"sles","Pseudo",3,"m"
