"stimulus","cond","condition","correct_response"
"jeer","Pseudo",3,"m"
"cijfers","HF",1,"n"
"esatips","Random",4,"m"
"tekort","HF",1,"n"
"zuchtte","HF",1,"n"
"waard","HF",1,"n"
"fooitje","LF",2,"n"
"stenen","HF",1,"n"
"dienen","HF",1,"n"
"hesteel","Pseudo",3,"m"
"glak","Pseudo",3,"m"
"snajaled","Random",4,"m"
"muns","Pseudo",3,"m"
"mimhoen","Pseudo",3,"m"
"deimje","Random",4,"m"
"eerst","HF",1,"n"
"striem","LF",2,"n"
"twrjeas","Random",4,"m"
"ervbe","Random",4,"m"
"dicht","HF",1,"n"
"sjersoo","Random",4,"m"
"jark","Pseudo",3,"m"
"ackse","Random",4,"m"
"ltejeiw","Random",4,"m"
"mutsjes","LF",2,"n"
"jojo","LF",2,"n"
"dmjeaasn","Random",4,"m"
"ajaelsg","Random",4,"m"
"dechting","Pseudo",3,"m"
"uren","HF",1,"n"
"vlaktes","LF",2,"n"
"jorpesot","Random",4,"m"
"vonkjes","LF",2,"n"
"autist","LF",2,"n"
"naus","Pseudo",3,"m"
"eeldig","Pseudo",3,"m"
"wmirpe","Random",4,"m"
"jojo's","LF",2,"n"
"jacket","LF",2,"n"
"koning","HF",1,"n"
"aangiep","Pseudo",3,"m"
"immers","HF",1,"n"
"maandjes","LF",2,"n"
"kuigend","Pseudo",3,"m"
"zuiltjes","LF",2,"n"
"olok","Random",4,"m"
"seks","HF",1,"n"
"delta's","LF",2,"n"
"rvwesie","Random",4,"m"
"bizon","LF",2,"n"
"olog","Random",4,"m"
"krrame","Random",4,"m"
"eroot","Pseudo",3,"m"
"hiedden","Pseudo",3,"m"
"hankoor","Pseudo",3,"m"
"ergste","HF",1,"n"
"zoeken","HF",1,"n"
"bizons","LF",2,"n"
"ruilte","Pseudo",3,"m"
"chif","Pseudo",3,"m"
"muiltje","LF",2,"n"
"prisma's","LF",2,"n"
"wratje","LF",2,"n"
"gebaan","Pseudo",3,"m"
"cricket","LF",2,"n"
"rudtmsel","Random",4,"m"
"rjteiefs","Random",4,"m"
"pauzen","LF",2,"n"
"hening","Pseudo",3,"m"
"trutje","LF",2,"n"
"uiltje","LF",2,"n"
"deek","Pseudo",3,"m"
"zieke","HF",1,"n"
"slotje","LF",2,"n"
"avulki","Random",4,"m"
"egtjjwi","Random",4,"m"
"sgjkreoe","Random",4,"m"
"facht","Pseudo",3,"m"
"zalfje","LF",2,"n"
"hebben","HF",1,"n"
"gehoord","HF",1,"n"
"talen","HF",1,"n"
"sluimen","Pseudo",3,"m"
"wijst","HF",1,"n"
"knikjes","LF",2,"n"
"goals","LF",2,"n"
"kloofjes","LF",2,"n"
"vliessej","Random",4,"m"
"uuagrk","Random",4,"m"
"cout","Pseudo",3,"m"
"jogging","LF",2,"n"
"ofpsr","Random",4,"m"
"trachtte","HF",1,"n"
"lotjes","LF",2,"n"
"lamen","Pseudo",3,"m"
"object","HF",1,"n"
"stiften","LF",2,"n"
"voel","HF",1,"n"
"twijgje","LF",2,"n"
"eerel","Pseudo",3,"m"
"wekkers","LF",2,"n"
"herm","Pseudo",3,"m"
"eivnfu","Random",4,"m"
"ttejru","Random",4,"m"
"lonneer","Pseudo",3,"m"
"daarbij","HF",1,"n"
"hielden","HF",1,"n"
"eignrgb","Random",4,"m"
"jkoser","Random",4,"m"
"ismeukt","Random",4,"m"
"oekejt","Random",4,"m"
"vreles","Random",4,"m"
"cartoons","LF",2,"n"
"stenk","Pseudo",3,"m"
"klok","HF",1,"n"
"clip","LF",2,"n"
"lijf","HF",1,"n"
"neusjes","LF",2,"n"
"deben","Pseudo",3,"m"
"echter","HF",1,"n"
"omvat","HF",1,"n"
"beloep","Pseudo",3,"m"
"springen","HF",1,"n"
"zwaar","HF",1,"n"
"rolkraag","LF",2,"n"
"trachten","HF",1,"n"
"mortiek","Pseudo",3,"m"
"mjlisne","Random",4,"m"
"gelk","Pseudo",3,"m"
"laal","Pseudo",3,"m"
"blijft","HF",1,"n"
"netepsr","Random",4,"m"
"osnieur","Pseudo",3,"m"
"indands","Pseudo",3,"m"
"zodra","HF",1,"n"
"eraan","HF",1,"n"
"gebracht","HF",1,"n"
"wandkast","LF",2,"n"
"weetjes","LF",2,"n"
"jooi","Pseudo",3,"m"
"hevig","HF",1,"n"
"gengde","Pseudo",3,"m"
