"stimulus","cond","condition","correct_response"
"tjszie","Random",4,"m"
"zuiltjes","LF",2,"n"
"sraless","Random",4,"m"
"dodent","Pseudo",3,"m"
"resixm","Random",4,"m"
"ietm","Random",4,"m"
"errsse","Random",4,"m"
"open","HF",1,"n"
"verboor","Pseudo",3,"m"
"trutten","LF",2,"n"
"frietjes","LF",2,"n"
"aavgrsej","Random",4,"m"
"horen","HF",1,"n"
"gelocht","Pseudo",3,"m"
"behat","Pseudo",3,"m"
"mipe","Pseudo",3,"m"
"zeven","HF",1,"n"
"cruises","LF",2,"n"
"voeft","Pseudo",3,"m"
"publiek","HF",1,"n"
"iobwrjod","Random",4,"m"
"plezier","HF",1,"n"
"dsgktuuo","Random",4,"m"
"trailer","LF",2,"n"
"zweeg","HF",1,"n"
"beroep","HF",1,"n"
"moord","HF",1,"n"
"sterkten","LF",2,"n"
"grootste","HF",1,"n"
"slot","HF",1,"n"
"pizza's","LF",2,"n"
"ligt","HF",1,"n"
"korargla","Random",4,"m"
"kasteel","HF",1,"n"
"vlokjes","LF",2,"n"
"eirtnprs","Random",4,"m"
"stukje","HF",1,"n"
"pakken","HF",1,"n"
"nota","HF",1,"n"
"drum","LF",2,"n"
"vliesjes","LF",2,"n"
"gebaan","Pseudo",3,"m"
"buffers","LF",2,"n"
"poede","Pseudo",3,"m"
"echt","HF",1,"n"
"moekten","Pseudo",3,"m"
"okvang","Pseudo",3,"m"
"legagn","Random",4,"m"
"steert","Pseudo",3,"m"
"baseball","LF",2,"n"
"poortjes","LF",2,"n"
"poten","HF",1,"n"
"helpen","HF",1,"n"
"krechten","Pseudo",3,"m"
"vmeelses","Random",4,"m"
"ontstond","HF",1,"n"
"pisjuets","Random",4,"m"
"voorbern","Pseudo",3,"m"
"zotten","LF",2,"n"
"begen","Pseudo",3,"m"
"olie","HF",1,"n"
"jotra","Pseudo",3,"m"
"wansen","Pseudo",3,"m"
"bizons","LF",2,"n"
"lotions","LF",2,"n"
"eeelngt","Random",4,"m"
"stiften","LF",2,"n"
"baag","Pseudo",3,"m"
"gekleed","HF",1,"n"
"mens","HF",1,"n"
"ekzhito","Random",4,"m"
"bsireej","Random",4,"m"
"kortom","HF",1,"n"
"bezoek","HF",1,"n"
"verklaf","Pseudo",3,"m"
"zitten","HF",1,"n"
"surfen","LF",2,"n"
"mesjes","LF",2,"n"
"ejposm","Random",4,"m"
"ortanco","Random",4,"m"
"rokjes","LF",2,"n"
"jrkipue","Random",4,"m"
"balsems","LF",2,"n"
"racist","LF",2,"n"
"ermen","Pseudo",3,"m"
"ruersfs","Random",4,"m"
"rseart","Random",4,"m"
"vormde","HF",1,"n"
"hujcvrte","Random",4,"m"
"vermen","Pseudo",3,"m"
"hege","Pseudo",3,"m"
"striek","Pseudo",3,"m"
"rijder","LF",2,"n"
"vragen","HF",1,"n"
"pukkel","LF",2,"n"
"fjeiert","Random",4,"m"
"tnjoteso","Random",4,"m"
"cobra's","LF",2,"n"
"uijfeds","Random",4,"m"
"psepjo","Random",4,"m"
"laetrir","Random",4,"m"
"eddal","Random",4,"m"
"schepjes","LF",2,"n"
"winst","HF",1,"n"
"ldosoje","Random",4,"m"
"jojo","LF",2,"n"
"meisje","HF",1,"n"
"uklliro","Random",4,"m"
"weten","HF",1,"n"
"kurwndi","Random",4,"m"
