"stimulus","cond","condition","correct_response"
"ylllo","Random",4,"m"
"schein","Pseudo",3,"m"
"half","HF",1,"n"
"geboop","Pseudo",3,"m"
"grijze","HF",1,"n"
"omdat","HF",1,"n"
"bechte","Pseudo",3,"m"
"druifjes","LF",2,"n"
"sgisend","Random",4,"m"
"wellicht","HF",1,"n"
"gleufjes","LF",2,"n"
"oreolb","Random",4,"m"
"eitujl","Random",4,"m"
"olie","HF",1,"n"
"walrus","LF",2,"n"
"temgeen","Pseudo",3,"m"
"strikjes","LF",2,"n"
"ziet","HF",1,"n"
"drie","HF",1,"n"
"gemak","HF",1,"n"
"heuvel","HF",1,"n"
"tlrslee","Random",4,"m"
"eigen","HF",1,"n"
"maard","Pseudo",3,"m"
"ontstaat","HF",1,"n"
"walnoot","LF",2,"n"
"zwart","HF",1,"n"
"voelt","HF",1,"n"
"eraan","HF",1,"n"
"blug","Pseudo",3,"m"
"luikjes","LF",2,"n"
"miertje","LF",2,"n"
"leger","HF",1,"n"
"lotjes","LF",2,"n"
"squash","LF",2,"n"
"maret","Pseudo",3,"m"
"zangen","LF",2,"n"
"scooters","LF",2,"n"
"paard","HF",1,"n"
"smiert","Random",4,"m"
"maat","HF",1,"n"
"inzet","HF",1,"n"
"maandje","LF",2,"n"
"biedara","Random",4,"m"
"vlokjes","LF",2,"n"
"trio's","LF",2,"n"
"bdejas","Random",4,"m"
"t'aasps","Random",4,"m"
"prooien","LF",2,"n"
"alfo'rs","Random",4,"m"
"molgde","Pseudo",3,"m"
"mogel","Pseudo",3,"m"
"labels","LF",2,"n"
"rerslait","Random",4,"m"
"vreles","Random",4,"m"
"avhjcrte","Random",4,"m"
"begen","Pseudo",3,"m"
"apkjse","Random",4,"m"
"goede","HF",1,"n"
"heet","HF",1,"n"
"racket","LF",2,"n"
"grehans","Random",4,"m"
"kartons","LF",2,"n"
"sassjeu","Random",4,"m"
"kemen","Pseudo",3,"m"
"lamen","Pseudo",3,"m"
"treden","HF",1,"n"
"primeurs","LF",2,"n"
"fetssoj","Random",4,"m"
"sseenrwt","Random",4,"m"
"gevoel","HF",1,"n"
"lsede","Random",4,"m"
"vertel","HF",1,"n"
"mitten","Pseudo",3,"m"
"ochiejs","Random",4,"m"
"cartoons","LF",2,"n"
"uismaal","Pseudo",3,"m"
"hood","Pseudo",3,"m"
"krijgt","HF",1,"n"
