"stimulus","cond","condition","correct_response"
"naste","Pseudo",3,"m"
"felle","HF",1,"n"
"pode","Pseudo",3,"m"
"sproekt","Pseudo",3,"m"
"oorlogs","LF",2,"n"
"bezit","HF",1,"n"
"sleetje","LF",2,"n"
"geheim","HF",1,"n"
"merk","HF",1,"n"
"uiltje","LF",2,"n"
"drook","Pseudo",3,"m"
"kroegjes","LF",2,"n"
"sgnjaor","Random",4,"m"
"csaesjht","Random",4,"m"
"totaal","HF",1,"n"
"begen","Pseudo",3,"m"
"laetrir","Random",4,"m"
"trio's","LF",2,"n"
"tonaar","Pseudo",3,"m"
"zieltjes","LF",2,"n"
"ijgv","Random",4,"m"
"abant","Pseudo",3,"m"
"kstwadan","Random",4,"m"
"rjteiefs","Random",4,"m"
"keeltje","LF",2,"n"
"droog","HF",1,"n"
"kalp","Pseudo",3,"m"
"voor","HF",1,"n"
"tellen","HF",1,"n"
"steags","Random",4,"m"
"sa'ammg","Random",4,"m"
"daarman","Pseudo",3,"m"
"lastig","HF",1,"n"
"jematnsa","Random",4,"m"
"vliegjes","LF",2,"n"
"trouwen","HF",1,"n"
"deurt","Pseudo",3,"m"
"resixm","Random",4,"m"
"turnen","LF",2,"n"
"wuejtoms","Random",4,"m"
"raciaal","LF",2,"n"
"paak","Pseudo",3,"m"
"kaadt","Pseudo",3,"m"
"soepje","LF",2,"n"
"grehans","Random",4,"m"
"renking","Pseudo",3,"m"
"boogjes","LF",2,"n"
"kruis","HF",1,"n"
"kleurtje","LF",2,"n"
"bestaat","HF",1,"n"
"echter","HF",1,"n"
"seorbt","Random",4,"m"
"ssjaeak","Random",4,"m"
"dis'soc","Random",4,"m"
"ohsoetg","Random",4,"m"
"smaak","HF",1,"n"
"look","LF",2,"n"
"pnoesns","Random",4,"m"
"mopor","Pseudo",3,"m"
"opgat","Pseudo",3,"m"
"tselke","Random",4,"m"
"wratjes","LF",2,"n"
"etters","LF",2,"n"
"spraat","Pseudo",3,"m"
"intro","LF",2,"n"
"cangs","Pseudo",3,"m"
"ldosoje","Random",4,"m"
"hierbij","HF",1,"n"
"olok","Random",4,"m"
"t'aasps","Random",4,"m"
"mour","Pseudo",3,"m"
"dikkerds","LF",2,"n"
"bermaal","Pseudo",3,"m"
"uetisjn","Random",4,"m"
"dakmuit","Pseudo",3,"m"
"toeval","HF",1,"n"
"trollen","LF",2,"n"
"toesrp","Random",4,"m"
"aakje","Pseudo",3,"m"
"oesjnets","Random",4,"m"
"koctor","Pseudo",3,"m"
"deimje","Random",4,"m"
"tseej","Random",4,"m"
"relsgak","Random",4,"m"
"gebrukt","Pseudo",3,"m"
"twijgjes","LF",2,"n"
"boffen","LF",2,"n"
"dutjes","LF",2,"n"
"geweld","HF",1,"n"
"derken","Pseudo",3,"m"
"zwafde","Pseudo",3,"m"
"bever","LF",2,"n"
"warmte","HF",1,"n"
"schuld","HF",1,"n"
"geslocht","Pseudo",3,"m"
"opeens","HF",1,"n"
"hekjes","LF",2,"n"
"piemels","LF",2,"n"
"nhtsi","Random",4,"m"
"accu's","LF",2,"n"
"iobwrjod","Random",4,"m"
"naam","HF",1,"n"
"stelling","HF",1,"n"
"wmirpe","Random",4,"m"
"cekker","Pseudo",3,"m"
"weken","HF",1,"n"
"saren","Pseudo",3,"m"
"elipskn","Random",4,"m"
"wern","Pseudo",3,"m"
"geval","HF",1,"n"
"verloor","HF",1,"n"
"kenk","Pseudo",3,"m"
"eobbss","Random",4,"m"
"behoort","HF",1,"n"
"zuiver","HF",1,"n"
"zaaltjes","LF",2,"n"
"koordjes","LF",2,"n"
"jojo","LF",2,"n"
"jiksube","Random",4,"m"
"aktes","LF",2,"n"
"hust","Pseudo",3,"m"
"blondjes","LF",2,"n"
"ontstaat","HF",1,"n"
"radars","LF",2,"n"
"chalets","LF",2,"n"
"waar","HF",1,"n"
"naowolt","Random",4,"m"
"tuile","Pseudo",3,"m"
"schirren","Pseudo",3,"m"
"tollenr","Random",4,"m"
"rukwind","LF",2,"n"
