"stimulus","cond","condition","correct_response"
"plepfir","Random",4,"m"
"kasteel","HF",1,"n"
"moekte","Pseudo",3,"m"
"kliekjes","LF",2,"n"
"torden","Pseudo",3,"m"
"mimhoen","Pseudo",3,"m"
"ronde","HF",1,"n"
"pgonnpgi","Random",4,"m"
"blikken","HF",1,"n"
"opdat","HF",1,"n"
"bouden","Pseudo",3,"m"
"zalfje","LF",2,"n"
"mader","Pseudo",3,"m"
"lryla","Random",4,"m"
"vkeojns","Random",4,"m"
"rompen","LF",2,"n"
"molf","Pseudo",3,"m"
"mitten","Pseudo",3,"m"
"drumstel","LF",2,"n"
"oken","Pseudo",3,"m"
"wegen","HF",1,"n"
"bopen","Pseudo",3,"m"
"gezag","HF",1,"n"
"radars","LF",2,"n"
"sehrfifs","Random",4,"m"
"zwakke","HF",1,"n"
"kamers","HF",1,"n"
"sorbet","LF",2,"n"
"boop","Pseudo",3,"m"
"eddkus","Random",4,"m"
"wind","HF",1,"n"
"gemaast","Pseudo",3,"m"
"thuil","Pseudo",3,"m"
"slon","Pseudo",3,"m"
"deden","HF",1,"n"
"ienuml","Random",4,"m"
"erdesl","Random",4,"m"
"slede","LF",2,"n"
"kenst","Pseudo",3,"m"
"sletje","LF",2,"n"
"adzie","Pseudo",3,"m"
"broches","LF",2,"n"
"helft","HF",1,"n"
"keel","HF",1,"n"
"naste","Pseudo",3,"m"
"anghoord","Pseudo",3,"m"
"zweeg","HF",1,"n"
"verblek","Pseudo",3,"m"
"rbz'aes","Random",4,"m"
"zinsdeel","LF",2,"n"
"csaesjht","Random",4,"m"
"sau'al","Random",4,"m"
"kleine","HF",1,"n"
"terwijl","HF",1,"n"
"gleufje","LF",2,"n"
"spal","Pseudo",3,"m"
"aktes","LF",2,"n"
"loy'lsl","Random",4,"m"
"bggyu","Random",4,"m"
"cartoon","LF",2,"n"
"roord","Pseudo",3,"m"
"draten","Pseudo",3,"m"
"darmpje","LF",2,"n"
"wame","Pseudo",3,"m"
"midder","Pseudo",3,"m"
"dakpan","LF",2,"n"
"prekken","Pseudo",3,"m"
"dieptes","LF",2,"n"
"aktcer","Random",4,"m"
"diefje","LF",2,"n"
"teefjes","LF",2,"n"
"vinger","HF",1,"n"
"vooruit","HF",1,"n"
"plonsen","LF",2,"n"
"cinnen","Pseudo",3,"m"
"gdisje","Random",4,"m"
"kleur","HF",1,"n"
"klachten","HF",1,"n"
"stond","HF",1,"n"
"recht","HF",1,"n"
"wagen","HF",1,"n"
"usfren","Random",4,"m"
"verdeeld","HF",1,"n"
"usjem","Random",4,"m"
"sterk","HF",1,"n"
"heging","Pseudo",3,"m"
"kijsde","Pseudo",3,"m"
"ossrbek","Random",4,"m"
"greden","Pseudo",3,"m"
"aanzien","HF",1,"n"
"springen","HF",1,"n"
"vliesjes","LF",2,"n"
"slamp","Pseudo",3,"m"
"stekkers","LF",2,"n"
"fede","Pseudo",3,"m"
"schorp","Pseudo",3,"m"
"espnrta","Random",4,"m"
"ebnfof","Random",4,"m"
"getten","Pseudo",3,"m"
"fouten","HF",1,"n"
"voorstel","HF",1,"n"
"matjes","LF",2,"n"
"nachtjes","LF",2,"n"
"geurtjes","LF",2,"n"
"weten","HF",1,"n"
"paslejs","Random",4,"m"
"neem","HF",1,"n"
"benen","HF",1,"n"
"vijltje","LF",2,"n"
"buikjes","LF",2,"n"
"leerling","HF",1,"n"
"ajsped","Random",4,"m"
"noeit","Pseudo",3,"m"
"vloog","HF",1,"n"
"dijkjes","LF",2,"n"
"isjtenwj","Random",4,"m"
"logo","LF",2,"n"
"leggen","HF",1,"n"
"oreolb","Random",4,"m"
"eisers","LF",2,"n"
"vmeelses","Random",4,"m"
"szza'ip","Random",4,"m"
"traantje","LF",2,"n"
"jonteohr","Random",4,"m"
"cartoons","LF",2,"n"
"stas","Pseudo",3,"m"
"hoorntje","LF",2,"n"
"leufgej","Random",4,"m"
"kungen","Pseudo",3,"m"
"afses","Random",4,"m"
"ansa'uf","Random",4,"m"
"weken","HF",1,"n"
"weetjes","LF",2,"n"
"jort","Pseudo",3,"m"
"barons","LF",2,"n"
"olijf","LF",2,"n"
"wratje","LF",2,"n"
"lieverds","LF",2,"n"
"uknp","Random",4,"m"
"tnokars","Random",4,"m"
"liefst","HF",1,"n"
"sector","HF",1,"n"
"sfa'os","Random",4,"m"
"ziekte","HF",1,"n"
"prsetpin","Random",4,"m"
"wipplank","LF",2,"n"
"slazen","Pseudo",3,"m"
"ejlztise","Random",4,"m"
"coupon","LF",2,"n"
"oudste","HF",1,"n"
"tonijn","LF",2,"n"
"pdteies","Random",4,"m"
"slkovje","Random",4,"m"
"mogel","Pseudo",3,"m"
"waarop","HF",1,"n"
"dankbaar","HF",1,"n"
"verbeld","Pseudo",3,"m"
"pingpong","LF",2,"n"
"gevolg","HF",1,"n"
"scat","Random",4,"m"
"destoor","Pseudo",3,"m"
"ijeplss","Random",4,"m"
"slaan","HF",1,"n"
"rvdliees","Random",4,"m"
"hoogtes","LF",2,"n"
"maand","HF",1,"n"
"emits","Random",4,"m"
"jiksube","Random",4,"m"
"veldjes","LF",2,"n"
"retebjes","Random",4,"m"
"naaldjes","LF",2,"n"
"dinkel","Pseudo",3,"m"
"vliegjes","LF",2,"n"
"kicht","Pseudo",3,"m"
"neutnr","Random",4,"m"
"zweepjes","LF",2,"n"
"dending","Pseudo",3,"m"
"rechter","HF",1,"n"
"moruts","Random",4,"m"
"hierkij","Pseudo",3,"m"
"reebok","LF",2,"n"
"fuiven","LF",2,"n"
"cingen","Pseudo",3,"m"
"wanneer","HF",1,"n"
"solo's","LF",2,"n"
"eilabs","Random",4,"m"
"toga's","LF",2,"n"
"sseenrwt","Random",4,"m"
"zuster","HF",1,"n"
"hendels","LF",2,"n"
"iplc","Random",4,"m"
"fipts","Pseudo",3,"m"
"rkoe","Random",4,"m"
"lddepe","Random",4,"m"
"iertmje","Random",4,"m"
"wirze","Pseudo",3,"m"
"keeewjs","Random",4,"m"
"geeft","HF",1,"n"
"saren","Pseudo",3,"m"
"bloot","HF",1,"n"
"henig","Pseudo",3,"m"
"mijn","HF",1,"n"
"zoentjes","LF",2,"n"
"sproet","LF",2,"n"
"basis","HF",1,"n"
"broee","Pseudo",3,"m"
"irkkujse","Random",4,"m"
"geef","HF",1,"n"
"smiert","Random",4,"m"
"bijwoord","LF",2,"n"
"draait","HF",1,"n"
"flat","HF",1,"n"
"verdroen","Pseudo",3,"m"
"o'mpaes","Random",4,"m"
"vliessej","Random",4,"m"
"racist","LF",2,"n"
"rteawj","Random",4,"m"
"blanke","HF",1,"n"
"dand","Pseudo",3,"m"
"uittejrs","Random",4,"m"
"buggy","LF",2,"n"
"vaklui","LF",2,"n"
"tieden","Pseudo",3,"m"
"koele","HF",1,"n"
"normen","HF",1,"n"
"akloop","Pseudo",3,"m"
"smalel","Pseudo",3,"m"
"typist","LF",2,"n"
"lijt","Pseudo",3,"m"
"steags","Random",4,"m"
"vonen","Pseudo",3,"m"
"brugje","LF",2,"n"
"tandag","Pseudo",3,"m"
"cochten","Pseudo",3,"m"
"draaien","HF",1,"n"
"ekstejes","Random",4,"m"
"reden","HF",1,"n"
"judo","LF",2,"n"
"mensheid","HF",1,"n"
"lingen","Pseudo",3,"m"
