"stimulus","cond","condition","correct_response"
"treden","HF",1,"n"
"gezot","Pseudo",3,"m"
"ylllo","Random",4,"m"
"distijfs","Pseudo",3,"m"
"eteljs","Random",4,"m"
"opdat","HF",1,"n"
"produkt","HF",1,"n"
"heging","Pseudo",3,"m"
"gelierd","Pseudo",3,"m"
"straat","HF",1,"n"
"zweertje","LF",2,"n"
"emits","Random",4,"m"
"earrspt","Random",4,"m"
"mond","HF",1,"n"
"spiertje","LF",2,"n"
"daad","HF",1,"n"
"iets","HF",1,"n"
"drode","Pseudo",3,"m"
"lange","HF",1,"n"
"ziek","HF",1,"n"
"warte","Pseudo",3,"m"
"lamen","Pseudo",3,"m"
"twijlen","Pseudo",3,"m"
"water","HF",1,"n"
"verden","Pseudo",3,"m"
"tmliuje","Random",4,"m"
"lolly's","LF",2,"n"
"gegt","Pseudo",3,"m"
"schoel","Pseudo",3,"m"
"zieltje","LF",2,"n"
"gesplik","Pseudo",3,"m"
"ervbe","Random",4,"m"
"scheben","Pseudo",3,"m"
"vinter","Pseudo",3,"m"
"pprelis","Random",4,"m"
"gemien","Pseudo",3,"m"
"vrijwel","HF",1,"n"
"balkje","LF",2,"n"
"beetje","HF",1,"n"
"haad","Pseudo",3,"m"
"kaasje","LF",2,"n"
"muljpepi","Random",4,"m"
"krijgt","HF",1,"n"
"jlkeikes","Random",4,"m"
"geet","Pseudo",3,"m"
"vusten","Pseudo",3,"m"
"pjdnea","Random",4,"m"
"mondjes","LF",2,"n"
"kljetee","Random",4,"m"
"tnokars","Random",4,"m"
"dechten","Pseudo",3,"m"
"judo","LF",2,"n"
"doctors","LF",2,"n"
"lijten","Pseudo",3,"m"
"rompen","LF",2,"n"
"vlaai","LF",2,"n"
"krrame","Random",4,"m"
"surfen","LF",2,"n"
"consact","Pseudo",3,"m"
"ejlztise","Random",4,"m"
"puistje","LF",2,"n"
"kleur","HF",1,"n"
"gronden","HF",1,"n"
"deurt","Pseudo",3,"m"
"handgag","Pseudo",3,"m"
"rolluik","LF",2,"n"
"neus","HF",1,"n"
"stup","Pseudo",3,"m"
"aardbei","LF",2,"n"
"ruim","HF",1,"n"
"toekunst","Pseudo",3,"m"
"bestaat","HF",1,"n"
"vorkjes","LF",2,"n"
"sgisend","Random",4,"m"
"diende","HF",1,"n"
"bijd","Pseudo",3,"m"
"saesriks","Random",4,"m"
"slijmen","LF",2,"n"
"ktsea","Random",4,"m"
"klagers","LF",2,"n"
"wmirpe","Random",4,"m"
"lalen","Pseudo",3,"m"
"tntijere","Random",4,"m"
"semutjs","Random",4,"m"
"hookte","Pseudo",3,"m"
"jalf","Pseudo",3,"m"
"rceuiss","Random",4,"m"
"ajsped","Random",4,"m"
"kkarer","Random",4,"m"
"stad","HF",1,"n"
"mard","Pseudo",3,"m"
"moek","Pseudo",3,"m"
"ekesjh","Random",4,"m"
"hoofdzin","LF",2,"n"
"zacht","HF",1,"n"
"rietjes","LF",2,"n"
"euiltjzs","Random",4,"m"
"ritsen","LF",2,"n"
"jipelss","Random",4,"m"
"achter","HF",1,"n"
"trappen","HF",1,"n"
"sau'al","Random",4,"m"
"geval","HF",1,"n"
"gala","LF",2,"n"
"okjres","Random",4,"m"
"ehcltas","Random",4,"m"
"gifslang","LF",2,"n"
"wratjes","LF",2,"n"
"eiljtwed","Random",4,"m"
"proeien","Pseudo",3,"m"
"enorm","HF",1,"n"
"vlokjes","LF",2,"n"
"olog","Random",4,"m"
"ernstig","HF",1,"n"
"besaald","Pseudo",3,"m"
"skejtte","Random",4,"m"
"leit","Pseudo",3,"m"
"zuiltje","LF",2,"n"
"drig","Pseudo",3,"m"
"strelg","Pseudo",3,"m"
"stropje","LF",2,"n"
"walnoot","LF",2,"n"
"buurtje","LF",2,"n"
"stofjes","LF",2,"n"
"brof","Pseudo",3,"m"
"stoesen","Pseudo",3,"m"
"geboop","Pseudo",3,"m"
"vuile","HF",1,"n"
"wesdergj","Random",4,"m"
"berust","HF",1,"n"
"behulp","HF",1,"n"
"bedram","Pseudo",3,"m"
"stelling","HF",1,"n"
"jargons","LF",2,"n"
"jongen","HF",1,"n"
"roze","HF",1,"n"
"solo's","LF",2,"n"
"motor","HF",1,"n"
"lkaebj","Random",4,"m"
"sleutel","HF",1,"n"
"arrsad","Random",4,"m"
"later","HF",1,"n"
"betooft","Pseudo",3,"m"
"dorpen","HF",1,"n"
"geid","Pseudo",3,"m"
"ewjnclot","Random",4,"m"
"sprak","HF",1,"n"
"richting","HF",1,"n"
"stinker","LF",2,"n"
"prins","HF",1,"n"
"moenen","Pseudo",3,"m"
"voordeel","HF",1,"n"
"haren","HF",1,"n"
"darmpje","LF",2,"n"
"drums","LF",2,"n"
"zideau","Pseudo",3,"m"
"locynco","Random",4,"m"
"espnrta","Random",4,"m"
"sebje","Random",4,"m"
"taluepas","Random",4,"m"
"eenheid","HF",1,"n"
"poucon","Random",4,"m"
"geur","HF",1,"n"
"ineens","HF",1,"n"
"zjtleie","Random",4,"m"
"edbjsonl","Random",4,"m"
"wetten","HF",1,"n"
"rdum","Random",4,"m"
"steags","Random",4,"m"
"kuddes","LF",2,"n"
"jklevos","Random",4,"m"
"starters","LF",2,"n"
"hege","Pseudo",3,"m"
"gooide","HF",1,"n"
"trtsseek","Random",4,"m"
"vandaan","HF",1,"n"
"wasbeer","LF",2,"n"
"scooters","LF",2,"n"
"jiksube","Random",4,"m"
"toster","Random",4,"m"
"vrijen","HF",1,"n"
"games","LF",2,"n"
