"stimulus","cond","condition","correct_response"
"bopen","Pseudo",3,"m"
"praat","HF",1,"n"
"zeiltje","LF",2,"n"
"vanuit","HF",1,"n"
"semfar","Random",4,"m"
"beetje","HF",1,"n"
"cinnen","Pseudo",3,"m"
"najaars","LF",2,"n"
"gaan","HF",1,"n"
"plapen","Pseudo",3,"m"
"pind","Pseudo",3,"m"
"blelen","Pseudo",3,"m"
"maak","HF",1,"n"
"jochies","LF",2,"n"
"diren","Pseudo",3,"m"
"vrachtje","LF",2,"n"
"reebok","LF",2,"n"
"langzaam","HF",1,"n"
"meeirrs","Random",4,"m"
"werking","HF",1,"n"
"otters","LF",2,"n"
"dogels","Pseudo",3,"m"
"ergste","HF",1,"n"
"faarden","Pseudo",3,"m"
"hals","HF",1,"n"
"wuejtoms","Random",4,"m"
"hentte","Pseudo",3,"m"
"sletje","LF",2,"n"
"uetijps","Random",4,"m"
"fuist","Pseudo",3,"m"
"piniek","Pseudo",3,"m"
"blikken","HF",1,"n"
"nmoerts","Random",4,"m"
"deals","LF",2,"n"
"daarna","HF",1,"n"
"beloom","Pseudo",3,"m"
"cartoon","LF",2,"n"
"ackse","Random",4,"m"
"zorgen","HF",1,"n"
"rally","LF",2,"n"
"piemels","LF",2,"n"
"tmjaes","Random",4,"m"
"scherpe","HF",1,"n"
"vekte","Pseudo",3,"m"
"esatips","Random",4,"m"
"oprpcno","Random",4,"m"
"volgde","HF",1,"n"
"slkovje","Random",4,"m"
"viet","Pseudo",3,"m"
"cijfers","HF",1,"n"
"hact","Pseudo",3,"m"
"sjrieskt","Random",4,"m"
"brengt","HF",1,"n"
"oizbmse","Random",4,"m"
"voeten","HF",1,"n"
"ejlztise","Random",4,"m"
"bedram","Pseudo",3,"m"
"hujcvrte","Random",4,"m"
"fnstiet","Random",4,"m"
"zithoek","LF",2,"n"
"ring","HF",1,"n"
"distijfs","Pseudo",3,"m"
"groonste","Pseudo",3,"m"
"eteljs","Random",4,"m"
"kassiers","LF",2,"n"
"witloof","LF",2,"n"
"bodem","HF",1,"n"
"lezen","HF",1,"n"
"lamen","Pseudo",3,"m"
"arrsad","Random",4,"m"
"vlokjes","LF",2,"n"
"eenmaal","HF",1,"n"
"kilms","Pseudo",3,"m"
"didden","Pseudo",3,"m"
"gekocht","HF",1,"n"
"keed","Pseudo",3,"m"
"starters","LF",2,"n"
"python","LF",2,"n"
"uismaal","Pseudo",3,"m"
"deanbjr","Random",4,"m"
"mixers","LF",2,"n"
"splingen","Pseudo",3,"m"
"lkaebj","Random",4,"m"
"ntasuls","Random",4,"m"
"biedara","Random",4,"m"
"nacsk","Random",4,"m"
"kanaf","Pseudo",3,"m"
"spreken","HF",1,"n"
"vliegje","LF",2,"n"
"veed","Pseudo",3,"m"
"voorkomt","HF",1,"n"
"daar","HF",1,"n"
"mahstec","Random",4,"m"
"duurde","HF",1,"n"
"rgbuej","Random",4,"m"
"kold","Pseudo",3,"m"
"legagn","Random",4,"m"
"gouden","HF",1,"n"
"dragen","HF",1,"n"
"saart","Pseudo",3,"m"
"truitjes","LF",2,"n"
"dromen","HF",1,"n"
"kussen","HF",1,"n"
"stukje","HF",1,"n"
"trtsersa","Random",4,"m"
"gewend","HF",1,"n"
"espnrta","Random",4,"m"
"o'usd","Random",4,"m"
"lso'os","Random",4,"m"
"deurt","Pseudo",3,"m"
"bopen","Pseudo",3,"m"
"dubriek","Pseudo",3,"m"
"hetgeen","HF",1,"n"
"vooruit","HF",1,"n"
"geluid","HF",1,"n"
"motto's","LF",2,"n"
"lool","Pseudo",3,"m"
"ioperon","Random",4,"m"
"hoogtes","LF",2,"n"
"knikjes","LF",2,"n"
"paarden","HF",1,"n"
"korfbal","LF",2,"n"
"nksiert","Random",4,"m"
"spitcrs","Random",4,"m"
"grantte","Pseudo",3,"m"
"kern","HF",1,"n"
"bafin","Pseudo",3,"m"
"eijlks","Random",4,"m"
"sportlui","LF",2,"n"
"eeuwen","HF",1,"n"
"panty's","LF",2,"n"
"roeier","LF",2,"n"
"drumstel","LF",2,"n"
"gevolg","HF",1,"n"
"glas","HF",1,"n"
"kuddes","LF",2,"n"
"lijf","HF",1,"n"
"krrame","Random",4,"m"
"scripts","LF",2,"n"
"troedt","Pseudo",3,"m"
"vlaaien","LF",2,"n"
"eivnfu","Random",4,"m"
"strikje","LF",2,"n"
"eeelngt","Random",4,"m"
"ponmer","Random",4,"m"
"kende","HF",1,"n"
"nied","Pseudo",3,"m"
"neusjes","LF",2,"n"
"koning","HF",1,"n"
"genoeg","HF",1,"n"
"neis","Pseudo",3,"m"
"micro's","LF",2,"n"
"leegten","LF",2,"n"
"erkel","Pseudo",3,"m"
"ewjnclot","Random",4,"m"
"zweertje","LF",2,"n"
"buffers","LF",2,"n"
"haamde","Pseudo",3,"m"
"robtu","Random",4,"m"
"dikkerds","LF",2,"n"
"geurtjes","LF",2,"n"
