"stimulus","cond","condition","correct_response"
"oizbmse","Random",4,"m"
"hints","LF",2,"n"
"draait","HF",1,"n"
"donden","Pseudo",3,"m"
"noeken","Pseudo",3,"m"
"slegheid","Pseudo",3,"m"
"meerdien","Pseudo",3,"m"
"diefje","LF",2,"n"
"rkoe","Random",4,"m"
"kamp","HF",1,"n"
"alders","Pseudo",3,"m"
"pjdnea","Random",4,"m"
"shirtje","LF",2,"n"
"ogen","HF",1,"n"
"pandje","LF",2,"n"
"prisma's","LF",2,"n"
"oken","Pseudo",3,"m"
"ztwjanae","Random",4,"m"
"zondag","HF",1,"n"
"pomst","Pseudo",3,"m"
"kaasje","LF",2,"n"
"rseart","Random",4,"m"
"prapdijk","Pseudo",3,"m"
"molgde","Pseudo",3,"m"
"trutten","LF",2,"n"
"treijsh","Random",4,"m"
"fetssoj","Random",4,"m"
"sojeflok","Random",4,"m"
"lso'os","Random",4,"m"
"stafje","LF",2,"n"
"werken","HF",1,"n"
"nksiert","Random",4,"m"
"bggyu","Random",4,"m"
"meende","HF",1,"n"
"kwaad","HF",1,"n"
"buiten","HF",1,"n"
"mist","HF",1,"n"
"cijfers","HF",1,"n"
"totdat","HF",1,"n"
"scheben","Pseudo",3,"m"
"idnseelz","Random",4,"m"
"paahjcse","Random",4,"m"
"goede","HF",1,"n"
"nmoerts","Random",4,"m"
"vijken","Pseudo",3,"m"
"kust","HF",1,"n"
"ietm","Random",4,"m"
"afses","Random",4,"m"
"majoor","HF",1,"n"
"limoen","LF",2,"n"
"mango's","LF",2,"n"
"gehaald","HF",1,"n"
"apteer","Pseudo",3,"m"
"krommen","LF",2,"n"
"bedoel","HF",1,"n"
"gaan","HF",1,"n"
"jfwole","Random",4,"m"
"jievelg","Random",4,"m"
"keer","HF",1,"n"
"klie","Pseudo",3,"m"
"stem","HF",1,"n"
"frames","LF",2,"n"
"biscuits","LF",2,"n"
"ontdekt","HF",1,"n"
"dnjesar","Random",4,"m"
"trjeoo","Random",4,"m"
"resixm","Random",4,"m"
"belocht","Pseudo",3,"m"
"lwipnkap","Random",4,"m"
"hookte","Pseudo",3,"m"
"figuur","HF",1,"n"
"oyer","Pseudo",3,"m"
"eenheid","HF",1,"n"
"berder","Pseudo",3,"m"
"verlies","HF",1,"n"
"tfsroac","Random",4,"m"
"draamt","Pseudo",3,"m"
"ofpsr","Random",4,"m"
"hlnseuc","Random",4,"m"
"april","HF",1,"n"
"maagten","Pseudo",3,"m"
"soemand","Pseudo",3,"m"
"stelling","HF",1,"n"
"kljetee","Random",4,"m"
"micro's","LF",2,"n"
"gemien","Pseudo",3,"m"
"karoolsp","Random",4,"m"
"oesjnets","Random",4,"m"
"beiden","HF",1,"n"
"poepje","LF",2,"n"
"sprake","HF",1,"n"
"gieters","LF",2,"n"
"mail","LF",2,"n"
"roosjes","LF",2,"n"
"rfomus","Random",4,"m"
"preosjt","Random",4,"m"
"broeg","Pseudo",3,"m"
"miertje","LF",2,"n"
"cingens","Pseudo",3,"m"
"boffen","LF",2,"n"
"durven","HF",1,"n"
"broee","Pseudo",3,"m"
"legagn","Random",4,"m"
"games","LF",2,"n"
"cingen","Pseudo",3,"m"
"eitujl","Random",4,"m"
"beuden","Pseudo",3,"m"
"rkcicet","Random",4,"m"
"doopsels","LF",2,"n"
"kijn","Pseudo",3,"m"
"vast","HF",1,"n"
"cakes","LF",2,"n"
"plooitje","LF",2,"n"
"krreco","Random",4,"m"
"vlaai","LF",2,"n"
"loorste","Pseudo",3,"m"
"rvdliees","Random",4,"m"
"truitjes","LF",2,"n"
"vkeojns","Random",4,"m"
"verblier","Pseudo",3,"m"
"starte","Pseudo",3,"m"
"relsgak","Random",4,"m"
"musje","LF",2,"n"
"etters","LF",2,"n"
"voch","Pseudo",3,"m"
"bezocht","HF",1,"n"
"vreemd","HF",1,"n"
"rgbuej","Random",4,"m"
"molf","Pseudo",3,"m"
"twijgje","LF",2,"n"
"bekend","HF",1,"n"
"almes","Pseudo",3,"m"
"herm","Pseudo",3,"m"
"reviews","LF",2,"n"
"daartoe","HF",1,"n"
"csa'lo","Random",4,"m"
"sterker","HF",1,"n"
"hitte","HF",1,"n"
"paak","Pseudo",3,"m"
"trollen","LF",2,"n"
"pruikje","LF",2,"n"
"voeft","Pseudo",3,"m"
"olog","Random",4,"m"
"sheriffs","LF",2,"n"
"snopte","Pseudo",3,"m"
"salsa","LF",2,"n"
"larve","LF",2,"n"
"spurten","LF",2,"n"
"ekjcat","Random",4,"m"
"oude","HF",1,"n"
"daarop","HF",1,"n"
"cabt","Pseudo",3,"m"
"fases","LF",2,"n"
"gedaap","Pseudo",3,"m"
"sliep","HF",1,"n"
"jbeess","Random",4,"m"
"faarden","Pseudo",3,"m"
"rompen","LF",2,"n"
