"stimulus","cond","condition","correct_response"
"nieno","Pseudo",3,"m"
"vaak","HF",1,"n"
"gifslang","LF",2,"n"
"stages","LF",2,"n"
"sterktes","LF",2,"n"
"daarmee","HF",1,"n"
"vroeger","HF",1,"n"
"griwen","Pseudo",3,"m"
"spolen","Pseudo",3,"m"
"warmte","HF",1,"n"
"bewust","HF",1,"n"
"leel","Pseudo",3,"m"
"rekkit","Random",4,"m"
"rjteiefs","Random",4,"m"
"unies","LF",2,"n"
"naowolt","Random",4,"m"
"kwirt","Pseudo",3,"m"
"uentttr","Random",4,"m"
"eesewsj","Random",4,"m"
"ouders","HF",1,"n"
"kleurtje","LF",2,"n"
"birden","Pseudo",3,"m"
"klaproos","LF",2,"n"
"bezat","HF",1,"n"
"schoten","HF",1,"n"
"larve","LF",2,"n"
"chalets","LF",2,"n"
"tliezju","Random",4,"m"
"spaties","LF",2,"n"
"ijsbeer","LF",2,"n"
"tetozn","Random",4,"m"
"jatneash","Random",4,"m"
"eisers","LF",2,"n"
"debliek","Pseudo",3,"m"
"pandje","LF",2,"n"
"lbuvaki","Random",4,"m"
"kunst","HF",1,"n"
"trappen","HF",1,"n"
"rfomus","Random",4,"m"
"trein","HF",1,"n"
"strezen","Pseudo",3,"m"
"vooram","Pseudo",3,"m"
"nacsk","Random",4,"m"
"ivignsk","Random",4,"m"
"brochten","Pseudo",3,"m"
"items","LF",2,"n"
"okvang","Pseudo",3,"m"
"slecht","HF",1,"n"
"krijgt","HF",1,"n"
"drook","Pseudo",3,"m"
"drums","LF",2,"n"
"crbesoh","Random",4,"m"
"isjtenwj","Random",4,"m"
"borstje","LF",2,"n"
"slot","HF",1,"n"
"haantjes","LF",2,"n"
"jiksube","Random",4,"m"
"oarcrtts","Random",4,"m"
"ajuin","LF",2,"n"
"aardbei","LF",2,"n"
"brufte","Pseudo",3,"m"
"beschoon","Pseudo",3,"m"
"eeldan","Random",4,"m"
"treijsh","Random",4,"m"
"bouden","Pseudo",3,"m"
"trjeoo","Random",4,"m"
"gemeen","HF",1,"n"
"disco's","LF",2,"n"
"hart","HF",1,"n"
"vormpjes","LF",2,"n"
"kuddes","LF",2,"n"
"helfde","Pseudo",3,"m"
"speldjes","LF",2,"n"
"eerder","HF",1,"n"
"jort","Pseudo",3,"m"
"jopverms","Random",4,"m"
"zorgen","HF",1,"n"
"ugrteje","Random",4,"m"
"leeuwtje","LF",2,"n"
"omforbas","Random",4,"m"
"baseball","LF",2,"n"
"jrkipue","Random",4,"m"
"ilwotfo","Random",4,"m"
"jotra","Pseudo",3,"m"
"uiteen","HF",1,"n"
"wuejtoms","Random",4,"m"
"accu's","LF",2,"n"
"woonde","HF",1,"n"
"schoel","Pseudo",3,"m"
"nestjes","LF",2,"n"
"striem","LF",2,"n"
"mahstec","Random",4,"m"
"preosjt","Random",4,"m"
"indruk","HF",1,"n"
"sgisend","Random",4,"m"
"ronde","HF",1,"n"
"daarop","HF",1,"n"
"consact","Pseudo",3,"m"
"buffers","LF",2,"n"
"lieve","HF",1,"n"
"kuisen","LF",2,"n"
"weekjes","LF",2,"n"
"schuldig","HF",1,"n"
"stekjes","Pseudo",3,"m"
"harde","HF",1,"n"
"dikke","HF",1,"n"
"ooit","HF",1,"n"
"zacht","HF",1,"n"
"seten","Pseudo",3,"m"
"twrjeas","Random",4,"m"
"vijf","HF",1,"n"
"ltdea's","Random",4,"m"
"wijntjes","LF",2,"n"
"berder","Pseudo",3,"m"
"irkkujse","Random",4,"m"
"cillie","Pseudo",3,"m"
"afloop","HF",1,"n"
"mondjes","LF",2,"n"
"afscheid","HF",1,"n"
"mormels","LF",2,"n"
"dinden","Pseudo",3,"m"
"laal","Pseudo",3,"m"
"open","HF",1,"n"
"kusrko","Random",4,"m"
"geldt","HF",1,"n"
"monste","Pseudo",3,"m"
"eloe","Pseudo",3,"m"
"dpaakn","Random",4,"m"
"bdejas","Random",4,"m"
"diva","LF",2,"n"
"sliep","HF",1,"n"
"mixers","LF",2,"n"
"lippen","HF",1,"n"
"aarde","HF",1,"n"
"luister","HF",1,"n"
"beslist","HF",1,"n"
"stunts","LF",2,"n"
"buurtjes","LF",2,"n"
"pprelis","Random",4,"m"
"snack","LF",2,"n"
"koede","Pseudo",3,"m"
"nstuts","Random",4,"m"
"oologrs","Random",4,"m"
"poucon","Random",4,"m"
"eirtsn","Random",4,"m"
"mlione","Random",4,"m"
"pingpong","LF",2,"n"
"sau'al","Random",4,"m"
"bizon","LF",2,"n"
"albums","LF",2,"n"
"gympjes","LF",2,"n"
"bedoept","Pseudo",3,"m"
"kijk","HF",1,"n"
"sgnjaor","Random",4,"m"
"keeltje","LF",2,"n"
"stesde","Pseudo",3,"m"
"thuis","HF",1,"n"
"geslaagd","HF",1,"n"
