"stimulus","cond","condition","correct_response"
"eiden","Pseudo",3,"m"
"vage","HF",1,"n"
"jong","HF",1,"n"
"balkjes","LF",2,"n"
"micro's","LF",2,"n"
"morgen","HF",1,"n"
"neuiks","Random",4,"m"
"fout","HF",1,"n"
"afses","Random",4,"m"
"keel","HF",1,"n"
"popcorn","LF",2,"n"
"stond","HF",1,"n"
"traantje","LF",2,"n"
"rijder","LF",2,"n"
"school","HF",1,"n"
"braag","Pseudo",3,"m"
"gengde","Pseudo",3,"m"
"hact","Pseudo",3,"m"
"haarband","LF",2,"n"
"korfbal","LF",2,"n"
"snack","LF",2,"n"
"voch","Pseudo",3,"m"
"ehcltas","Random",4,"m"
"okjres","Random",4,"m"
"spuitjes","LF",2,"n"
"ohsoetg","Random",4,"m"
"mitting","Pseudo",3,"m"
"pprelis","Random",4,"m"
"rfomus","Random",4,"m"
"lift","HF",1,"n"
"hlnseuc","Random",4,"m"
"honden","HF",1,"n"
"lddepe","Random",4,"m"
"dmjeaasn","Random",4,"m"
"schont","Pseudo",3,"m"
"strag","Pseudo",3,"m"
"kanaf","Pseudo",3,"m"
"zuiltjes","LF",2,"n"
"esdoorn","LF",2,"n"
"modem","LF",2,"n"
"kemen","Pseudo",3,"m"
"denken","HF",1,"n"
"zoutvat","LF",2,"n"
"badjes","LF",2,"n"
"iepgjer","Random",4,"m"
"vaart","HF",1,"n"
"nadat","HF",1,"n"
"tong","HF",1,"n"
"tncshaej","Random",4,"m"
"dpaakn","Random",4,"m"
"verdient","HF",1,"n"
"emits","Random",4,"m"
"bieg","Pseudo",3,"m"
"heel","HF",1,"n"
"rarde","Pseudo",3,"m"
"rosndo","Random",4,"m"
"nhtsi","Random",4,"m"
"boze","HF",1,"n"
"rjteiefs","Random",4,"m"
"atsfje","Random",4,"m"
"radars","LF",2,"n"
"vermde","Pseudo",3,"m"
"adries","Pseudo",3,"m"
"fovo","Pseudo",3,"m"
"lart","Pseudo",3,"m"
"kaart","HF",1,"n"
"twijgje","LF",2,"n"
"satten","Pseudo",3,"m"
"took","Pseudo",3,"m"
"benen","HF",1,"n"
"trekken","HF",1,"n"
"taluepas","Random",4,"m"
"vrouw","HF",1,"n"
"hierkij","Pseudo",3,"m"
"jargons","LF",2,"n"
"cross","LF",2,"n"
"diefje","LF",2,"n"
"sekjne","Random",4,"m"
"ejposm","Random",4,"m"
"snobs","LF",2,"n"
"blacht","Pseudo",3,"m"
"slaan","HF",1,"n"
"anncesrs","Random",4,"m"
"piemels","LF",2,"n"
"nestjes","LF",2,"n"
"keed","Pseudo",3,"m"
"gengde","Pseudo",3,"m"
"walnoot","LF",2,"n"
"lshjpeu","Random",4,"m"
"crbesoh","Random",4,"m"
"cycloon","LF",2,"n"
"vmeelses","Random",4,"m"
"okvang","Pseudo",3,"m"
"wapens","HF",1,"n"
"ogen","HF",1,"n"
"leven","HF",1,"n"
"bever","LF",2,"n"
"laat","HF",1,"n"
"bsireej","Random",4,"m"
"kskderid","Random",4,"m"
"eerjtlku","Random",4,"m"
"vorren","Pseudo",3,"m"
"clip","LF",2,"n"
"springen","HF",1,"n"
"dieken","Pseudo",3,"m"
"donker","HF",1,"n"
"sgisend","Random",4,"m"
"prisma's","LF",2,"n"
"oizbmse","Random",4,"m"
"prinsjes","LF",2,"n"
"ugrteje","Random",4,"m"
"donors","LF",2,"n"
"ajsped","Random",4,"m"
"sauan's","Random",4,"m"
"brijs","Pseudo",3,"m"
"oortje","LF",2,"n"
"tandje","LF",2,"n"
"verbaasd","HF",1,"n"
"ksejeup","Random",4,"m"
"sletje","LF",2,"n"
"boom","HF",1,"n"
"munst","Pseudo",3,"m"
"syndeem","Pseudo",3,"m"
"ebkoer","Random",4,"m"
"hoorden","HF",1,"n"
"motto's","LF",2,"n"
"strag","Pseudo",3,"m"
"renking","Pseudo",3,"m"
"plooitje","LF",2,"n"
"sjersoo","Random",4,"m"
"dojkoers","Random",4,"m"
"uklliro","Random",4,"m"
"nsesjad","Random",4,"m"
"oorlogs","LF",2,"n"
"iaml","Random",4,"m"
"drans","Pseudo",3,"m"
"bezocht","HF",1,"n"
"partij","HF",1,"n"
"vanden","Pseudo",3,"m"
"padjes","LF",2,"n"
"woorden","HF",1,"n"
"beide","HF",1,"n"
"roeier","LF",2,"n"
"skertjui","Random",4,"m"
"spoedig","HF",1,"n"
"fracht","Pseudo",3,"m"
"mormels","LF",2,"n"
"gericht","HF",1,"n"
"strijm","Pseudo",3,"m"
"boepten","Pseudo",3,"m"
"eobbss","Random",4,"m"
"icht","Pseudo",3,"m"
"natte","HF",1,"n"
"vreemd","HF",1,"n"
"verbeld","Pseudo",3,"m"
"michter","Pseudo",3,"m"
"indruk","HF",1,"n"
"krijg","HF",1,"n"
"leul","Pseudo",3,"m"
"clowntje","LF",2,"n"
"retebjes","Random",4,"m"
"roeding","Pseudo",3,"m"
