"stimulus","cond","condition","correct_response"
"verslaak","Pseudo",3,"m"
"vrienden","HF",1,"n"
"obojegs","Random",4,"m"
"ramen","HF",1,"n"
"gleufje","LF",2,"n"
"bedram","Pseudo",3,"m"
"snopte","Pseudo",3,"m"
"blok","HF",1,"n"
"striem","LF",2,"n"
"druk","HF",1,"n"
"belin","Pseudo",3,"m"
"limoen","LF",2,"n"
"ripenpt","Random",4,"m"
"verliend","Pseudo",3,"m"
"hlnseuc","Random",4,"m"
"schoden","Pseudo",3,"m"
"jo'jos","Random",4,"m"
"kamp","HF",1,"n"
"koud","HF",1,"n"
"pemdrja","Random",4,"m"
"deukje","LF",2,"n"
"upnoocs","Random",4,"m"
"verf","HF",1,"n"
"ssuaqh","Random",4,"m"
"dieken","Pseudo",3,"m"
"tfsroac","Random",4,"m"
"speldjes","LF",2,"n"
"toeval","HF",1,"n"
"anver","Pseudo",3,"m"
"nadat","HF",1,"n"
"sterktes","LF",2,"n"
"leegten","LF",2,"n"
"ashc","Random",4,"m"
"plastic","HF",1,"n"
"tempo","HF",1,"n"
"buffers","LF",2,"n"
"jatkalwe","Random",4,"m"
"weetjes","LF",2,"n"
"ontdiet","Pseudo",3,"m"
"klagers","LF",2,"n"
"rondes","LF",2,"n"
"gifslang","LF",2,"n"
"veldjes","LF",2,"n"
"peukjes","LF",2,"n"
"cash","LF",2,"n"
"eiksnjk","Random",4,"m"
"dieptes","LF",2,"n"
"solo's","LF",2,"n"
"jeefets","Random",4,"m"
"butlers","LF",2,"n"
"o'usd","Random",4,"m"
"vaasjes","LF",2,"n"
"bedit","Pseudo",3,"m"
"jipelss","Random",4,"m"
"watjes","LF",2,"n"
"zucht","HF",1,"n"
"iceet","Pseudo",3,"m"
"klaproos","LF",2,"n"
"trappen","HF",1,"n"
"simgkons","Random",4,"m"
"ejrhtas","Random",4,"m"
"krolijn","Pseudo",3,"m"
"stijl","HF",1,"n"
"setje","LF",2,"n"
"oreolb","Random",4,"m"
"ocsrotes","Random",4,"m"
"gelard","Pseudo",3,"m"
"waandach","Pseudo",3,"m"
"gedrukt","HF",1,"n"
"gleufjes","LF",2,"n"
"stap","HF",1,"n"
"wijntjes","LF",2,"n"
"boom","HF",1,"n"
"punten","HF",1,"n"
"tong","HF",1,"n"
"doopsels","LF",2,"n"
"haadt","Pseudo",3,"m"
"smokings","LF",2,"n"
"boepte","Pseudo",3,"m"
"klie","Pseudo",3,"m"
"besjes","LF",2,"n"
"eroot","Pseudo",3,"m"
"iepgjer","Random",4,"m"
"jeer","Pseudo",3,"m"
"tante","HF",1,"n"
"kolgt","Pseudo",3,"m"
"talen","HF",1,"n"
"faten","Pseudo",3,"m"
"nover","Pseudo",3,"m"
"pinda","LF",2,"n"
"uuagrk","Random",4,"m"
"kleken","Pseudo",3,"m"
"taas","Pseudo",3,"m"
"wijn","HF",1,"n"
"zodat","HF",1,"n"
"hookte","Pseudo",3,"m"
"tselke","Random",4,"m"
"voorbij","HF",1,"n"
"iotofej","Random",4,"m"
"eivnfu","Random",4,"m"
"sauan's","Random",4,"m"
"snepnlo","Random",4,"m"
"dnjesar","Random",4,"m"
"week","HF",1,"n"
"seenstj","Random",4,"m"
"hoofdzin","LF",2,"n"
"aanbod","HF",1,"n"
"vaklui","LF",2,"n"
"hege","Pseudo",3,"m"
"keinen","Pseudo",3,"m"
"buim","Pseudo",3,"m"
"dutjes","LF",2,"n"
"zonder","HF",1,"n"
"feest","HF",1,"n"
"deel","HF",1,"n"
"taluepas","Random",4,"m"
"slazen","Pseudo",3,"m"
"houten","HF",1,"n"
"werken","HF",1,"n"
"bleef","HF",1,"n"
"streng","HF",1,"n"
"doctors","LF",2,"n"
"raaite","Pseudo",3,"m"
"lentes","LF",2,"n"
"weks","Pseudo",3,"m"
"drij","Pseudo",3,"m"
"ijlfo","Random",4,"m"
"nechts","Pseudo",3,"m"
"wiegjes","LF",2,"n"
"roveel","Pseudo",3,"m"
"lassers","LF",2,"n"
"miertje","LF",2,"n"
"zingen","HF",1,"n"
"mahstec","Random",4,"m"
"tanden","HF",1,"n"
"zeurdibs","Random",4,"m"
"rolkraag","LF",2,"n"
"squash","LF",2,"n"
"egams","Random",4,"m"
"kast","HF",1,"n"
"erdesl","Random",4,"m"
"lkaebj","Random",4,"m"
"rseart","Random",4,"m"
"mlione","Random",4,"m"
"word","HF",1,"n"
"leerde","HF",1,"n"
"nopotr","Random",4,"m"
"baag","Pseudo",3,"m"
"leeding","Pseudo",3,"m"
"pjdnea","Random",4,"m"
"chef","HF",1,"n"
"ojstep","Random",4,"m"
"ijeplss","Random",4,"m"
"spurten","LF",2,"n"
"hoepels","LF",2,"n"
"lbuvaki","Random",4,"m"
"roept","HF",1,"n"
"riacaal","Random",4,"m"
"films","HF",1,"n"
"sleun","Pseudo",3,"m"
"donden","Pseudo",3,"m"
"tekstje","LF",2,"n"
"prapdijk","Pseudo",3,"m"
"broee","Pseudo",3,"m"
"muilen","LF",2,"n"
"uittejrs","Random",4,"m"
"piemels","LF",2,"n"
"eruit","HF",1,"n"
"gruit","Pseudo",3,"m"
"harde","HF",1,"n"
"broches","LF",2,"n"
"bebijk","Pseudo",3,"m"
"liefst","HF",1,"n"
"omedm","Random",4,"m"
"kliekje","LF",2,"n"
"reizen","HF",1,"n"
"haalde","HF",1,"n"
"bloef","Pseudo",3,"m"
"lage","HF",1,"n"
"gebouw","HF",1,"n"
"belin","Pseudo",3,"m"
"lannen","Pseudo",3,"m"
"toontjes","LF",2,"n"
"slipjes","LF",2,"n"
"last","HF",1,"n"
"beploot","Pseudo",3,"m"
"rimeupsr","Random",4,"m"
"facht","Pseudo",3,"m"
"punt","HF",1,"n"
"skertjui","Random",4,"m"
"bereikt","HF",1,"n"
"uetisjn","Random",4,"m"
"buizerd","LF",2,"n"
"folven","Pseudo",3,"m"
"verneer","Pseudo",3,"m"
"ohsoetg","Random",4,"m"
"eddal","Random",4,"m"
"noeit","Pseudo",3,"m"
"hebben","HF",1,"n"
"woning","HF",1,"n"
"pgonnpgi","Random",4,"m"
"eeelngt","Random",4,"m"
"zweeg","HF",1,"n"
"toesrp","Random",4,"m"
"jkoser","Random",4,"m"
"tussen","HF",1,"n"
"esatips","Random",4,"m"
"delta's","LF",2,"n"
"kerk","HF",1,"n"
"azenpu","Random",4,"m"
"grens","HF",1,"n"
"voedsel","HF",1,"n"
"oorbel","LF",2,"n"
"smyjpeg","Random",4,"m"
"knuffel","LF",2,"n"
"steeven","Pseudo",3,"m"
"hoddat","Pseudo",3,"m"
"ewjnclot","Random",4,"m"
"hulpjes","LF",2,"n"
"beloort","Pseudo",3,"m"
"bebest","Pseudo",3,"m"
"brandje","LF",2,"n"
"wilde","HF",1,"n"
"maap","Pseudo",3,"m"
"meetlat","LF",2,"n"
"racket","LF",2,"n"
"legse","Pseudo",3,"m"
"koortje","LF",2,"n"
"stekkers","LF",2,"n"
"eddkus","Random",4,"m"
"zieltje","LF",2,"n"
"aalg","Random",4,"m"
"scheben","Pseudo",3,"m"
"chif","Pseudo",3,"m"
"zalfje","LF",2,"n"
"gesstig","Pseudo",3,"m"
"koffin","Pseudo",3,"m"
"jkbees","Random",4,"m"
"natte","HF",1,"n"
"lotions","LF",2,"n"
