"stimulus","cond","condition","correct_response"
"stas","Pseudo",3,"m"
"zebra's","LF",2,"n"
"mopjes","LF",2,"n"
"luikjes","LF",2,"n"
"verse","HF",1,"n"
"zover","HF",1,"n"
"fases","LF",2,"n"
"fuiven","LF",2,"n"
"waaruit","HF",1,"n"
"eteelsj","Random",4,"m"
"ejdevls","Random",4,"m"
"wieper","Pseudo",3,"m"
"cycloon","LF",2,"n"
"lienen","Pseudo",3,"m"
"deek","Pseudo",3,"m"
"ruersfs","Random",4,"m"
"jkbees","Random",4,"m"
"sraless","Random",4,"m"
"wezens","HF",1,"n"
"rechtam","Pseudo",3,"m"
"belde","HF",1,"n"
"gebruik","HF",1,"n"
"uuagrk","Random",4,"m"
"onter","Pseudo",3,"m"
"reugd","Pseudo",3,"m"
"boord","HF",1,"n"
"thee","HF",1,"n"
"spatels","LF",2,"n"
"bletje","Pseudo",3,"m"
"piniek","Pseudo",3,"m"
"iceet","Pseudo",3,"m"
"cegent","Pseudo",3,"m"
"snopte","Pseudo",3,"m"
"tetwij","Pseudo",3,"m"
"blif","Pseudo",3,"m"
"pamers","Pseudo",3,"m"
"oortje","LF",2,"n"
"peddel","LF",2,"n"
"blelen","Pseudo",3,"m"
"meeste","HF",1,"n"
"onzin","HF",1,"n"
"fraudes","LF",2,"n"
"sgao't","Random",4,"m"
"jeefets","Random",4,"m"
"tieden","Pseudo",3,"m"
"hierkij","Pseudo",3,"m"
"gelard","Pseudo",3,"m"
"zuster","HF",1,"n"
"dalmbij","Pseudo",3,"m"
"groen","HF",1,"n"
"natuur","HF",1,"n"
"nksiert","Random",4,"m"
"jongens","HF",1,"n"
"tikker","LF",2,"n"
"elipskn","Random",4,"m"
"neoornhe","Random",4,"m"
"rerslait","Random",4,"m"
"merken","HF",1,"n"
"verviend","Pseudo",3,"m"
"ebnfof","Random",4,"m"
"huitje","Pseudo",3,"m"
"koevoet","LF",2,"n"
"ujitlefs","Random",4,"m"
"behoel","Pseudo",3,"m"
"vertoord","Pseudo",3,"m"
"eitujl","Random",4,"m"
"roepen","HF",1,"n"
"biedt","HF",1,"n"
"leeuwtje","LF",2,"n"
"ontmoet","HF",1,"n"
"soja","LF",2,"n"
"pomen","Pseudo",3,"m"
"trailer","LF",2,"n"
"sheriffs","LF",2,"n"
"starters","LF",2,"n"
"mijzelf","HF",1,"n"
"feitjes","LF",2,"n"
"graadje","LF",2,"n"
"mahstec","Random",4,"m"
"schouden","Pseudo",3,"m"
"nfekufl","Random",4,"m"
"zeiltje","LF",2,"n"
"dadel","LF",2,"n"
"rand","HF",1,"n"
"jederf","Pseudo",3,"m"
"ashc","Random",4,"m"
"vrijwel","HF",1,"n"
"straat","HF",1,"n"
"gleufje","LF",2,"n"
"hoeten","Pseudo",3,"m"
"nhtsi","Random",4,"m"
"drukken","HF",1,"n"
"buizerds","LF",2,"n"
"willen","HF",1,"n"
"fiete","Pseudo",3,"m"
"ijlekjs","Random",4,"m"
"upnoocs","Random",4,"m"
"vroege","HF",1,"n"
"limoen","LF",2,"n"
"meikt","Pseudo",3,"m"
"spaties","LF",2,"n"
"koormaan","Pseudo",3,"m"
"fluitjes","LF",2,"n"
"eobbss","Random",4,"m"
"lawaai","HF",1,"n"
"ocsrotes","Random",4,"m"
"hatte","Pseudo",3,"m"
"hoorntje","LF",2,"n"
"mietjes","LF",2,"n"
"sleetje","LF",2,"n"
"simgkons","Random",4,"m"
"volkjes","LF",2,"n"
"verbeld","Pseudo",3,"m"
"majoor","HF",1,"n"
"waarag","Pseudo",3,"m"
"halve","HF",1,"n"
"schreeg","Pseudo",3,"m"
"trots","HF",1,"n"
"huid","HF",1,"n"
"zouden","HF",1,"n"
"gitpen","Pseudo",3,"m"
"fase","HF",1,"n"
"brete","Pseudo",3,"m"
"stof","HF",1,"n"
"racist","LF",2,"n"
"uitrecht","Pseudo",3,"m"
"ijeplss","Random",4,"m"
"egen","Pseudo",3,"m"
"kapjes","LF",2,"n"
"haren","HF",1,"n"
"waard","HF",1,"n"
"sgisend","Random",4,"m"
"mitting","Pseudo",3,"m"
"edrijr","Random",4,"m"
"wanneer","HF",1,"n"
"ilwotfo","Random",4,"m"
"planten","HF",1,"n"
"koetje","LF",2,"n"
"leken","HF",1,"n"
"beurt","HF",1,"n"
"eembozs","Random",4,"m"
"dtjnae","Random",4,"m"
"jogging","LF",2,"n"
"geden","Pseudo",3,"m"
"wenste","HF",1,"n"
"ergels","Pseudo",3,"m"
"reviews","LF",2,"n"
"vullen","HF",1,"n"
"kskderid","Random",4,"m"
"modem","LF",2,"n"
"designs","LF",2,"n"
"wieltje","LF",2,"n"
"deuntjes","LF",2,"n"
"attemle","Random",4,"m"
"dedden","Pseudo",3,"m"
"ivignsk","Random",4,"m"
"slamp","Pseudo",3,"m"
"paar","HF",1,"n"
"dijkjes","LF",2,"n"
"niets","HF",1,"n"
"andslaa","Random",4,"m"
"diefje","LF",2,"n"
"gesprek","HF",1,"n"
"naste","Pseudo",3,"m"
"truegjes","Random",4,"m"
"knikjes","LF",2,"n"
"leufgej","Random",4,"m"
"jrkipue","Random",4,"m"
"flipper","LF",2,"n"
"oetjls","Random",4,"m"
"tnokars","Random",4,"m"
"trio's","LF",2,"n"
"eddal","Random",4,"m"
"gepraat","HF",1,"n"
"puut","Pseudo",3,"m"
"stad","HF",1,"n"
"ohsoetg","Random",4,"m"
"twijgje","LF",2,"n"
"geplaan","Pseudo",3,"m"
"kkarer","Random",4,"m"
"zachte","HF",1,"n"
"vormpjes","LF",2,"n"
"seenstj","Random",4,"m"
"nacsk","Random",4,"m"
"ajewts","Random",4,"m"
"accu's","LF",2,"n"
"dood","HF",1,"n"
"voedtal","Pseudo",3,"m"
"popcorn","LF",2,"n"
"zeggen","HF",1,"n"
"gebied","HF",1,"n"
"rimeupsr","Random",4,"m"
"hebt","HF",1,"n"
"zitting","HF",1,"n"
"gras","HF",1,"n"
"atsfje","Random",4,"m"
"krrame","Random",4,"m"
"jacht","HF",1,"n"
"laagjes","LF",2,"n"
"stropje","LF",2,"n"
"ortanco","Random",4,"m"
"snack","LF",2,"n"
"tangzaar","Pseudo",3,"m"
"koede","Pseudo",3,"m"
"bloemen","HF",1,"n"
"irkkujse","Random",4,"m"
"strikjes","LF",2,"n"
"kartons","LF",2,"n"
"esjmse","Random",4,"m"
"donding","Pseudo",3,"m"
"volgen","HF",1,"n"
"gaak","Pseudo",3,"m"
"lso'os","Random",4,"m"
"ritsen","LF",2,"n"
"winter","HF",1,"n"
"stemle","Pseudo",3,"m"
"actie","HF",1,"n"
"pdteies","Random",4,"m"
"macho","LF",2,"n"
"ijlfo","Random",4,"m"
"droep","Pseudo",3,"m"
"leept","Pseudo",3,"m"
"bever","LF",2,"n"
"ltdea's","Random",4,"m"
"jo'jos","Random",4,"m"
"lelend","Pseudo",3,"m"
"gespeeld","HF",1,"n"
"koordjes","LF",2,"n"
"rompen","LF",2,"n"
"wuejtoms","Random",4,"m"
"bebest","Pseudo",3,"m"
"nonder","Pseudo",3,"m"
"jopverms","Random",4,"m"
"ssuaqh","Random",4,"m"
"berast","Pseudo",3,"m"
"doeder","Pseudo",3,"m"
"sojeflok","Random",4,"m"
"akkoord","HF",1,"n"
"kloofjes","LF",2,"n"
"duo's","LF",2,"n"
