"stimulus","cond","condition","correct_response"
"madiek","Pseudo",3,"m"
"nagjabil","Random",4,"m"
"kamp","HF",1,"n"
"pandje","LF",2,"n"
"danken","HF",1,"n"
"denken","HF",1,"n"
"vloer","HF",1,"n"
"houdt","HF",1,"n"
"verneer","Pseudo",3,"m"
"dnjesar","Random",4,"m"
"tieden","Pseudo",3,"m"
"mormden","Pseudo",3,"m"
"berging","LF",2,"n"
"dansjes","LF",2,"n"
"boogjes","LF",2,"n"
"padjes","LF",2,"n"
"daartoe","HF",1,"n"
"stellen","HF",1,"n"
"gedat","Pseudo",3,"m"
"crong","Pseudo",3,"m"
"jeefets","Random",4,"m"
"maap","Pseudo",3,"m"
"richting","HF",1,"n"
"eens","HF",1,"n"
"unen","Pseudo",3,"m"
"hookte","Pseudo",3,"m"
"wasbeer","LF",2,"n"
"soorten","HF",1,"n"
"raims'ps","Random",4,"m"
"jklevos","Random",4,"m"
"cabt","Pseudo",3,"m"
"lief","HF",1,"n"
"noemde","HF",1,"n"
"jatkalwe","Random",4,"m"
"acts","LF",2,"n"
"iejlvegs","Random",4,"m"
"bijders","Pseudo",3,"m"
"semfar","Random",4,"m"
"crbesoh","Random",4,"m"
"liep","HF",1,"n"
"nabij","HF",1,"n"
"mrojewps","Random",4,"m"
"steeds","HF",1,"n"
"tankjes","LF",2,"n"
"dedden","Pseudo",3,"m"
"vaste","HF",1,"n"
"stesde","Pseudo",3,"m"
"poepje","LF",2,"n"
"hangers","LF",2,"n"
"genot","HF",1,"n"
"ito'rs","Random",4,"m"
"wachtte","HF",1,"n"
"wuid","Pseudo",3,"m"
"tende","Pseudo",3,"m"
"moeten","HF",1,"n"
"tijesgwj","Random",4,"m"
"wjzetere","Random",4,"m"
"okjres","Random",4,"m"
"moord","HF",1,"n"
"feitjes","LF",2,"n"
"twijgjes","LF",2,"n"
"schaapje","LF",2,"n"
"brug","HF",1,"n"
"kwaaltje","LF",2,"n"
"kritiek","HF",1,"n"
"ztwjanae","Random",4,"m"
"hoepels","LF",2,"n"
"leefde","HF",1,"n"
"geurtje","LF",2,"n"
"streng","HF",1,"n"
"poucon","Random",4,"m"
"andslaa","Random",4,"m"
"albums","LF",2,"n"
"zuiltje","LF",2,"n"
"aalg","Random",4,"m"
"omedm","Random",4,"m"
"bleef","HF",1,"n"
"lso'os","Random",4,"m"
"shirtje","LF",2,"n"
"gekoord","Pseudo",3,"m"
"leggen","HF",1,"n"
"goals","LF",2,"n"
"kusrko","Random",4,"m"
"savsjae","Random",4,"m"
"darmpje","LF",2,"n"
"focht","Pseudo",3,"m"
"lotjes","LF",2,"n"
"blijf","HF",1,"n"
"bijzin","LF",2,"n"
"hoofdzin","LF",2,"n"
"muljpepi","Random",4,"m"
"broeg","Pseudo",3,"m"
"nksiert","Random",4,"m"
"kanten","HF",1,"n"
"hact","Pseudo",3,"m"
"zotten","LF",2,"n"
"olijf","LF",2,"n"
"fuist","Pseudo",3,"m"
"begen","Pseudo",3,"m"
"bijeen","HF",1,"n"
"lolly","LF",2,"n"
"lange","HF",1,"n"
"didden","Pseudo",3,"m"
"party's","LF",2,"n"
"loojitpe","Random",4,"m"
"fooitje","LF",2,"n"
"bezoofd","Pseudo",3,"m"
"zjtleie","Random",4,"m"
"begrif","Pseudo",3,"m"
"vliessej","Random",4,"m"
"starters","LF",2,"n"
"veuren","Pseudo",3,"m"
"wind","HF",1,"n"
"pty'ans","Random",4,"m"
"twee","HF",1,"n"
"mette","Pseudo",3,"m"
"gelerd","Pseudo",3,"m"
"vertelt","HF",1,"n"
"mouwtjes","LF",2,"n"
"maap","Pseudo",3,"m"
"omvang","HF",1,"n"
"monders","Pseudo",3,"m"
"horen","HF",1,"n"
"koctor","Pseudo",3,"m"
"agenzn","Random",4,"m"
"egams","Random",4,"m"
"gien","Pseudo",3,"m"
"trouw","HF",1,"n"
"vrijntin","Pseudo",3,"m"
"gulsen","Pseudo",3,"m"
"boepte","Pseudo",3,"m"
"prsuten","Random",4,"m"
"reviews","LF",2,"n"
"aktcer","Random",4,"m"
"wilden","HF",1,"n"
"ekzhito","Random",4,"m"
"pnoesns","Random",4,"m"
"duels","LF",2,"n"
"haantjes","LF",2,"n"
"doot","Pseudo",3,"m"
"doorten","Pseudo",3,"m"
"kang","Pseudo",3,"m"
"raard","Pseudo",3,"m"
"toestand","HF",1,"n"
"soepje","LF",2,"n"
"park","HF",1,"n"
"zwart","HF",1,"n"
"tjszie","Random",4,"m"
"lkaebj","Random",4,"m"
"mrkneom","Random",4,"m"
"hievees","Pseudo",3,"m"
"roorts","Pseudo",3,"m"
"bedlijk","Pseudo",3,"m"
"fles","HF",1,"n"
"enrdoos","Random",4,"m"
"apteer","Pseudo",3,"m"
"erger","HF",1,"n"
"tfsroac","Random",4,"m"
"bellen","HF",1,"n"
"harde","HF",1,"n"
"trippen","LF",2,"n"
"surfen","LF",2,"n"
"jgdraae","Random",4,"m"
"tonaar","Pseudo",3,"m"
"zaken","HF",1,"n"
"korargla","Random",4,"m"
"diva","LF",2,"n"
"partie","Pseudo",3,"m"
"wesdergj","Random",4,"m"
"derken","Pseudo",3,"m"
"volkjes","LF",2,"n"
"turnen","LF",2,"n"
"hoeft","HF",1,"n"
"zinsdeel","LF",2,"n"
"eopjpe","Random",4,"m"
"mimhoen","Pseudo",3,"m"
"midden","HF",1,"n"
"straks","HF",1,"n"
"vusters","Pseudo",3,"m"
"jurk","HF",1,"n"
"zwaantje","LF",2,"n"
"opyhtn","Random",4,"m"
"hookte","Pseudo",3,"m"
"plooitje","LF",2,"n"
"gdisje","Random",4,"m"
"sonbs","Random",4,"m"
"maap","Pseudo",3,"m"
