"stimulus","cond","condition","correct_response"
"kert","Pseudo",3,"m"
"dinden","Pseudo",3,"m"
"bever","LF",2,"n"
"drie","HF",1,"n"
"meent","HF",1,"n"
"mede","HF",1,"n"
"stekel","LF",2,"n"
"straf","HF",1,"n"
"bezoel","Pseudo",3,"m"
"roggen","LF",2,"n"
"draaien","HF",1,"n"
"cest","Pseudo",3,"m"
"koud","HF",1,"n"
"bizons","LF",2,"n"
"verbaald","Pseudo",3,"m"
"mard","Pseudo",3,"m"
"piemels","LF",2,"n"
"ejzeewps","Random",4,"m"
"delta's","LF",2,"n"
"nakken","Pseudo",3,"m"
"zomaar","HF",1,"n"
"sjersoo","Random",4,"m"
"fkjlea","Random",4,"m"
"dadel","LF",2,"n"
"izobsn","Random",4,"m"
"sjrieskt","Random",4,"m"
"tervas","Pseudo",3,"m"
"krachtig","HF",1,"n"
"slaebl","Random",4,"m"
"naowolt","Random",4,"m"
"puistje","LF",2,"n"
"vinden","HF",1,"n"
"osgrle","Random",4,"m"
"traag","HF",1,"n"
"jrkipue","Random",4,"m"
"coupons","LF",2,"n"
"ewekrsk","Random",4,"m"
"coudt","Pseudo",3,"m"
"nergens","HF",1,"n"
"aartol","Pseudo",3,"m"
"bdejse","Random",4,"m"
"vergiet","LF",2,"n"
"jaar","HF",1,"n"
"lijn","HF",1,"n"
"boepte","Pseudo",3,"m"
"falme","Pseudo",3,"m"
"stenen","HF",1,"n"
"pprelis","Random",4,"m"
"micro's","LF",2,"n"
"zachtjes","HF",1,"n"
"eirtsn","Random",4,"m"
"jivl","Random",4,"m"
"vallaan","Pseudo",3,"m"
"vuilbak","LF",2,"n"
"plasjes","LF",2,"n"
"blosde","Pseudo",3,"m"
"items","LF",2,"n"
"broers","HF",1,"n"
"ismeukt","Random",4,"m"
"wieper","Pseudo",3,"m"
"jargons","LF",2,"n"
"moek","Pseudo",3,"m"
"pelzen","LF",2,"n"
"zwijntje","LF",2,"n"
"jpoees","Random",4,"m"
"andslaa","Random",4,"m"
"ejvoksr","Random",4,"m"
"aardig","HF",1,"n"
"lart","Pseudo",3,"m"
"proton","LF",2,"n"
"rachtte","Pseudo",3,"m"
"oesjnets","Random",4,"m"
"mlione","Random",4,"m"
"zoutvat","LF",2,"n"
"verneer","Pseudo",3,"m"
"blauwe","HF",1,"n"
"daarmee","HF",1,"n"
"tango's","LF",2,"n"
"moeging","Pseudo",3,"m"
"tellers","LF",2,"n"
"ubtrsoti","Random",4,"m"
"popcorn","LF",2,"n"
"nacsk","Random",4,"m"
"krijgen","HF",1,"n"
"trutten","LF",2,"n"
"twrjeas","Random",4,"m"
"vaklui","LF",2,"n"
"drinken","HF",1,"n"
"teefjes","LF",2,"n"
"bleken","HF",1,"n"
"sturen","HF",1,"n"
"trtsseek","Random",4,"m"
"zuiltjes","LF",2,"n"
"uismaal","Pseudo",3,"m"
"trekt","HF",1,"n"
"mossels","LF",2,"n"
"jacket","LF",2,"n"
"poosje","HF",1,"n"
"tausti","Random",4,"m"
"waarvan","HF",1,"n"
"dieptes","LF",2,"n"
"profs","LF",2,"n"
"aard","HF",1,"n"
"loodjes","LF",2,"n"
"errsse","Random",4,"m"
"tmjaes","Random",4,"m"
"steekt","HF",1,"n"
"uklliro","Random",4,"m"
"cola's","LF",2,"n"
"knikke","Pseudo",3,"m"
"rompen","LF",2,"n"
"bezorgd","HF",1,"n"
"wienen","Pseudo",3,"m"
"tustig","Pseudo",3,"m"
"fuiven","LF",2,"n"
"elfzaj","Random",4,"m"
"muskiet","LF",2,"n"
"stel","HF",1,"n"
"boest","Pseudo",3,"m"
"blaasje","LF",2,"n"
"printers","LF",2,"n"
"aden","Pseudo",3,"m"
"inzicht","HF",1,"n"
"sterke","HF",1,"n"
"kalm","HF",1,"n"
"schok","HF",1,"n"
"einde","HF",1,"n"
"nechts","Pseudo",3,"m"
"wansen","Pseudo",3,"m"
"mopjes","LF",2,"n"
"malen","HF",1,"n"
"pdteies","Random",4,"m"
"velatks","Random",4,"m"
"oizbmse","Random",4,"m"
"szza'ip","Random",4,"m"
"itesegr","Random",4,"m"
