"stimulus","cond","condition","correct_response"
"heel","HF",1,"n"
"bouden","Pseudo",3,"m"
"sproet","LF",2,"n"
"schons","Pseudo",3,"m"
"moeizaam","HF",1,"n"
"sector","HF",1,"n"
"steen","HF",1,"n"
"waarop","HF",1,"n"
"belin","Pseudo",3,"m"
"balseja","Random",4,"m"
"weetjes","LF",2,"n"
"upnoocs","Random",4,"m"
"schoot","HF",1,"n"
"hints","LF",2,"n"
"ajsped","Random",4,"m"
"mekend","Pseudo",3,"m"
"vanken","Pseudo",3,"m"
"peus","Pseudo",3,"m"
"locynco","Random",4,"m"
"seenstj","Random",4,"m"
"vruchten","HF",1,"n"
"peinten","Pseudo",3,"m"
"tizjwnje","Random",4,"m"
"geeerst","Pseudo",3,"m"
"lienen","Pseudo",3,"m"
"hensie","Pseudo",3,"m"
"alfo'rs","Random",4,"m"
"gruit","Pseudo",3,"m"
"gewoon","HF",1,"n"
"abant","Pseudo",3,"m"
"hoken","Pseudo",3,"m"
"laagjes","LF",2,"n"
"maantjes","LF",2,"n"
"ming","Pseudo",3,"m"
"stanen","Pseudo",3,"m"
"oortje","LF",2,"n"
"slijmen","LF",2,"n"
"vlaaien","LF",2,"n"
"spreekt","HF",1,"n"
"pty'ans","Random",4,"m"
"lawant","Pseudo",3,"m"
"stuur","HF",1,"n"
"sseenrwt","Random",4,"m"
"apkjse","Random",4,"m"
"aand","Pseudo",3,"m"
"spitcrs","Random",4,"m"
"rvwesie","Random",4,"m"
"gebaan","Pseudo",3,"m"
"mossels","LF",2,"n"
"porsoen","Pseudo",3,"m"
"motto's","LF",2,"n"
"paslejs","Random",4,"m"
"kuddes","LF",2,"n"
"lso'os","Random",4,"m"
"hoeveel","HF",1,"n"
"biek","Pseudo",3,"m"
"vermoord","HF",1,"n"
"fussen","Pseudo",3,"m"
"hoopte","HF",1,"n"
"vergiet","LF",2,"n"
"sletten","LF",2,"n"
"voorjaar","HF",1,"n"
"stoesen","Pseudo",3,"m"
"paleis","HF",1,"n"
"pjseirl","Random",4,"m"
"luksten","Pseudo",3,"m"
"rudtmsel","Random",4,"m"
"klotte","Pseudo",3,"m"
"amme","Pseudo",3,"m"
"enrdoos","Random",4,"m"
"jesvo","Random",4,"m"
"prooien","LF",2,"n"
"darmpje","LF",2,"n"
"trtsseek","Random",4,"m"
"verblek","Pseudo",3,"m"
"sonbs","Random",4,"m"
"ebaewsr","Random",4,"m"
"mondjes","LF",2,"n"
"kruikjes","LF",2,"n"
"begen","Pseudo",3,"m"
"neen","HF",1,"n"
"egen","Pseudo",3,"m"
"onilost","Random",4,"m"
"trollen","LF",2,"n"
"ztaasejl","Random",4,"m"
"ding","HF",1,"n"
"even","HF",1,"n"
"praat","HF",1,"n"
"ryu'js","Random",4,"m"
"grijze","HF",1,"n"
"oizbmse","Random",4,"m"
"freemd","Pseudo",3,"m"
"trjeoo","Random",4,"m"
"vlijven","Pseudo",3,"m"
"rocker","LF",2,"n"
"dulp","Pseudo",3,"m"
"jievelg","Random",4,"m"
"gefeurd","Pseudo",3,"m"
"wolfje","LF",2,"n"
"verdeeld","HF",1,"n"
"beloofd","HF",1,"n"
"onter","Pseudo",3,"m"
"anam","Pseudo",3,"m"
"dansen","HF",1,"n"
"gemied","Pseudo",3,"m"
"zoutvat","LF",2,"n"
"vormde","HF",1,"n"
"hartjes","LF",2,"n"
"spelen","HF",1,"n"
"papjes","LF",2,"n"
"vrous","Pseudo",3,"m"
"wiegjes","LF",2,"n"
"rdum","Random",4,"m"
"bijzin","LF",2,"n"
"errsse","Random",4,"m"
"aartol","Pseudo",3,"m"
"elders","HF",1,"n"
"plasjes","LF",2,"n"
"estlels","Random",4,"m"
"stropje","LF",2,"n"
"nlgtese","Random",4,"m"
"salgo","Random",4,"m"
"opzij","HF",1,"n"
"prisma's","LF",2,"n"
"blelen","Pseudo",3,"m"
