"stimulus","cond","condition","correct_response"
"spatels","LF",2,"n"
"gauw","HF",1,"n"
"jaren","HF",1,"n"
"izobsn","Random",4,"m"
"besjes","LF",2,"n"
"cash","LF",2,"n"
"sheriffs","LF",2,"n"
"voorvoot","Pseudo",3,"m"
"kkrestes","Random",4,"m"
"ajadmne","Random",4,"m"
"moelden","Pseudo",3,"m"
"andslaa","Random",4,"m"
"sorbet","LF",2,"n"
"belpt","Pseudo",3,"m"
"eeksten","Pseudo",3,"m"
"bieden","HF",1,"n"
"dutjes","LF",2,"n"
"rvgeeti","Random",4,"m"
"twistie","Pseudo",3,"m"
"vonkjes","LF",2,"n"
"zoentjes","LF",2,"n"
"goud","HF",1,"n"
"vaag","HF",1,"n"
"slijper","LF",2,"n"
"bank","HF",1,"n"
"feest","HF",1,"n"
"plus","HF",1,"n"
"snobs","LF",2,"n"
"belied","Pseudo",3,"m"
"glijden","HF",1,"n"
"dwergjes","LF",2,"n"
"keinen","Pseudo",3,"m"
"cotaal","Pseudo",3,"m"
"t'aasps","Random",4,"m"
"bereid","HF",1,"n"
"maar","HF",1,"n"
"kroegjes","LF",2,"n"
"tselke","Random",4,"m"
"rkcicet","Random",4,"m"
"coho's","Pseudo",3,"m"
"rechts","HF",1,"n"
"esborpod","Random",4,"m"
"stelt","HF",1,"n"
"kliekjes","LF",2,"n"
"kotje","LF",2,"n"
"cerdrum","Pseudo",3,"m"
"pluimpje","LF",2,"n"
"vukt","Pseudo",3,"m"
"vijltje","LF",2,"n"
"sehrfifs","Random",4,"m"
"jopverms","Random",4,"m"
"streek","HF",1,"n"
"sultans","LF",2,"n"
"tijd","HF",1,"n"
"pisjuets","Random",4,"m"
"inzicht","HF",1,"n"
"spont","Pseudo",3,"m"
"deur","HF",1,"n"
"ontreit","Pseudo",3,"m"
"beloep","Pseudo",3,"m"
"keeltje","LF",2,"n"
"gedacht","HF",1,"n"
"heefde","Pseudo",3,"m"
"genorgd","Pseudo",3,"m"
"zalfje","LF",2,"n"
"gelzen","Pseudo",3,"m"
"daarop","HF",1,"n"
"zijn","HF",1,"n"
"rmuds","Random",4,"m"
"helpen","HF",1,"n"
"schein","Pseudo",3,"m"
"sproet","LF",2,"n"
"barons","LF",2,"n"
"eiland","HF",1,"n"
"dertig","HF",1,"n"
"pavroot","Pseudo",3,"m"
"peukjes","LF",2,"n"
"greffen","Pseudo",3,"m"
"ruilte","Pseudo",3,"m"
"bestaan","HF",1,"n"
"stezen","Pseudo",3,"m"
"bggyu","Random",4,"m"
"wuejtoms","Random",4,"m"
"lagen","HF",1,"n"
"stond","HF",1,"n"
"jrkipue","Random",4,"m"
