"stimulus","cond","condition","correct_response"
"stil","HF",1,"n"
"loorste","Pseudo",3,"m"
"boepten","Pseudo",3,"m"
"hockey","LF",2,"n"
"lsede","Random",4,"m"
"daakt","Pseudo",3,"m"
"aktcer","Random",4,"m"
"wuid","Pseudo",3,"m"
"jkbees","Random",4,"m"
"mesjes","LF",2,"n"
"olaavc","Random",4,"m"
"tnjeesv","Random",4,"m"
"verkeerd","HF",1,"n"
"trutje","LF",2,"n"
"slechts","HF",1,"n"
"pnoesns","Random",4,"m"
"treijsh","Random",4,"m"
"peter","HF",1,"n"
"plasjes","LF",2,"n"
"wesdergj","Random",4,"m"
"welk","HF",1,"n"
"oetjls","Random",4,"m"
"cingen","Pseudo",3,"m"
"osvat","Pseudo",3,"m"
"teveel","HF",1,"n"
"hulpjes","LF",2,"n"
"wekkers","LF",2,"n"
"teefjes","LF",2,"n"
"brots","Pseudo",3,"m"
"gekend","HF",1,"n"
"ismeukt","Random",4,"m"
"vaser","Pseudo",3,"m"
"begriet","Pseudo",3,"m"
"sterker","HF",1,"n"
"lecht","Pseudo",3,"m"
"brijpen","Pseudo",3,"m"
"stevig","HF",1,"n"
"ejsdfrui","Random",4,"m"
"zuster","HF",1,"n"
"bosbes","LF",2,"n"
"beiden","HF",1,"n"
"direer","Pseudo",3,"m"
"gezeld","Pseudo",3,"m"
"stofjes","LF",2,"n"
"vijf","HF",1,"n"
"vliessej","Random",4,"m"
"rseart","Random",4,"m"
"buimen","Pseudo",3,"m"
"ipystt","Random",4,"m"
"struikje","LF",2,"n"
"draait","HF",1,"n"
"fnstiet","Random",4,"m"
"loffer","Pseudo",3,"m"
"egams","Random",4,"m"
"vinter","Pseudo",3,"m"
"wuid","Pseudo",3,"m"
"geteel","Pseudo",3,"m"
"zozeer","HF",1,"n"
"kejsaa","Random",4,"m"
"sebje","Random",4,"m"
"simgkons","Random",4,"m"
"diefje","LF",2,"n"
"ieder","HF",1,"n"
"savsjae","Random",4,"m"
"bier","HF",1,"n"
"selder","LF",2,"n"
"trio's","LF",2,"n"
"spont","Pseudo",3,"m"
"kloofje","LF",2,"n"
"brug","HF",1,"n"
"vrijen","HF",1,"n"
"destijds","HF",1,"n"
"vervoen","Pseudo",3,"m"
"ezgreils","Random",4,"m"
"trippen","LF",2,"n"
"balkje","LF",2,"n"
"graag","HF",1,"n"
"straks","HF",1,"n"
"soja","LF",2,"n"
"aavgrsej","Random",4,"m"
"pastoor","HF",1,"n"
"verder","HF",1,"n"
"saken","Pseudo",3,"m"
"wimper","LF",2,"n"
"wratjes","LF",2,"n"
"spuitjes","LF",2,"n"
"duur","HF",1,"n"
"kotje","LF",2,"n"
"dikke","HF",1,"n"
"cruises","LF",2,"n"
"koedend","Pseudo",3,"m"
"gevekt","Pseudo",3,"m"
"kliekjes","LF",2,"n"
"pdteies","Random",4,"m"
"richt","HF",1,"n"
"gevraald","Pseudo",3,"m"
"geschakt","Pseudo",3,"m"
"pizza's","LF",2,"n"
"waarman","Pseudo",3,"m"
"ernstig","HF",1,"n"
"wijst","HF",1,"n"
"honden","HF",1,"n"
"bezocht","HF",1,"n"
"winst","HF",1,"n"
"nassen","Pseudo",3,"m"
"kkarer","Random",4,"m"
"rekkit","Random",4,"m"
"hujcvrte","Random",4,"m"
"kwaten","Pseudo",3,"m"
"ssuaqh","Random",4,"m"
"sterke","HF",1,"n"
"bijzin","LF",2,"n"
"noende","Pseudo",3,"m"
"truegjes","Random",4,"m"
"mutsjes","LF",2,"n"
"schotes","Pseudo",3,"m"
"stel","HF",1,"n"
"neesztjo","Random",4,"m"
"blat","Pseudo",3,"m"
"factors","LF",2,"n"
"buurtje","LF",2,"n"
"belang","HF",1,"n"
"iplc","Random",4,"m"
"loodjes","LF",2,"n"
"preeses","Pseudo",3,"m"
"open","HF",1,"n"
"oekejt","Random",4,"m"
"belpt","Pseudo",3,"m"
"oten","Pseudo",3,"m"
"bdejse","Random",4,"m"
"ekjcat","Random",4,"m"
"gevolgd","HF",1,"n"
"hangers","LF",2,"n"
"typist","LF",2,"n"
"vooraf","HF",1,"n"
"tnjoteso","Random",4,"m"
"deur","HF",1,"n"
"lolk","Pseudo",3,"m"
"piemels","LF",2,"n"
"biscuit","LF",2,"n"
"wandkast","LF",2,"n"
"graadje","LF",2,"n"
"sponsen","LF",2,"n"
"spatje","LF",2,"n"
"osnieur","Pseudo",3,"m"
"pelzen","LF",2,"n"
"stroppen","LF",2,"n"
"tustig","Pseudo",3,"m"
"jiksube","Random",4,"m"
"bericht","HF",1,"n"
"staas","Pseudo",3,"m"
"duo's","LF",2,"n"
