"stimulus","cond","condition","correct_response"
"passen","HF",1,"n"
"mieder","Pseudo",3,"m"
"vosje","LF",2,"n"
"oasj","Random",4,"m"
"beloom","Pseudo",3,"m"
"behat","Pseudo",3,"m"
"dedden","Pseudo",3,"m"
"sleun","Pseudo",3,"m"
"ijlfo","Random",4,"m"
"esborpod","Random",4,"m"
"brete","Pseudo",3,"m"
"kanons","LF",2,"n"
"donzaam","Pseudo",3,"m"
"fgsueejl","Random",4,"m"
"aand","Pseudo",3,"m"
"ontwerp","HF",1,"n"
"dechting","Pseudo",3,"m"
"jeirets","Random",4,"m"
"liek","Pseudo",3,"m"
"gleufjes","LF",2,"n"
"bestemd","HF",1,"n"
"nooit","HF",1,"n"
"betooft","Pseudo",3,"m"
"zwijgend","HF",1,"n"
"glazen","HF",1,"n"
"tntijere","Random",4,"m"
"tjszie","Random",4,"m"
"kurwndi","Random",4,"m"
"tumors","LF",2,"n"
"rfomus","Random",4,"m"
"eenmaal","HF",1,"n"
"luikjes","LF",2,"n"
"boven","HF",1,"n"
"toesrp","Random",4,"m"
"stofjes","LF",2,"n"
"clowntje","LF",2,"n"
"gebrek","HF",1,"n"
"otel","Pseudo",3,"m"
"tnrio","Random",4,"m"
"tneprpos","Random",4,"m"
"szza'ip","Random",4,"m"
"eiljtwed","Random",4,"m"
"jalf","Pseudo",3,"m"
"vanaf","HF",1,"n"
"ryu'js","Random",4,"m"
"ubtrsoti","Random",4,"m"
"kruis","HF",1,"n"
"prapdijk","Pseudo",3,"m"
"nksiert","Random",4,"m"
"mogen","HF",1,"n"
"zwaantje","LF",2,"n"
"kist","HF",1,"n"
"pjseirl","Random",4,"m"
"radars","LF",2,"n"
"oologrs","Random",4,"m"
"deanbjr","Random",4,"m"
"sterkten","LF",2,"n"
"jong","HF",1,"n"
"vikings","LF",2,"n"
"priester","HF",1,"n"
"sneller","HF",1,"n"
"minaag","Pseudo",3,"m"
"ijeplss","Random",4,"m"
"nestjes","LF",2,"n"
"ldosoje","Random",4,"m"
"wijnen","HF",1,"n"
"heen","HF",1,"n"
"omvang","HF",1,"n"
"hand","HF",1,"n"
"trailers","LF",2,"n"
"pasta's","LF",2,"n"
"lassers","LF",2,"n"
"leit","Pseudo",3,"m"
"loop","HF",1,"n"
"wijd","HF",1,"n"
"broches","LF",2,"n"
"gand","Pseudo",3,"m"
"genorgd","Pseudo",3,"m"
"middag","HF",1,"n"
"papjes","LF",2,"n"
"gunstig","HF",1,"n"
"zuster","HF",1,"n"
"watjes","LF",2,"n"
"kljetee","Random",4,"m"
"poema's","LF",2,"n"
"olkracht","Pseudo",3,"m"
"nover","Pseudo",3,"m"
"ejvoksr","Random",4,"m"
"kning","Pseudo",3,"m"
"macho","LF",2,"n"
"toont","HF",1,"n"
"roogden","Pseudo",3,"m"
"tseej","Random",4,"m"
"mander","Pseudo",3,"m"
"hulpjes","LF",2,"n"
"terwijl","HF",1,"n"
"vrachtje","LF",2,"n"
"lijden","HF",1,"n"
"wansen","Pseudo",3,"m"
"turbo","LF",2,"n"
"lijpt","Pseudo",3,"m"
"cegent","Pseudo",3,"m"
"eirtnprs","Random",4,"m"
"cola's","LF",2,"n"
"adres","HF",1,"n"
"oren","HF",1,"n"
"biren","Pseudo",3,"m"
"barons","LF",2,"n"
"daaraan","HF",1,"n"
"graadje","LF",2,"n"
"pode","Pseudo",3,"m"
"tmliuje","Random",4,"m"
"gemaast","Pseudo",3,"m"
"biedara","Random",4,"m"
"vermde","Pseudo",3,"m"
"smiert","Random",4,"m"
"dorg","Pseudo",3,"m"
"duivel","HF",1,"n"
"muilen","LF",2,"n"
"broubens","Pseudo",3,"m"
"darmpje","LF",2,"n"
"zinnen","HF",1,"n"
"dwergjes","LF",2,"n"
"vocaal","LF",2,"n"
"kasp","Pseudo",3,"m"
"schilten","Pseudo",3,"m"
"blaats","Pseudo",3,"m"
"wormpje","LF",2,"n"
"sterktes","LF",2,"n"
"matches","LF",2,"n"
"maapte","Pseudo",3,"m"
"termijn","HF",1,"n"
"gympjes","LF",2,"n"
"edrijr","Random",4,"m"
"uetijps","Random",4,"m"
"sprak","HF",1,"n"
"usjem","Random",4,"m"
"gezeld","Pseudo",3,"m"
"frames","LF",2,"n"
"tuiker","Pseudo",3,"m"
"kbrfoal","Random",4,"m"
"burger","HF",1,"n"
"tselke","Random",4,"m"
"ofpsr","Random",4,"m"
"leeftijd","HF",1,"n"
"jo'jos","Random",4,"m"
"zormt","Pseudo",3,"m"
"scraken","Pseudo",3,"m"
"brugje","LF",2,"n"
"samen","HF",1,"n"
"gezicht","HF",1,"n"
"igwjees","Random",4,"m"
"laat","HF",1,"n"
"heer","HF",1,"n"
"moest","HF",1,"n"
"zieltjes","LF",2,"n"
"veldjes","LF",2,"n"
"kloofjes","LF",2,"n"
"keren","HF",1,"n"
"ba's","Pseudo",3,"m"
"ouders","HF",1,"n"
"iertmje","Random",4,"m"
"solpejs","Random",4,"m"
"obojegs","Random",4,"m"
"trio's","LF",2,"n"
"esttkren","Random",4,"m"
"lesud","Random",4,"m"
"maantjes","LF",2,"n"
"miot","Pseudo",3,"m"
"hust","Pseudo",3,"m"
"bewijs","HF",1,"n"
"ltesoj","Random",4,"m"
"roken","HF",1,"n"
"fooitje","LF",2,"n"
"meetlat","LF",2,"n"
"duo's","LF",2,"n"
"aankeen","Pseudo",3,"m"
"besjes","LF",2,"n"
"stongen","Pseudo",3,"m"
"atoornsc","Random",4,"m"
"jury's","LF",2,"n"
"ontbijt","HF",1,"n"
"roept","HF",1,"n"
"schoot","HF",1,"n"
"framboos","LF",2,"n"
"witloof","LF",2,"n"
"deben","Pseudo",3,"m"
"vallaan","Pseudo",3,"m"
"zuiltjes","LF",2,"n"
"wienen","Pseudo",3,"m"
"durfde","HF",1,"n"
"jecht","Pseudo",3,"m"
"jngiogg","Random",4,"m"
"giraf","LF",2,"n"
"tncshaej","Random",4,"m"
"herwijn","Pseudo",3,"m"
"wapen","HF",1,"n"
"daaruit","HF",1,"n"
"schuld","HF",1,"n"
"bieden","HF",1,"n"
"koortje","LF",2,"n"
"kijn","Pseudo",3,"m"
"iezer","Pseudo",3,"m"
"krreco","Random",4,"m"
"mijkt","Pseudo",3,"m"
"vooruit","HF",1,"n"
"snajaled","Random",4,"m"
"ebkoer","Random",4,"m"
"biele","Pseudo",3,"m"
"semfar","Random",4,"m"
"ykceoh","Random",4,"m"
"ltdea's","Random",4,"m"
"vroeie","Pseudo",3,"m"
"doctors","LF",2,"n"
"pisjuets","Random",4,"m"
"hangers","LF",2,"n"
"warmte","HF",1,"n"
"vliegjes","LF",2,"n"
"ksejeup","Random",4,"m"
"tweede","HF",1,"n"
"kolgt","Pseudo",3,"m"
"speldjes","LF",2,"n"
"vlaktes","LF",2,"n"
"errsse","Random",4,"m"
"ilwotfo","Random",4,"m"
"ontblam","Pseudo",3,"m"
"jatkalwe","Random",4,"m"
"huisje","HF",1,"n"
"deurde","Pseudo",3,"m"
"paslejs","Random",4,"m"
"stinker","LF",2,"n"
"lutters","Pseudo",3,"m"
"cosrs","Random",4,"m"
"slurt","Pseudo",3,"m"
"klaproos","LF",2,"n"
"rkoe","Random",4,"m"
"fase","HF",1,"n"
"prinsjes","LF",2,"n"
"dealen","LF",2,"n"
"kleren","HF",1,"n"
