"stimulus","cond","condition","correct_response"
"kliekjes","LF",2,"n"
"bermaal","Pseudo",3,"m"
"jacht","HF",1,"n"
"heet","HF",1,"n"
"sgjkreoe","Random",4,"m"
"mond","HF",1,"n"
"trailers","LF",2,"n"
"kkarer","Random",4,"m"
"knipsel","LF",2,"n"
"heut","Pseudo",3,"m"
"truitjes","LF",2,"n"
"olog","Random",4,"m"
"spof","Pseudo",3,"m"
"nksiert","Random",4,"m"
"succes","HF",1,"n"
"smyjpeg","Random",4,"m"
"meker","Pseudo",3,"m"
"eemeuwez","Random",4,"m"
"diepe","HF",1,"n"
"kritiek","HF",1,"n"
"aden","Pseudo",3,"m"
"cordt","Pseudo",3,"m"
"sport","HF",1,"n"
"rfomus","Random",4,"m"
"rompen","LF",2,"n"
"chef","HF",1,"n"
"oizbmse","Random",4,"m"
"leerde","HF",1,"n"
"geboop","Pseudo",3,"m"
"fouten","HF",1,"n"
"geschikt","HF",1,"n"
"goals","LF",2,"n"
"kalfje","LF",2,"n"
"koer","LF",2,"n"
"squash","LF",2,"n"
"brouben","Pseudo",3,"m"
"geheel","HF",1,"n"
"symbool","HF",1,"n"
"'gantos","Random",4,"m"
"eteelsj","Random",4,"m"
"treintje","LF",2,"n"
"knieën","HF",1,"n"
"factors","LF",2,"n"
"mormels","LF",2,"n"
"ajaelsg","Random",4,"m"
"zweet","HF",1,"n"
"shirts","LF",2,"n"
"kwirt","Pseudo",3,"m"
"steags","Random",4,"m"
"vrienden","HF",1,"n"
"vaid","Random",4,"m"
"npdia","Random",4,"m"
"weirig","Pseudo",3,"m"
"stekkers","LF",2,"n"
"vlaai","LF",2,"n"
"horgen","Pseudo",3,"m"
"breg","Pseudo",3,"m"
"tmjaes","Random",4,"m"
"ochiejs","Random",4,"m"
"koospem","Random",4,"m"
"werking","HF",1,"n"
"logo","LF",2,"n"
"frietje","LF",2,"n"
"vuilbak","LF",2,"n"
"pelzen","LF",2,"n"
"vijltje","LF",2,"n"
"kiegen","Pseudo",3,"m"
"strelg","Pseudo",3,"m"
"stortbui","LF",2,"n"
"adgent","Pseudo",3,"m"
"lryla","Random",4,"m"
"zalfje","LF",2,"n"
"bril","HF",1,"n"
"nsesjad","Random",4,"m"
"sota","Pseudo",3,"m"
"speelt","HF",1,"n"
"rief","Pseudo",3,"m"
"albums","LF",2,"n"
"toon","HF",1,"n"
"sau'al","Random",4,"m"
"nieuw","HF",1,"n"
"ekzhito","Random",4,"m"
"rvwesie","Random",4,"m"
"greffen","Pseudo",3,"m"
"beeld","HF",1,"n"
"cabt","Pseudo",3,"m"
"bosbes","LF",2,"n"
"groen","HF",1,"n"
"fles","HF",1,"n"
"kaasjes","LF",2,"n"
"osgrle","Random",4,"m"
"profs","LF",2,"n"
"corat","Pseudo",3,"m"
"edbjsonl","Random",4,"m"
"cangs","Pseudo",3,"m"
"hookt","Pseudo",3,"m"
"musje","LF",2,"n"
"roeding","Pseudo",3,"m"
"koevoet","LF",2,"n"
"mjlisne","Random",4,"m"
"tmliuje","Random",4,"m"
"ztaasejl","Random",4,"m"
"fnstiet","Random",4,"m"
"jroteok","Random",4,"m"
"altijd","HF",1,"n"
"bezoofd","Pseudo",3,"m"
"bekjes","LF",2,"n"
"muljpepi","Random",4,"m"
"merf","Pseudo",3,"m"
"bekeek","HF",1,"n"
"wratjes","LF",2,"n"
"vormpjes","LF",2,"n"
"eeejlutw","Random",4,"m"
"vallaan","Pseudo",3,"m"
"cartoon","LF",2,"n"
"rioeer","Random",4,"m"
"marker","LF",2,"n"
"pakte","HF",1,"n"
"us'cac","Random",4,"m"
"geleerd","HF",1,"n"
"meerdig","Pseudo",3,"m"
"gost","Pseudo",3,"m"
"sfa'os","Random",4,"m"
"kljetee","Random",4,"m"
"faarten","Pseudo",3,"m"
"gebaan","Pseudo",3,"m"
"verlelt","Pseudo",3,"m"
"verdween","HF",1,"n"
"wijs","HF",1,"n"
