"stimulus","cond","condition","correct_response"
"pukkel","LF",2,"n"
"kant","HF",1,"n"
"lddepe","Random",4,"m"
"iacrts","Random",4,"m"
"naaldjes","LF",2,"n"
"vriend","HF",1,"n"
"stofjes","LF",2,"n"
"gelooft","HF",1,"n"
"kungen","Pseudo",3,"m"
"vroege","HF",1,"n"
"lippen","HF",1,"n"
"gedicht","HF",1,"n"
"meikje","Pseudo",3,"m"
"kaastig","Pseudo",3,"m"
"crbesoh","Random",4,"m"
"darmpje","LF",2,"n"
"malen","HF",1,"n"
"wesdergj","Random",4,"m"
"wens","HF",1,"n"
"estlels","Random",4,"m"
"ritsen","LF",2,"n"
"apteer","Pseudo",3,"m"
"ackse","Random",4,"m"
"hoeg","Pseudo",3,"m"
"leeding","Pseudo",3,"m"
"eigen","HF",1,"n"
"neuiks","Random",4,"m"
"cabt","Pseudo",3,"m"
"blijft","HF",1,"n"
"scanners","LF",2,"n"
"keotj","Random",4,"m"
"edrijr","Random",4,"m"
"tfsroac","Random",4,"m"
"scheben","Pseudo",3,"m"
"butlers","LF",2,"n"
"ekesjh","Random",4,"m"
"proester","Pseudo",3,"m"
"hand","HF",1,"n"
"donding","Pseudo",3,"m"
"unies","LF",2,"n"
"lassers","LF",2,"n"
"pisjuets","Random",4,"m"
"sassjeu","Random",4,"m"
"vormde","HF",1,"n"
"padjes","LF",2,"n"
"arts","HF",1,"n"
"gelegd","HF",1,"n"
"blad","HF",1,"n"
"lannen","Pseudo",3,"m"
"balsems","LF",2,"n"
"steet","Pseudo",3,"m"
"secjepsh","Random",4,"m"
"lotjes","LF",2,"n"
"belond","Pseudo",3,"m"
"sinds","HF",1,"n"
"genoeg","HF",1,"n"
"kuddes","LF",2,"n"
"stoel","HF",1,"n"
"streken","HF",1,"n"
"cout","Pseudo",3,"m"
"sienen","Pseudo",3,"m"
"forums","LF",2,"n"
"glak","Pseudo",3,"m"
"avond","HF",1,"n"
"cegent","Pseudo",3,"m"
"pemdrja","Random",4,"m"
"prooien","LF",2,"n"
"ilwotfo","Random",4,"m"
"gulden","HF",1,"n"
"werkte","HF",1,"n"
"nachtjes","LF",2,"n"
"afses","Random",4,"m"
"popcorn","LF",2,"n"
"thuil","Pseudo",3,"m"
"rkoe","Random",4,"m"
"vant","Pseudo",3,"m"
"buurt","HF",1,"n"
"gaven","HF",1,"n"
"woede","HF",1,"n"
"ebaewsr","Random",4,"m"
"koffie","HF",1,"n"
"tlrslee","Random",4,"m"
"tollenr","Random",4,"m"
"bizon","LF",2,"n"
"boest","Pseudo",3,"m"
"strikje","LF",2,"n"
"voorkomt","HF",1,"n"
"sutilpor","Random",4,"m"
"voorbol","Pseudo",3,"m"
"momlers","Random",4,"m"
"nergens","HF",1,"n"
"vikings","LF",2,"n"
"hbnakol","Random",4,"m"
"rvgeeti","Random",4,"m"
"vrede","HF",1,"n"
"winter","HF",1,"n"
"griepje","LF",2,"n"
"groter","HF",1,"n"
"egams","Random",4,"m"
"wratje","LF",2,"n"
"topjes","LF",2,"n"
"ulswar","Random",4,"m"
"schien","Pseudo",3,"m"
"zoentjes","LF",2,"n"
"distijfs","Pseudo",3,"m"
"roosjes","LF",2,"n"
"droden","Pseudo",3,"m"
"boep","Pseudo",3,"m"
"boog","HF",1,"n"
"eenmaal","HF",1,"n"
"tonijn","LF",2,"n"
"muilen","LF",2,"n"
"kning","Pseudo",3,"m"
"otters","LF",2,"n"
"kortom","HF",1,"n"
"gezet","HF",1,"n"
"wijntjes","LF",2,"n"
"edbjsonl","Random",4,"m"
"vlokjes","LF",2,"n"
"gekoord","Pseudo",3,"m"
"koer","LF",2,"n"
"deanbjr","Random",4,"m"
"stolm","Pseudo",3,"m"
"zwaantje","LF",2,"n"
"jklevos","Random",4,"m"
"pasta's","LF",2,"n"
"nabij","HF",1,"n"
"ebnfof","Random",4,"m"
"ring","HF",1,"n"
"maantjes","LF",2,"n"
"adzie","Pseudo",3,"m"
"sota","Pseudo",3,"m"
"andslaa","Random",4,"m"
"vosje","LF",2,"n"
"hooden","Pseudo",3,"m"
"brechtig","Pseudo",3,"m"
"toesrp","Random",4,"m"
"ztwjanae","Random",4,"m"
"waartoe","HF",1,"n"
"gemeen","HF",1,"n"
"reeks","HF",1,"n"
"blat","Pseudo",3,"m"
"staart","HF",1,"n"
"raam","HF",1,"n"
"fjeiert","Random",4,"m"
"marker","LF",2,"n"
"open","HF",1,"n"
"bopen","Pseudo",3,"m"
"sehrfifs","Random",4,"m"
"zwijden","Pseudo",3,"m"
"neen","HF",1,"n"
"genorgd","Pseudo",3,"m"
"lolly's","LF",2,"n"
"bleef","HF",1,"n"
"kelkiej","Random",4,"m"
"diepte","HF",1,"n"
"savsjae","Random",4,"m"
"farder","Pseudo",3,"m"
"buimen","Pseudo",3,"m"
"redden","HF",1,"n"
"schijnt","HF",1,"n"
"brugje","LF",2,"n"
"vusters","Pseudo",3,"m"
"oizbmse","Random",4,"m"
"etlens","Random",4,"m"
"neius","Random",4,"m"
"kluur","Pseudo",3,"m"
"obzmie","Random",4,"m"
"sloon","Pseudo",3,"m"
"ewekrsk","Random",4,"m"
"aelkbjs","Random",4,"m"
"behoel","Pseudo",3,"m"
"maak","HF",1,"n"
"sfeertje","LF",2,"n"
"eiden","Pseudo",3,"m"
"smiert","Random",4,"m"
"moekten","Pseudo",3,"m"
"dakpan","LF",2,"n"
"flechts","Pseudo",3,"m"
"sorbet","LF",2,"n"
"sultans","LF",2,"n"
"snack","LF",2,"n"
"eemeuwez","Random",4,"m"
"kleuren","HF",1,"n"
"biren","Pseudo",3,"m"
"mixers","LF",2,"n"
"jvejtli","Random",4,"m"
"onel","Pseudo",3,"m"
"musje","LF",2,"n"
"toga's","LF",2,"n"
"slkovje","Random",4,"m"
"fauna's","LF",2,"n"
"zithoek","LF",2,"n"
"verblier","Pseudo",3,"m"
"hiek","Pseudo",3,"m"
"peukjes","LF",2,"n"
"treijsh","Random",4,"m"
"kbrfoal","Random",4,"m"
"lijpt","Pseudo",3,"m"
"tende","Pseudo",3,"m"
"lijk","HF",1,"n"
"ksejeup","Random",4,"m"
"dansjes","LF",2,"n"
"bezig","HF",1,"n"
"tevens","HF",1,"n"
"hebben","HF",1,"n"
"bemeis","Pseudo",3,"m"
"geleigd","Pseudo",3,"m"
"mjlisne","Random",4,"m"
"oijnnt","Random",4,"m"
"vaid","Random",4,"m"
"boekje","HF",1,"n"
"sraless","Random",4,"m"
"fuiven","LF",2,"n"
"koft","Pseudo",3,"m"
"struikje","LF",2,"n"
"sjrieskt","Random",4,"m"
"beitels","LF",2,"n"
"touw","HF",1,"n"
"berging","LF",2,"n"
"dorpen","HF",1,"n"
"lssaa","Random",4,"m"
"vingers","HF",1,"n"
"isjtenwj","Random",4,"m"
"tolgen","Pseudo",3,"m"
"tante","HF",1,"n"
"slapen","HF",1,"n"
"hant","Pseudo",3,"m"
"poucon","Random",4,"m"
"hensie","Pseudo",3,"m"
"brandje","LF",2,"n"
"fede","Pseudo",3,"m"
"punk","LF",2,"n"
"nisten","Pseudo",3,"m"
"sproet","LF",2,"n"
"cekker","Pseudo",3,"m"
"schatjes","LF",2,"n"
"klapjes","LF",2,"n"
"witloof","LF",2,"n"
"ortanco","Random",4,"m"
