"stimulus","cond","condition","correct_response"
"gekend","HF",1,"n"
"grijpen","HF",1,"n"
"netepsr","Random",4,"m"
"izobsn","Random",4,"m"
"leept","Pseudo",3,"m"
"leek","HF",1,"n"
"sfeertje","LF",2,"n"
"prodes","Pseudo",3,"m"
"lalen","Pseudo",3,"m"
"look","LF",2,"n"
"loel","Pseudo",3,"m"
"aktcer","Random",4,"m"
"cirla","Pseudo",3,"m"
"denst","Pseudo",3,"m"
"emits","Random",4,"m"
"tankjes","LF",2,"n"
"speldjes","LF",2,"n"
"eerel","Pseudo",3,"m"
"iiznjb","Random",4,"m"
"ekjcat","Random",4,"m"
"jaren","HF",1,"n"
"utiiscsb","Random",4,"m"
"snoetjes","LF",2,"n"
"rally","LF",2,"n"
"hoeft","HF",1,"n"
"keizer","HF",1,"n"
"fraudes","LF",2,"n"
"cruises","LF",2,"n"
"lagen","HF",1,"n"
"pprelis","Random",4,"m"
"avial","Random",4,"m"
"jergeus","Pseudo",3,"m"
"kanten","HF",1,"n"
"goger","Pseudo",3,"m"
"haantjes","LF",2,"n"
"pizza's","LF",2,"n"
"kamp","HF",1,"n"
"jedselps","Random",4,"m"
"keuze","HF",1,"n"
"sekjne","Random",4,"m"
"damer","Pseudo",3,"m"
"uaijn","Random",4,"m"
"wonen","HF",1,"n"
"legt","HF",1,"n"
"sassjeu","Random",4,"m"
"kartons","LF",2,"n"
"regen","HF",1,"n"
"cochten","Pseudo",3,"m"
"locynco","Random",4,"m"
"teefjes","LF",2,"n"
"esborpod","Random",4,"m"
"wijntjes","LF",2,"n"
"zuiltjes","LF",2,"n"
"uentttr","Random",4,"m"
"erbij","HF",1,"n"
"veraakt","Pseudo",3,"m"
"ditmaal","HF",1,"n"
"wanneer","HF",1,"n"
"geven","HF",1,"n"
"kant","HF",1,"n"
"sseenrwt","Random",4,"m"
"hookte","Pseudo",3,"m"
"rgbuej","Random",4,"m"
"bizon","LF",2,"n"
"sletten","LF",2,"n"
"blijf","HF",1,"n"
"wuejtoms","Random",4,"m"
"donzaam","Pseudo",3,"m"
"gemien","Pseudo",3,"m"
"genot","HF",1,"n"
"gfsalnig","Random",4,"m"
"tncshaej","Random",4,"m"
"dalmbij","Pseudo",3,"m"
"bijwoord","LF",2,"n"
"ewekrsk","Random",4,"m"
"velatks","Random",4,"m"
"kasp","Pseudo",3,"m"
"opdat","HF",1,"n"
"sprak","HF",1,"n"
"prapdijk","Pseudo",3,"m"
"sleun","Pseudo",3,"m"
"raims'ps","Random",4,"m"
"eirtsn","Random",4,"m"
"direer","Pseudo",3,"m"
"tavztou","Random",4,"m"
"laal","Pseudo",3,"m"
"kijn","Pseudo",3,"m"
"daaf","Pseudo",3,"m"
"skejtte","Random",4,"m"
"jkbees","Random",4,"m"
"solo's","LF",2,"n"
"scheben","Pseudo",3,"m"
"jfelsza","Random",4,"m"
"geef","HF",1,"n"
"strijm","Pseudo",3,"m"
"iezer","Pseudo",3,"m"
"mama","HF",1,"n"
"rechten","HF",1,"n"
"iaml","Random",4,"m"
"borstje","LF",2,"n"
"kert","Pseudo",3,"m"
"hooden","Pseudo",3,"m"
"pauzen","LF",2,"n"
"toegang","HF",1,"n"
"rijder","LF",2,"n"
"rest","HF",1,"n"
"zithoek","LF",2,"n"
"vervoek","Pseudo",3,"m"
"stersel","Pseudo",3,"m"
"c'isrmo","Random",4,"m"
"moord","HF",1,"n"
"doer","Pseudo",3,"m"
"vliessej","Random",4,"m"
"feitjes","LF",2,"n"
"schijnen","HF",1,"n"
"mentors","LF",2,"n"
"obojegs","Random",4,"m"
"schirren","Pseudo",3,"m"
"drans","Pseudo",3,"m"
"zwijden","Pseudo",3,"m"
"estlels","Random",4,"m"
"regel","HF",1,"n"
"buurtjes","LF",2,"n"
"bieden","HF",1,"n"
"gooien","HF",1,"n"
"trol","LF",2,"n"
"puistje","LF",2,"n"
"geug","Pseudo",3,"m"
"snajaled","Random",4,"m"
"tteser","Random",4,"m"
"lso'os","Random",4,"m"
"huizen","HF",1,"n"
"flipper","LF",2,"n"
"blauwe","HF",1,"n"
"zideau","Pseudo",3,"m"
"wormpje","LF",2,"n"
"saart","Pseudo",3,"m"
"eplukk","Random",4,"m"
"tellers","LF",2,"n"
"moelden","Pseudo",3,"m"
"ebaewsr","Random",4,"m"
"rocker","LF",2,"n"
"matches","LF",2,"n"
"kapot","HF",1,"n"
"paak","Pseudo",3,"m"
"rudtmsel","Random",4,"m"
"eilavan","Random",4,"m"
"leerling","HF",1,"n"
"fabriek","HF",1,"n"
"kaasje","LF",2,"n"
"dikkerds","LF",2,"n"
"gewend","HF",1,"n"
"buiten","HF",1,"n"
"sammer","Pseudo",3,"m"
"thuis","HF",1,"n"
"obzmie","Random",4,"m"
"fraat","Pseudo",3,"m"
"rechts","HF",1,"n"
"keurig","HF",1,"n"
"hier","HF",1,"n"
"nergens","HF",1,"n"
"krijgt","HF",1,"n"
"snepnlo","Random",4,"m"
"oopl","Random",4,"m"
"blondjes","LF",2,"n"
"laetrir","Random",4,"m"
"glijft","Pseudo",3,"m"
"diende","HF",1,"n"
"krokus","LF",2,"n"
"brugje","LF",2,"n"
"oreolb","Random",4,"m"
"jaar","HF",1,"n"
"ajewts","Random",4,"m"
"blosde","Pseudo",3,"m"
"berging","LF",2,"n"
"hoken","Pseudo",3,"m"
"massa","HF",1,"n"
"proton","LF",2,"n"
"uiltje","LF",2,"n"
"rerslait","Random",4,"m"
"doeder","Pseudo",3,"m"
"jklevos","Random",4,"m"
"zwarm","Pseudo",3,"m"
"sauna's","LF",2,"n"
"vrij","HF",1,"n"
"falme","Pseudo",3,"m"
"hillen","Pseudo",3,"m"
"gieters","LF",2,"n"
"printers","LF",2,"n"
"plepfir","Random",4,"m"
"ejrhtas","Random",4,"m"
"staan","HF",1,"n"
"waarva","Pseudo",3,"m"
"mertel","Pseudo",3,"m"
"tonijn","LF",2,"n"
"zaaltjes","LF",2,"n"
"ijlekjs","Random",4,"m"
"lijken","HF",1,"n"
"aula's","LF",2,"n"
"krijg","HF",1,"n"
"meken","Pseudo",3,"m"
"dweiltje","LF",2,"n"
"erin","HF",1,"n"
"prinsjes","LF",2,"n"
"wijnen","HF",1,"n"
"egams","Random",4,"m"
"pdteies","Random",4,"m"
"terneun","Pseudo",3,"m"
"jbeess","Random",4,"m"
"kloofjes","LF",2,"n"
"andslaa","Random",4,"m"
"gelocht","Pseudo",3,"m"
"wang","HF",1,"n"
"macho","LF",2,"n"
"nierp","Pseudo",3,"m"
"uijfeds","Random",4,"m"
