"stimulus","cond","condition","correct_response"
"diefje","LF",2,"n"
"lddepe","Random",4,"m"
"begrijp","HF",1,"n"
"zangen","LF",2,"n"
"uetisjn","Random",4,"m"
"rerslait","Random",4,"m"
"dnoser","Random",4,"m"
"zinsdeel","LF",2,"n"
"brins","Pseudo",3,"m"
"tankjes","LF",2,"n"
"poortjes","LF",2,"n"
"lalen","Pseudo",3,"m"
"schebe","Pseudo",3,"m"
"week","HF",1,"n"
"wijntjes","LF",2,"n"
"ekesjh","Random",4,"m"
"knikke","Pseudo",3,"m"
"vergeet","HF",1,"n"
"vaker","HF",1,"n"
"userfbf","Random",4,"m"
"hillen","Pseudo",3,"m"
"moord","HF",1,"n"
"heette","HF",1,"n"
"molf","Pseudo",3,"m"
"owprjme","Random",4,"m"
"satten","Pseudo",3,"m"
"kalp","Pseudo",3,"m"
"tausti","Random",4,"m"
"belpt","Pseudo",3,"m"
"kljove","Random",4,"m"
"schadar","Pseudo",3,"m"
"riacaal","Random",4,"m"
"belang","HF",1,"n"
"bereekt","Pseudo",3,"m"
"onilost","Random",4,"m"
"miertje","LF",2,"n"
"hiervan","HF",1,"n"
"soja","LF",2,"n"
"focht","Pseudo",3,"m"
"vlaai","LF",2,"n"
"schagde","Pseudo",3,"m"
"ijsbeer","LF",2,"n"
"vijg","LF",2,"n"
"trio's","LF",2,"n"
"punk","LF",2,"n"
"broot","Pseudo",3,"m"
"koom","Pseudo",3,"m"
"tsrjike","Random",4,"m"
"vuilbak","LF",2,"n"
"verniet","Pseudo",3,"m"
"macht","HF",1,"n"
"jopverms","Random",4,"m"
"poema's","LF",2,"n"
"sloon","Pseudo",3,"m"
"tijdje","HF",1,"n"
"beploot","Pseudo",3,"m"
"stilke","Pseudo",3,"m"
"fede","Pseudo",3,"m"
"frietjes","LF",2,"n"
"roogden","Pseudo",3,"m"
"merk","HF",1,"n"
"earrspt","Random",4,"m"
"sa'ammg","Random",4,"m"
"plaatsen","HF",1,"n"
"school","HF",1,"n"
"ienuml","Random",4,"m"
"ssuaqh","Random",4,"m"
"akloop","Pseudo",3,"m"
"weekjes","LF",2,"n"
"scripts","LF",2,"n"
"ortocds","Random",4,"m"
"vergiet","LF",2,"n"
"beem","Pseudo",3,"m"
"wimper","LF",2,"n"
"niveau","HF",1,"n"
"rocker","LF",2,"n"
"brochten","Pseudo",3,"m"
"ontsiend","Pseudo",3,"m"
"zwarte","HF",1,"n"
"oortje","LF",2,"n"
"vlokje","LF",2,"n"
"voordeel","HF",1,"n"
"omedm","Random",4,"m"
"uodj","Random",4,"m"
"ortanco","Random",4,"m"
"terug","HF",1,"n"
"wezens","HF",1,"n"
"snaan","Pseudo",3,"m"
"haren","HF",1,"n"
"vandaag","HF",1,"n"
"trutten","LF",2,"n"
"lotjes","LF",2,"n"
"aardig","HF",1,"n"
"nekjes","LF",2,"n"
"pandje","LF",2,"n"
"nhtsi","Random",4,"m"
"delde","Pseudo",3,"m"
"klons","Pseudo",3,"m"
"vooraf","HF",1,"n"
"kanten","HF",1,"n"
"semfar","Random",4,"m"
"ba's","Pseudo",3,"m"
"cross","LF",2,"n"
"tangzaar","Pseudo",3,"m"
"plooitje","LF",2,"n"
"hbnakol","Random",4,"m"
