"stimulus","cond","condition","correct_response"
"istief","Pseudo",3,"m"
"hitte","HF",1,"n"
"gemaakt","HF",1,"n"
"unies","LF",2,"n"
"speemt","Pseudo",3,"m"
"zijde","HF",1,"n"
"lso'os","Random",4,"m"
"keuze","HF",1,"n"
"waartoe","HF",1,"n"
"plasjes","LF",2,"n"
"earrspt","Random",4,"m"
"wandkast","LF",2,"n"
"trio's","LF",2,"n"
"loy'lsl","Random",4,"m"
"tnokars","Random",4,"m"
"pilsjes","LF",2,"n"
"hoodaat","Pseudo",3,"m"
"hierbij","HF",1,"n"
"cola's","LF",2,"n"
"klaproos","LF",2,"n"
"dweiltje","LF",2,"n"
"westen","HF",1,"n"
"toesrp","Random",4,"m"
"olaavc","Random",4,"m"
"truegjes","Random",4,"m"
"naampjes","LF",2,"n"
"vlaai","LF",2,"n"
"kale","HF",1,"n"
"krachtig","HF",1,"n"
"enorm","HF",1,"n"
"bdejas","Random",4,"m"
"lijkjes","LF",2,"n"
"zeende","Pseudo",3,"m"
"ujekde","Random",4,"m"
"bieden","HF",1,"n"
"afses","Random",4,"m"
"asbbalel","Random",4,"m"
"stonden","HF",1,"n"
"vrerde","Pseudo",3,"m"
"bieg","Pseudo",3,"m"
"weetjes","LF",2,"n"
"gedrag","HF",1,"n"
"geslocht","Pseudo",3,"m"
"fjeiert","Random",4,"m"
"cout","Pseudo",3,"m"
"tliezju","Random",4,"m"
"merken","HF",1,"n"
"dijs","Pseudo",3,"m"
"kekken","Pseudo",3,"m"
"akjtesn","Random",4,"m"
"nestjes","LF",2,"n"
"waarmie","Pseudo",3,"m"
"accent","HF",1,"n"
"nieuwe","HF",1,"n"
"rolluik","LF",2,"n"
"reizen","HF",1,"n"
"limoen","LF",2,"n"
"fuist","Pseudo",3,"m"
"sultans","LF",2,"n"
"steren","Pseudo",3,"m"
"ergste","HF",1,"n"
"grijze","HF",1,"n"
"rteawj","Random",4,"m"
"voormeen","Pseudo",3,"m"
"rokjes","LF",2,"n"
"ontmoet","HF",1,"n"
"glazen","HF",1,"n"
"wreef","HF",1,"n"
"trutten","LF",2,"n"
