"stimulus","cond","condition","correct_response"
"ortocds","Random",4,"m"
"esdoorn","LF",2,"n"
"koortje","LF",2,"n"
"koormaan","Pseudo",3,"m"
"ergste","HF",1,"n"
"bdejse","Random",4,"m"
"mannen","HF",1,"n"
"pisjuets","Random",4,"m"
"iiznjb","Random",4,"m"
"cartoon","LF",2,"n"
"egnect","Pseudo",3,"m"
"nogal","HF",1,"n"
"treintje","LF",2,"n"
"popjes","LF",2,"n"
"deul","Pseudo",3,"m"
"spreken","HF",1,"n"
"koer","LF",2,"n"
"verbeld","Pseudo",3,"m"
"ejposm","Random",4,"m"
"foden","Pseudo",3,"m"
"intro","LF",2,"n"
"holken","Pseudo",3,"m"
"borkers","Pseudo",3,"m"
"letsels","LF",2,"n"
"polsjes","LF",2,"n"
"simgkons","Random",4,"m"
"zuiltje","LF",2,"n"
"glijbaan","LF",2,"n"
"glazen","HF",1,"n"
"zeven","HF",1,"n"
"tekstje","LF",2,"n"
"cange","Pseudo",3,"m"
"geplaan","Pseudo",3,"m"
"okjres","Random",4,"m"
"krrame","Random",4,"m"
"sgao't","Random",4,"m"
"klaproos","LF",2,"n"
"kloofjes","LF",2,"n"
"schotes","Pseudo",3,"m"
"vorkjes","LF",2,"n"
"verkeer","HF",1,"n"
"oorlogs","LF",2,"n"
"fouten","HF",1,"n"
"larve","LF",2,"n"
"geklees","Pseudo",3,"m"
"tliezju","Random",4,"m"
"cest","Pseudo",3,"m"
"omvat","HF",1,"n"
"blondjes","LF",2,"n"
"jivl","Random",4,"m"
"aavgrsej","Random",4,"m"
"bdejas","Random",4,"m"
"ossrbek","Random",4,"m"
"cola's","LF",2,"n"
"ivignsk","Random",4,"m"
"zwafde","Pseudo",3,"m"
"duo's","LF",2,"n"
"tempo","HF",1,"n"
"musje","LF",2,"n"
"jroteok","Random",4,"m"
"naampjes","LF",2,"n"
"hoorntje","LF",2,"n"
"enorm","HF",1,"n"
"delde","Pseudo",3,"m"
"iepgjer","Random",4,"m"
"veraakt","Pseudo",3,"m"
"sfa'os","Random",4,"m"
"slijper","LF",2,"n"
"prsuten","Random",4,"m"
"eiden","Pseudo",3,"m"
"tntijere","Random",4,"m"
"cultuur","HF",1,"n"
"retebjes","Random",4,"m"
"vaasjes","LF",2,"n"
"kotje","LF",2,"n"
"zangen","LF",2,"n"
"blaasje","LF",2,"n"
"snajaled","Random",4,"m"
"ejrhtas","Random",4,"m"
"ntasuls","Random",4,"m"
"diren","Pseudo",3,"m"
"csa'lo","Random",4,"m"
"gezend","Pseudo",3,"m"
"sheriffs","LF",2,"n"
"aardbei","LF",2,"n"
"buitse","Pseudo",3,"m"
"rood","HF",1,"n"
"matches","LF",2,"n"
"bereikt","HF",1,"n"
"gekoord","Pseudo",3,"m"
"o'usd","Random",4,"m"
"brachten","HF",1,"n"
"bijders","Pseudo",3,"m"
"blij","HF",1,"n"
"moruts","Random",4,"m"
"begen","Pseudo",3,"m"
"brongen","Pseudo",3,"m"
"thuis","HF",1,"n"
"tmliuje","Random",4,"m"
"hatte","Pseudo",3,"m"
"aandacht","HF",1,"n"
"brandje","LF",2,"n"
"satten","Pseudo",3,"m"
"streng","HF",1,"n"
"grijs","HF",1,"n"
"wansen","Pseudo",3,"m"
"duels","LF",2,"n"
"genoer","Pseudo",3,"m"
"eentje","HF",1,"n"
"last","HF",1,"n"
"hopen","HF",1,"n"
"grees","Pseudo",3,"m"
"gedoerd","Pseudo",3,"m"
"haat","HF",1,"n"
"sjaasde","Pseudo",3,"m"
"iezer","Pseudo",3,"m"
"provikt","Pseudo",3,"m"
"crbesoh","Random",4,"m"
"npdia","Random",4,"m"
"hierkij","Pseudo",3,"m"
"ovkoeet","Random",4,"m"
"ervan","HF",1,"n"
"tnjoteso","Random",4,"m"
"rijden","HF",1,"n"
"gommen","LF",2,"n"
"glas","HF",1,"n"
"veld","HF",1,"n"
"gebrek","HF",1,"n"
"alde","Pseudo",3,"m"
"badjes","LF",2,"n"
"leidde","HF",1,"n"
"legagn","Random",4,"m"
"jorpesot","Random",4,"m"
"nadat","HF",1,"n"
"deimje","Random",4,"m"
"pjdnea","Random",4,"m"
"tfsroac","Random",4,"m"
"stekel","LF",2,"n"
"focht","Pseudo",3,"m"
"turnen","LF",2,"n"
"meken","Pseudo",3,"m"
"sutilpor","Random",4,"m"
"groep","HF",1,"n"
