"stimulus","cond","condition","correct_response"
"uittejrs","Random",4,"m"
"letsels","LF",2,"n"
"ueedjnts","Random",4,"m"
"verbeld","Pseudo",3,"m"
"vooruit","HF",1,"n"
"foto","HF",1,"n"
"musje","LF",2,"n"
"verkocht","HF",1,"n"
"boog","HF",1,"n"
"vechten","HF",1,"n"
"kroegjes","LF",2,"n"
"ekesjh","Random",4,"m"
"vruchtje","LF",2,"n"
"voeft","Pseudo",3,"m"
"ejvoksr","Random",4,"m"
"cochniek","Pseudo",3,"m"
"relsgak","Random",4,"m"
"attemle","Random",4,"m"
"nasnok","Random",4,"m"
"modem","LF",2,"n"
"stafje","LF",2,"n"
"loorden","Pseudo",3,"m"
"voelt","HF",1,"n"
"prijs","HF",1,"n"
"deimje","Random",4,"m"
"vervoer","HF",1,"n"
"obojegs","Random",4,"m"
"estlels","Random",4,"m"
"pizza's","LF",2,"n"
"eteelsj","Random",4,"m"
"rode","HF",1,"n"
"kerk","HF",1,"n"
"hoeven","HF",1,"n"
"tnjeesv","Random",4,"m"
"larve","LF",2,"n"
"secjepsh","Random",4,"m"
"cotaal","Pseudo",3,"m"
"balkjes","LF",2,"n"
"wavens","Pseudo",3,"m"
"rook","HF",1,"n"
"type","HF",1,"n"
"python","LF",2,"n"
"eembozs","Random",4,"m"
"kassiers","LF",2,"n"
"omedm","Random",4,"m"
"vant","Pseudo",3,"m"
"gitpen","Pseudo",3,"m"
"aardbei","LF",2,"n"
"frink","Pseudo",3,"m"
"ripenpt","Random",4,"m"
"sseenrwt","Random",4,"m"
"ooit","HF",1,"n"
"sfeertje","LF",2,"n"
"hoepels","LF",2,"n"
"idee","HF",1,"n"
"ujekde","Random",4,"m"
"bdejas","Random",4,"m"
"gidsje","LF",2,"n"
"aankeen","Pseudo",3,"m"
"sienen","Pseudo",3,"m"
"dadel","LF",2,"n"
"zoentjes","LF",2,"n"
"ogen","HF",1,"n"
"blonde","HF",1,"n"
"scibuit","Random",4,"m"
"viet","Pseudo",3,"m"
"bemend","Pseudo",3,"m"
"maap","Pseudo",3,"m"
"kaasjes","LF",2,"n"
"cegent","Pseudo",3,"m"
"poucon","Random",4,"m"
"bezig","HF",1,"n"
"eenhoorn","LF",2,"n"
"gaten","HF",1,"n"
"moeders","HF",1,"n"
"hoefde","HF",1,"n"
"bijwoord","LF",2,"n"
"speldjes","LF",2,"n"
"begrijpt","HF",1,"n"
"werkzaam","HF",1,"n"
"hesteel","Pseudo",3,"m"
"bopen","Pseudo",3,"m"
"zwijgen","HF",1,"n"
"rondes","LF",2,"n"
"gekocht","HF",1,"n"
"gerint","Pseudo",3,"m"
"slkovje","Random",4,"m"
"verblijf","HF",1,"n"
"vliessej","Random",4,"m"
"almes","Pseudo",3,"m"
"raciaal","LF",2,"n"
"twrjeas","Random",4,"m"
"maart","HF",1,"n"
"vmeelses","Random",4,"m"
"doer","Pseudo",3,"m"
"oreolb","Random",4,"m"
"liepen","HF",1,"n"
"michter","Pseudo",3,"m"
"terneun","Pseudo",3,"m"
"vroog","Pseudo",3,"m"
"dakmuit","Pseudo",3,"m"
"uklliro","Random",4,"m"
"bracht","HF",1,"n"
"pakti","Pseudo",3,"m"
"noende","Pseudo",3,"m"
"haal","HF",1,"n"
"wratjes","LF",2,"n"
"fezjee","Random",4,"m"
"ylllo","Random",4,"m"
"pprelis","Random",4,"m"
"nergens","HF",1,"n"
"eteljs","Random",4,"m"
"bowling","LF",2,"n"
"jekoops","Random",4,"m"
"roosjes","LF",2,"n"
"boest","Pseudo",3,"m"
"atsfje","Random",4,"m"
"goeie","HF",1,"n"
"juli","HF",1,"n"
"jorpesot","Random",4,"m"
"katuit","Pseudo",3,"m"
"sandaal","LF",2,"n"
"eesfejtr","Random",4,"m"
"jupvrouw","Pseudo",3,"m"
"ventjes","LF",2,"n"
"baag","Pseudo",3,"m"
"rally","LF",2,"n"
"damer","Pseudo",3,"m"
"zjtleie","Random",4,"m"
"spatje","LF",2,"n"
"draaide","HF",1,"n"
"loojitpe","Random",4,"m"
"besef","HF",1,"n"
"boekje","HF",1,"n"
"lolly","LF",2,"n"
"atoornsc","Random",4,"m"
"paslejs","Random",4,"m"
"raard","Pseudo",3,"m"
"cijzelk","Pseudo",3,"m"
"kliekjes","LF",2,"n"
"pinda","LF",2,"n"
"ovkoeet","Random",4,"m"
"diefje","LF",2,"n"
"publiek","HF",1,"n"
"egen","Pseudo",3,"m"
"vinter","Pseudo",3,"m"
"rgaif","Random",4,"m"
"prooien","LF",2,"n"
"vocht","HF",1,"n"
"luttig","Pseudo",3,"m"
"barons","LF",2,"n"
"olok","Random",4,"m"
"flechts","Pseudo",3,"m"
"vlaai","LF",2,"n"
"bewoog","HF",1,"n"
"jiksube","Random",4,"m"
"begen","Pseudo",3,"m"
"rends","Pseudo",3,"m"
"bouwen","HF",1,"n"
"vonden","HF",1,"n"
"maandjes","LF",2,"n"
"duifjes","LF",2,"n"
"epmeils","Random",4,"m"
"slipper","LF",2,"n"
"mederf","Pseudo",3,"m"
"pamers","Pseudo",3,"m"
"bestest","Pseudo",3,"m"
"lsede","Random",4,"m"
"weetjes","LF",2,"n"
"rimeupsr","Random",4,"m"
"pakken","HF",1,"n"
"voordeel","HF",1,"n"
"apteer","Pseudo",3,"m"
"auto's","HF",1,"n"
"ashc","Random",4,"m"
"dojkoers","Random",4,"m"
"hood","Pseudo",3,"m"
"bsireej","Random",4,"m"
"koordjes","LF",2,"n"
"mouwtjes","LF",2,"n"
"kapjes","LF",2,"n"
"ntasuls","Random",4,"m"
"koken","HF",1,"n"
"leeuwtje","LF",2,"n"
"intro","LF",2,"n"
"graag","HF",1,"n"
"dechten","Pseudo",3,"m"
"klachten","HF",1,"n"
"duim","HF",1,"n"
"brang","Pseudo",3,"m"
"milieu","HF",1,"n"
"slotje","LF",2,"n"
"kejsaa","Random",4,"m"
"greden","Pseudo",3,"m"
"slaven","HF",1,"n"
"cabt","Pseudo",3,"m"
"rioeer","Random",4,"m"
"verloor","HF",1,"n"
"eobbss","Random",4,"m"
"stinker","LF",2,"n"
"grehans","Random",4,"m"
"park","HF",1,"n"
"foto's","HF",1,"n"
"cillie","Pseudo",3,"m"
"autist","LF",2,"n"
"sjdenom","Random",4,"m"
"mesjes","LF",2,"n"
"dacht","HF",1,"n"
"steeven","Pseudo",3,"m"
"kosten","HF",1,"n"
"lorte","Pseudo",3,"m"
"duels","LF",2,"n"
"zeker","HF",1,"n"
"gengde","Pseudo",3,"m"
"droge","HF",1,"n"
"vonkjes","LF",2,"n"
"mipe","Pseudo",3,"m"
"voontaal","Pseudo",3,"m"
"esborpod","Random",4,"m"
"faarden","Pseudo",3,"m"
"volgen","HF",1,"n"
"vandaar","HF",1,"n"
"warte","Pseudo",3,"m"
"aktcer","Random",4,"m"
"racist","LF",2,"n"
"zinsdeel","LF",2,"n"
"treijsh","Random",4,"m"
"eletjiz","Random",4,"m"
"haastig","HF",1,"n"
"jeeks","Pseudo",3,"m"
"loodjes","LF",2,"n"
"behat","Pseudo",3,"m"
"voont","Pseudo",3,"m"
"nikke","Pseudo",3,"m"
"jfelsza","Random",4,"m"
"kwaaltje","LF",2,"n"
"struikje","LF",2,"n"
"polo","LF",2,"n"
"punk","LF",2,"n"
"zoutvat","LF",2,"n"
