"stimulus","cond","condition","correct_response"
"racebaan","LF",2,"n"
"uentttr","Random",4,"m"
"alevr","Random",4,"m"
"maantjes","LF",2,"n"
"snaan","Pseudo",3,"m"
"stukje","HF",1,"n"
"tervas","Pseudo",3,"m"
"facht","Pseudo",3,"m"
"jury's","LF",2,"n"
"gezocht","HF",1,"n"
"jiksube","Random",4,"m"
"begen","Pseudo",3,"m"
"alerf","Pseudo",3,"m"
"coupon","LF",2,"n"
"jooi","Pseudo",3,"m"
"ildste","Pseudo",3,"m"
"natte","HF",1,"n"
"links","HF",1,"n"
"brandje","LF",2,"n"
"kkarer","Random",4,"m"
"trsshi","Random",4,"m"
"madiek","Pseudo",3,"m"
"rachtte","Pseudo",3,"m"
"mentors","LF",2,"n"
"moeizaam","HF",1,"n"
"bekler","Pseudo",3,"m"
"eembozs","Random",4,"m"
"telkens","HF",1,"n"
"sturken","Pseudo",3,"m"
"gevraagd","HF",1,"n"
"hege","Pseudo",3,"m"
"boeken","HF",1,"n"
"wormpjes","LF",2,"n"
"wilden","HF",1,"n"
"duifjes","LF",2,"n"
"sehrfifs","Random",4,"m"
"iobwrjod","Random",4,"m"
"clowntje","LF",2,"n"
"slijper","LF",2,"n"
"worden","HF",1,"n"
"ijeplss","Random",4,"m"
"twistie","Pseudo",3,"m"
"python","LF",2,"n"
"naaldjes","LF",2,"n"
"eesewsj","Random",4,"m"
"ipystt","Random",4,"m"
"o'smott","Random",4,"m"
"nachtjes","LF",2,"n"
"sa'ammg","Random",4,"m"
"aktcer","Random",4,"m"
"tumors","LF",2,"n"
"chif","Pseudo",3,"m"
"trollen","LF",2,"n"
"olaavc","Random",4,"m"
"afscheid","HF",1,"n"
"kraagt","Pseudo",3,"m"
"biscuits","LF",2,"n"
"hendels","LF",2,"n"
"geemt","Pseudo",3,"m"
"ruzie","HF",1,"n"
"ertoe","HF",1,"n"
"dond","Pseudo",3,"m"
"feitjes","LF",2,"n"
"rorde","Pseudo",3,"m"
"steekjes","LF",2,"n"
"huizen","HF",1,"n"
"jkoser","Random",4,"m"
"verstand","HF",1,"n"
"padjes","LF",2,"n"
"mader","Pseudo",3,"m"
"boek","HF",1,"n"
"keinen","Pseudo",3,"m"
"eignrgb","Random",4,"m"
"broot","Pseudo",3,"m"
"lapij","Pseudo",3,"m"
"later","HF",1,"n"
"ojjo","Random",4,"m"
"asbbalel","Random",4,"m"
"bebijk","Pseudo",3,"m"
"bever","LF",2,"n"
"poucon","Random",4,"m"
"boksers","LF",2,"n"
"bleek","HF",1,"n"
"nestjes","LF",2,"n"
"fkjlea","Random",4,"m"
"jonteohr","Random",4,"m"
"kwaaltje","LF",2,"n"
"doopsels","LF",2,"n"
"stunts","LF",2,"n"
"schebe","Pseudo",3,"m"
"oizbmse","Random",4,"m"
"jroteok","Random",4,"m"
"epaspj","Random",4,"m"
"focht","Pseudo",3,"m"
"eteelsj","Random",4,"m"
"kieden","Pseudo",3,"m"
"rceuiss","Random",4,"m"
"peent","Pseudo",3,"m"
"lannen","Pseudo",3,"m"
"zieke","HF",1,"n"
"noeken","Pseudo",3,"m"
"greep","HF",1,"n"
"rmuds","Random",4,"m"
"ochiejs","Random",4,"m"
"knikte","HF",1,"n"
"autist","LF",2,"n"
"betooft","Pseudo",3,"m"
"oijnnt","Random",4,"m"
"praktijk","HF",1,"n"
"bomen","HF",1,"n"
"glijden","HF",1,"n"
"zellen","Pseudo",3,"m"
"mipe","Pseudo",3,"m"
"npisjers","Random",4,"m"
"joden","HF",1,"n"
"alders","Pseudo",3,"m"
"zwijgen","HF",1,"n"
"typist","LF",2,"n"
"tmliuje","Random",4,"m"
"cobra's","LF",2,"n"
"delen","HF",1,"n"
"slipjes","LF",2,"n"
"blif","Pseudo",3,"m"
"films","HF",1,"n"
"jbeess","Random",4,"m"
"liever","HF",1,"n"
"verband","HF",1,"n"
"plicht","HF",1,"n"
"brochten","Pseudo",3,"m"
"alle","HF",1,"n"
"geleerd","HF",1,"n"
"asts","Pseudo",3,"m"
"aand","Pseudo",3,"m"
"wolfje","LF",2,"n"
"maal","HF",1,"n"
"toesrp","Random",4,"m"
"nagjabil","Random",4,"m"
"ekzhito","Random",4,"m"
"sjdenom","Random",4,"m"
"vreemde","HF",1,"n"
"geslocht","Pseudo",3,"m"
"knikjes","LF",2,"n"
"surfen","LF",2,"n"
"motto's","LF",2,"n"
"dedden","Pseudo",3,"m"
"hoorde","HF",1,"n"
"hatte","Pseudo",3,"m"
"moenen","Pseudo",3,"m"
"bekjes","LF",2,"n"
"pelososd","Random",4,"m"
"cash","LF",2,"n"
"kaarten","HF",1,"n"
"schillig","Pseudo",3,"m"
