"stimulus","cond","condition","correct_response"
"vour","Pseudo",3,"m"
"bonge","Pseudo",3,"m"
"moekte","Pseudo",3,"m"
"haalde","HF",1,"n"
"lolly's","LF",2,"n"
"spuitjes","LF",2,"n"
"blauw","HF",1,"n"
"hout","HF",1,"n"
"eddal","Random",4,"m"
"kljetee","Random",4,"m"
"oetjls","Random",4,"m"
"rudtmsel","Random",4,"m"
"sterker","HF",1,"n"
"treijsh","Random",4,"m"
"lddepe","Random",4,"m"
"anders","HF",1,"n"
"boffen","LF",2,"n"
"modem","LF",2,"n"
"jo'jos","Random",4,"m"
"dank","HF",1,"n"
"wesdergj","Random",4,"m"
"nakker","Pseudo",3,"m"
"trouw","HF",1,"n"
"doeste","Pseudo",3,"m"
"blijgt","Pseudo",3,"m"
"duels","LF",2,"n"
"onder","HF",1,"n"
"podig","Pseudo",3,"m"
"mrkneom","Random",4,"m"
"orde","HF",1,"n"
"consact","Pseudo",3,"m"
"zien","HF",1,"n"
"ceptuur","Pseudo",3,"m"
"trutje","LF",2,"n"
"bestapt","Pseudo",3,"m"
"krachtig","HF",1,"n"
"userfbf","Random",4,"m"
"stezen","Pseudo",3,"m"
"hlnseuc","Random",4,"m"
"sraless","Random",4,"m"
"aalg","Random",4,"m"
"zwarm","Pseudo",3,"m"
"glijden","HF",1,"n"
"leunde","HF",1,"n"
"zwafde","Pseudo",3,"m"
"fnstiet","Random",4,"m"
"honkbal","LF",2,"n"
"sponsen","LF",2,"n"
"okjres","Random",4,"m"
"ookljef","Random",4,"m"
"jederf","Pseudo",3,"m"
"flipper","LF",2,"n"
"vliessej","Random",4,"m"
"elipskn","Random",4,"m"
"besjes","LF",2,"n"
"lecht","Pseudo",3,"m"
"faten","Pseudo",3,"m"
"nacsk","Random",4,"m"
"drokken","Pseudo",3,"m"
"knipsel","LF",2,"n"
"scat","Random",4,"m"
"eerlijk","HF",1,"n"
"tneprpos","Random",4,"m"
"massa","HF",1,"n"
"waarman","Pseudo",3,"m"
"weks","Pseudo",3,"m"
"bosbes","LF",2,"n"
"eisers","LF",2,"n"
"zonde","HF",1,"n"
"rkcicet","Random",4,"m"
"tespja","Random",4,"m"
"knieën","HF",1,"n"
"nmoerts","Random",4,"m"
"doopsels","LF",2,"n"
"scherpe","HF",1,"n"
"aand","Pseudo",3,"m"
"zwijntje","LF",2,"n"
"tante","HF",1,"n"
"esjmse","Random",4,"m"
"kliekje","LF",2,"n"
"gele","HF",1,"n"
"eroot","Pseudo",3,"m"
"negen","HF",1,"n"
"pruikje","LF",2,"n"
"laetrir","Random",4,"m"
"geurtje","LF",2,"n"
"fauna's","LF",2,"n"
"eerder","HF",1,"n"
"oekejt","Random",4,"m"
"spiegel","HF",1,"n"
"ubtrsoti","Random",4,"m"
"deek","Pseudo",3,"m"
"sfa'os","Random",4,"m"
"surfers","LF",2,"n"
"atoornsc","Random",4,"m"
"drums","LF",2,"n"
"café","HF",1,"n"
"zwas","Pseudo",3,"m"
"ltesoj","Random",4,"m"
"took","Pseudo",3,"m"
"schatjes","LF",2,"n"
"waartje","Pseudo",3,"m"
"ontblam","Pseudo",3,"m"
"rukwind","LF",2,"n"
"koordjes","LF",2,"n"
"doden","HF",1,"n"
"waarde","HF",1,"n"
"zotten","LF",2,"n"
"took","Pseudo",3,"m"
"ohsoetg","Random",4,"m"
"anncesrs","Random",4,"m"
"daakt","Pseudo",3,"m"
"dnoser","Random",4,"m"
"matjes","LF",2,"n"
"plasjes","LF",2,"n"
"matches","LF",2,"n"
"teelij","Pseudo",3,"m"
"strijm","Pseudo",3,"m"
"ewjnclot","Random",4,"m"
"tonijn","LF",2,"n"
"ajsped","Random",4,"m"
"hangers","LF",2,"n"
"direct","HF",1,"n"
"meikje","Pseudo",3,"m"
"focht","Pseudo",3,"m"
"jeefets","Random",4,"m"
"alders","Pseudo",3,"m"
"stemle","Pseudo",3,"m"
"welk","HF",1,"n"
"ssjaeak","Random",4,"m"
"wijs","HF",1,"n"
"lannen","Pseudo",3,"m"
"doer","Pseudo",3,"m"
"etwjese","Random",4,"m"
"beelden","HF",1,"n"
"waarna","HF",1,"n"
"usjesne","Random",4,"m"
"mouwtjes","LF",2,"n"
"sfeer","HF",1,"n"
"tnjeesv","Random",4,"m"
"doont","Pseudo",3,"m"
"noelen","Pseudo",3,"m"
"loy'lsl","Random",4,"m"
"zalfjes","LF",2,"n"
"boogjes","LF",2,"n"
"leeuwtje","LF",2,"n"
"ebkoer","Random",4,"m"
"stafje","LF",2,"n"
"mekend","Pseudo",3,"m"
"autist","LF",2,"n"
"gemied","Pseudo",3,"m"
"treedt","HF",1,"n"
"moeilijk","HF",1,"n"
"stortbui","LF",2,"n"
"brood","HF",1,"n"
"hockey","LF",2,"n"
"kroegjes","LF",2,"n"
"maar","HF",1,"n"
"vijf","HF",1,"n"
"blaasje","LF",2,"n"
"leken","HF",1,"n"
"trio's","LF",2,"n"
"meestal","HF",1,"n"
"sloot","HF",1,"n"
"ooit","HF",1,"n"
"turbo","LF",2,"n"
"judo","LF",2,"n"
"albums","LF",2,"n"
"mormels","LF",2,"n"
"paleis","HF",1,"n"
"roegste","Pseudo",3,"m"
"klichten","Pseudo",3,"m"
"meetlat","LF",2,"n"
"rijden","HF",1,"n"
"oyer","Pseudo",3,"m"
"kluk","Pseudo",3,"m"
"zoek","HF",1,"n"
"egams","Random",4,"m"
"noemt","HF",1,"n"
"doctors","LF",2,"n"
"jvejtli","Random",4,"m"
"ouders","HF",1,"n"
"peent","Pseudo",3,"m"
"vollà","Pseudo",3,"m"
"griepje","LF",2,"n"
"primeurs","LF",2,"n"
"polsjes","LF",2,"n"
"bertend","Pseudo",3,"m"
"rbz'aes","Random",4,"m"
"pjseirl","Random",4,"m"
"betrof","HF",1,"n"
"trtsseek","Random",4,"m"
"lieuws","Pseudo",3,"m"
"galgen","LF",2,"n"
"kleiner","HF",1,"n"
"anver","Pseudo",3,"m"
"preosjt","Random",4,"m"
"walnoot","LF",2,"n"
"enig","HF",1,"n"
"sehrfifs","Random",4,"m"
"gemien","Pseudo",3,"m"
"slaebl","Random",4,"m"
"bechter","Pseudo",3,"m"
"maakte","HF",1,"n"
"lijpt","Pseudo",3,"m"
"bloef","Pseudo",3,"m"
"keotj","Random",4,"m"
"richting","HF",1,"n"
"peukjes","LF",2,"n"
"onilost","Random",4,"m"
"tausti","Random",4,"m"
"broer","HF",1,"n"
"sjdenom","Random",4,"m"
"indien","HF",1,"n"
"durken","Pseudo",3,"m"
"sgisend","Random",4,"m"
"aand","Pseudo",3,"m"
"party's","LF",2,"n"
"lijten","Pseudo",3,"m"
"ocsrotes","Random",4,"m"
"taal","HF",1,"n"
"drank","HF",1,"n"
"stel","HF",1,"n"
"huisje","HF",1,"n"
"ziekten","HF",1,"n"
"verbeld","Pseudo",3,"m"
"esatips","Random",4,"m"
"enorm","HF",1,"n"
"jopje","Pseudo",3,"m"
"coupons","LF",2,"n"
"darmpje","LF",2,"n"
"hoepels","LF",2,"n"
"uiting","HF",1,"n"
"naus","Pseudo",3,"m"
"knuffel","LF",2,"n"
"besaald","Pseudo",3,"m"
"esdoorn","LF",2,"n"
"ekjcat","Random",4,"m"
"truitjes","LF",2,"n"
"idnseelz","Random",4,"m"
