"stimulus","cond","condition","correct_response"
"distijfs","Pseudo",3,"m"
"buurtjes","LF",2,"n"
"pape","Pseudo",3,"m"
"wochten","Pseudo",3,"m"
"zaaltjes","LF",2,"n"
"beitels","LF",2,"n"
"vaklui","LF",2,"n"
"zuchtjes","LF",2,"n"
"slede","LF",2,"n"
"duwde","HF",1,"n"
"fraudes","LF",2,"n"
"gevaar","HF",1,"n"
"verband","HF",1,"n"
"blondjes","LF",2,"n"
"atjenrta","Random",4,"m"
"ivignsk","Random",4,"m"
"tavztou","Random",4,"m"
"scat","Random",4,"m"
"kiegen","Pseudo",3,"m"
"matjes","LF",2,"n"
"zeurdibs","Random",4,"m"
"orgels","LF",2,"n"
"nsesjad","Random",4,"m"
"apteer","Pseudo",3,"m"
"café","HF",1,"n"
"konden","HF",1,"n"
"ingang","HF",1,"n"
"fluitjes","LF",2,"n"
"druifjes","LF",2,"n"
"irkkujse","Random",4,"m"
"bedekt","HF",1,"n"
"trutten","LF",2,"n"
"oarcrtts","Random",4,"m"
"wierp","HF",1,"n"
"orde","HF",1,"n"
"lesud","Random",4,"m"
"rgbuej","Random",4,"m"
"dadel","LF",2,"n"
"michter","Pseudo",3,"m"
"sausjes","LF",2,"n"
"peus","Pseudo",3,"m"
"ziel","HF",1,"n"
"spurten","LF",2,"n"
"lieverds","LF",2,"n"
"boer","HF",1,"n"
"zangen","LF",2,"n"
"cingen","Pseudo",3,"m"
"terneun","Pseudo",3,"m"
"nopotr","Random",4,"m"
"eplukk","Random",4,"m"
"leter","Pseudo",3,"m"
"sekjne","Random",4,"m"
"piniek","Pseudo",3,"m"
"item","LF",2,"n"
"uklliro","Random",4,"m"
"bouden","Pseudo",3,"m"
"dmjeaasn","Random",4,"m"
"slon","Pseudo",3,"m"
"ekstejes","Random",4,"m"
"vergiet","LF",2,"n"
"jtliejps","Random",4,"m"
"tteser","Random",4,"m"
"knuffel","LF",2,"n"
"knikte","HF",1,"n"
"gevelk","Pseudo",3,"m"
"afses","Random",4,"m"
"sletje","LF",2,"n"
"uiltje","LF",2,"n"
"cets","Pseudo",3,"m"
"hood","Pseudo",3,"m"
"merf","Pseudo",3,"m"
"vade","Pseudo",3,"m"
"zweepjes","LF",2,"n"
"robtu","Random",4,"m"
"hete","HF",1,"n"
"schaan","Pseudo",3,"m"
"uitzicht","HF",1,"n"
"ejsdfrui","Random",4,"m"
"rceuiss","Random",4,"m"
"bier","HF",1,"n"
"leefde","HF",1,"n"
"jievelg","Random",4,"m"
"neoornhe","Random",4,"m"
"tante","HF",1,"n"
"gewend","HF",1,"n"
"panters","LF",2,"n"
"tahi","Pseudo",3,"m"
"crong","Pseudo",3,"m"
"tselke","Random",4,"m"
"duels","LF",2,"n"
"jorpesot","Random",4,"m"
"ploes","Pseudo",3,"m"
"diepte","HF",1,"n"
"boeren","HF",1,"n"
"koffer","HF",1,"n"
"willen","HF",1,"n"
"snuitje","LF",2,"n"
"ookljef","Random",4,"m"
"cochten","Pseudo",3,"m"
"lief","HF",1,"n"
"blelen","Pseudo",3,"m"
"preosjt","Random",4,"m"
"koospem","Random",4,"m"
"deurde","Pseudo",3,"m"
"gommen","LF",2,"n"
"deek","Pseudo",3,"m"
"beus","Pseudo",3,"m"
"woeie","Pseudo",3,"m"
"roken","HF",1,"n"
"beertjes","LF",2,"n"
"attemle","Random",4,"m"
"zombie","LF",2,"n"
"maret","Pseudo",3,"m"
"ueadfrs","Random",4,"m"
"ochiejs","Random",4,"m"
"richting","HF",1,"n"
"ltesbei","Random",4,"m"
"verblek","Pseudo",3,"m"
"films","HF",1,"n"
"muilen","LF",2,"n"
"jrkipue","Random",4,"m"
"brechtig","Pseudo",3,"m"
"muljpepi","Random",4,"m"
"hoefde","HF",1,"n"
"sojeflok","Random",4,"m"
"dichter","HF",1,"n"
"geschakt","Pseudo",3,"m"
"taal","HF",1,"n"
"koormaan","Pseudo",3,"m"
"plont","Pseudo",3,"m"
"belde","HF",1,"n"
"bezit","HF",1,"n"
"zijn","HF",1,"n"
"vrazen","Pseudo",3,"m"
"sotel","Pseudo",3,"m"
"ansa'uf","Random",4,"m"
"meneer","HF",1,"n"
"boog","HF",1,"n"
"vent","HF",1,"n"
"loy'lsl","Random",4,"m"
"smokings","LF",2,"n"
"ejvoksr","Random",4,"m"
"vogels","HF",1,"n"
"wekkers","LF",2,"n"
"wijze","HF",1,"n"
"wensen","HF",1,"n"
"akind","Pseudo",3,"m"
"gebeer","Pseudo",3,"m"
"jojo","LF",2,"n"
"zowel","HF",1,"n"
"cotaal","Pseudo",3,"m"
"gede","Pseudo",3,"m"
"pasta's","LF",2,"n"
"ereiss","Random",4,"m"
"lolly","LF",2,"n"
"andang","Pseudo",3,"m"
"mjapaens","Random",4,"m"
"saken","Pseudo",3,"m"
"ksejeup","Random",4,"m"
"stunts","LF",2,"n"
"cartoons","LF",2,"n"
"loel","Pseudo",3,"m"
"spatels","LF",2,"n"
"takken","HF",1,"n"
"natuur","HF",1,"n"
"lang","HF",1,"n"
"voormeen","Pseudo",3,"m"
"vikings","LF",2,"n"
"eitujl","Random",4,"m"
"mieder","Pseudo",3,"m"
"haarband","LF",2,"n"
"poepje","LF",2,"n"
"anncesrs","Random",4,"m"
"geurtjes","LF",2,"n"
"treedt","HF",1,"n"
"raciaal","LF",2,"n"
"egen","Pseudo",3,"m"
"uijfeds","Random",4,"m"
"schrok","HF",1,"n"
"onel","Pseudo",3,"m"
"padjes","LF",2,"n"
"savsjae","Random",4,"m"
"spitcrs","Random",4,"m"
"toegang","HF",1,"n"
"aardbei","LF",2,"n"
"lsede","Random",4,"m"
"steek","HF",1,"n"
"acht","HF",1,"n"
"wratjes","LF",2,"n"
"begen","Pseudo",3,"m"
"lippen","HF",1,"n"
"syndeem","Pseudo",3,"m"
"kroegjes","LF",2,"n"
"naal","Pseudo",3,"m"
"salsa","LF",2,"n"
"begriet","Pseudo",3,"m"
"cricket","LF",2,"n"
"punk","LF",2,"n"
"diede","Pseudo",3,"m"
"faarden","Pseudo",3,"m"
"gaak","Pseudo",3,"m"
"uuagrk","Random",4,"m"
"hoeten","Pseudo",3,"m"
"aktcer","Random",4,"m"
"sgjkreoe","Random",4,"m"
"behoort","HF",1,"n"
"onder","HF",1,"n"
"brak","HF",1,"n"
"graf","HF",1,"n"
"setje","LF",2,"n"
"kader","HF",1,"n"
"komst","HF",1,"n"
"jatneash","Random",4,"m"
"zombies","LF",2,"n"
"cegent","Pseudo",3,"m"
"haalt","HF",1,"n"
"ontreit","Pseudo",3,"m"
"hoog","HF",1,"n"
"foden","Pseudo",3,"m"
"ijgv","Random",4,"m"
"rally","LF",2,"n"
"beus","Pseudo",3,"m"
"oorlogs","LF",2,"n"
"piemels","LF",2,"n"
"knikjes","LF",2,"n"
"haastig","HF",1,"n"
"zonde","HF",1,"n"
"spaties","LF",2,"n"
"drums","LF",2,"n"
"dangen","Pseudo",3,"m"
"lmabus","Random",4,"m"
"dnjesar","Random",4,"m"
"kleiner","HF",1,"n"
"vkeojns","Random",4,"m"
"last","HF",1,"n"
"azenpu","Random",4,"m"
"blaasje","LF",2,"n"
"estlels","Random",4,"m"
"solsmes","Random",4,"m"
"momlers","Random",4,"m"
