"stimulus","cond","condition","correct_response"
"ueedjnts","Random",4,"m"
"aelkbjs","Random",4,"m"
"durfde","HF",1,"n"
"anders","HF",1,"n"
"unies","LF",2,"n"
"mutsjes","LF",2,"n"
"voeft","Pseudo",3,"m"
"igwjees","Random",4,"m"
"jaar","HF",1,"n"
"hctjzues","Random",4,"m"
"neuiks","Random",4,"m"
"erop","HF",1,"n"
"esatips","Random",4,"m"
"trtsersa","Random",4,"m"
"squash","LF",2,"n"
"icht","Pseudo",3,"m"
"sofa's","LF",2,"n"
"verties","Pseudo",3,"m"
"pijn","HF",1,"n"
"keren","HF",1,"n"
"legt","HF",1,"n"
"praktijk","HF",1,"n"
"semfar","Random",4,"m"
"csa'lo","Random",4,"m"
"vlokje","LF",2,"n"
"precekt","Pseudo",3,"m"
"velen","HF",1,"n"
"smyjpeg","Random",4,"m"
"pandje","LF",2,"n"
"waarom","HF",1,"n"
"sjdenom","Random",4,"m"
"galgen","LF",2,"n"
"facht","Pseudo",3,"m"
"jullen","Pseudo",3,"m"
"meidje","LF",2,"n"
"simgkons","Random",4,"m"
"plaven","Pseudo",3,"m"
"verde","Pseudo",3,"m"
"vlucht","HF",1,"n"
"dute","Pseudo",3,"m"
"ofpsr","Random",4,"m"
"vast","HF",1,"n"
"zowel","HF",1,"n"
"peukjes","LF",2,"n"
"scat","Random",4,"m"
"gulden","HF",1,"n"
"salsa","LF",2,"n"
"rukwind","LF",2,"n"
"oologrs","Random",4,"m"
"noodse","Pseudo",3,"m"
"deek","Pseudo",3,"m"
"vleesmes","LF",2,"n"
"bevrijpt","Pseudo",3,"m"
"gemien","Pseudo",3,"m"
"ejdevls","Random",4,"m"
"dichter","HF",1,"n"
"kiegen","Pseudo",3,"m"
"polo","LF",2,"n"
"goudstuk","LF",2,"n"
"studie","HF",1,"n"
"klaproos","LF",2,"n"
"racist","LF",2,"n"
"vertel","HF",1,"n"
"ijeplss","Random",4,"m"
"hoefde","HF",1,"n"
"acts","LF",2,"n"
"voorvoot","Pseudo",3,"m"
"ewjnclot","Random",4,"m"
"aldus","HF",1,"n"
"itesegr","Random",4,"m"
"rietjes","LF",2,"n"
"vraagjes","LF",2,"n"
"trailers","LF",2,"n"
"brachten","HF",1,"n"
"eerels","Pseudo",3,"m"
"hetgeen","HF",1,"n"
"brots","Pseudo",3,"m"
"twijfel","HF",1,"n"
"slede","LF",2,"n"
"alfo'rs","Random",4,"m"
"pavroot","Pseudo",3,"m"
"lastig","HF",1,"n"
"trap","HF",1,"n"
"vaklui","LF",2,"n"
"rivier","HF",1,"n"
"gevraagd","HF",1,"n"
"jeefets","Random",4,"m"
"tavztou","Random",4,"m"
"beschoon","Pseudo",3,"m"
"warte","Pseudo",3,"m"
"walrus","LF",2,"n"
"vant","Pseudo",3,"m"
"terug","HF",1,"n"
"savsjae","Random",4,"m"
"paahjcse","Random",4,"m"
"aula's","LF",2,"n"
"gebrukt","Pseudo",3,"m"
"dijkjes","LF",2,"n"
"ereiss","Random",4,"m"
"iets","HF",1,"n"
"ugrteje","Random",4,"m"
"stem","HF",1,"n"
"vruchtje","LF",2,"n"
"balies","LF",2,"n"
"epmeils","Random",4,"m"
"nacsk","Random",4,"m"
"ztaasejl","Random",4,"m"
"panty's","LF",2,"n"
"ssuaqh","Random",4,"m"
"bleket","Pseudo",3,"m"
"jivl","Random",4,"m"
"bionz","Random",4,"m"
"gevuld","HF",1,"n"
"klichten","Pseudo",3,"m"
"schaduw","HF",1,"n"
"stiften","LF",2,"n"
"muilen","LF",2,"n"
"streek","HF",1,"n"
"vanaf","HF",1,"n"
"kartons","LF",2,"n"
"vreles","Random",4,"m"
"loojitpe","Random",4,"m"
"rtbseoj","Random",4,"m"
"jury's","LF",2,"n"
"rokjes","LF",2,"n"
"hingen","HF",1,"n"
"vormpjes","LF",2,"n"
"volk","HF",1,"n"
"bebest","Pseudo",3,"m"
"oorbel","LF",2,"n"
"zonde","HF",1,"n"
"zoekt","HF",1,"n"
"probeer","HF",1,"n"
"sterren","HF",1,"n"
"adem","HF",1,"n"
"vocaal","LF",2,"n"
"oetjls","Random",4,"m"
"jochies","LF",2,"n"
"riacaal","Random",4,"m"
"gelierd","Pseudo",3,"m"
"kront","Pseudo",3,"m"
"schin","Pseudo",3,"m"
"loorden","Pseudo",3,"m"
"lonneer","Pseudo",3,"m"
"lelen","Pseudo",3,"m"
"echter","HF",1,"n"
"bermaal","Pseudo",3,"m"
"brood","HF",1,"n"
"deven","Pseudo",3,"m"
"rand","HF",1,"n"
"starters","LF",2,"n"
"koevoet","LF",2,"n"
"meken","Pseudo",3,"m"
"knikjes","LF",2,"n"
"jons","Pseudo",3,"m"
"derken","Pseudo",3,"m"
"pnoesns","Random",4,"m"
"hatte","Pseudo",3,"m"
"snack","LF",2,"n"
"voont","Pseudo",3,"m"
"klees","Pseudo",3,"m"
"tollenr","Random",4,"m"
"ansa'uf","Random",4,"m"
"ander","HF",1,"n"
"eirtnprs","Random",4,"m"
"saart","Pseudo",3,"m"
"ajaelsg","Random",4,"m"
"rocker","LF",2,"n"
"verdroen","Pseudo",3,"m"
"bril","HF",1,"n"
"trjeoo","Random",4,"m"
"sgnjaor","Random",4,"m"
"osnieur","Pseudo",3,"m"
"smank","Pseudo",3,"m"
"muben","Pseudo",3,"m"
"tsrjike","Random",4,"m"
"weetjes","LF",2,"n"
"vijl","LF",2,"n"
"besje","LF",2,"n"
"vreemde","HF",1,"n"
"valers","Pseudo",3,"m"
"lief","HF",1,"n"
"groeg","Pseudo",3,"m"
"bdejse","Random",4,"m"
"tridiek","Pseudo",3,"m"
"eiden","Pseudo",3,"m"
"maar","HF",1,"n"
"framboos","LF",2,"n"
"lolly's","LF",2,"n"
"aktes","LF",2,"n"
"zoentjes","LF",2,"n"
"vliegjes","LF",2,"n"
"sau'al","Random",4,"m"
"attemle","Random",4,"m"
