"stimulus","cond","condition","correct_response"
"voorvoud","Pseudo",3,"m"
"saart","Pseudo",3,"m"
"kringen","HF",1,"n"
"woeie","Pseudo",3,"m"
"retebjes","Random",4,"m"
"rolkraag","LF",2,"n"
"vertelt","HF",1,"n"
"nachtjes","LF",2,"n"
"dikkerds","LF",2,"n"
"nelpze","Random",4,"m"
"stekel","LF",2,"n"
"cingen","Pseudo",3,"m"
"wellicht","HF",1,"n"
"iepgjer","Random",4,"m"
"lignwob","Random",4,"m"
"frietje","LF",2,"n"
"gieters","LF",2,"n"
"gingen","HF",1,"n"
"neuiks","Random",4,"m"
"eteelsj","Random",4,"m"
"pakte","HF",1,"n"
"eddkus","Random",4,"m"
"etubrls","Random",4,"m"
"ubtrsoti","Random",4,"m"
"roopt","Pseudo",3,"m"
"feitjes","LF",2,"n"
"sterkten","LF",2,"n"
"taak","HF",1,"n"
"ietm","Random",4,"m"
"kuisen","LF",2,"n"
"tliezju","Random",4,"m"
"levert","HF",1,"n"
"jaam","Pseudo",3,"m"
"trtsersa","Random",4,"m"
"wjzetere","Random",4,"m"
"ebaewsr","Random",4,"m"
"jekoops","Random",4,"m"
"braag","Pseudo",3,"m"
"wapen","HF",1,"n"
"gaten","HF",1,"n"
"stortbui","LF",2,"n"
"popcorn","LF",2,"n"
"kwap","Pseudo",3,"m"
"najaars","LF",2,"n"
"nlgtese","Random",4,"m"
"esjmse","Random",4,"m"
"leiten","Pseudo",3,"m"
"hege","Pseudo",3,"m"
"trappen","HF",1,"n"
"ijlfo","Random",4,"m"
"sgisend","Random",4,"m"
"vmeelses","Random",4,"m"
"seenstj","Random",4,"m"
"oortje","LF",2,"n"
"techniek","HF",1,"n"
"kaadt","Pseudo",3,"m"
"bongen","Pseudo",3,"m"
"balkjes","LF",2,"n"
"giraf","LF",2,"n"
"sterven","HF",1,"n"
"loorden","Pseudo",3,"m"
"pakken","HF",1,"n"
"terrein","HF",1,"n"
"klerde","Pseudo",3,"m"
"euiltjzs","Random",4,"m"
"duut","Pseudo",3,"m"
"eignrgb","Random",4,"m"
"willen","HF",1,"n"
"ojstep","Random",4,"m"
"muskiet","LF",2,"n"
"veilig","HF",1,"n"
"sfeen","Pseudo",3,"m"
"koortje","LF",2,"n"
"eenmaal","HF",1,"n"
"hierop","HF",1,"n"
"poucon","Random",4,"m"
"varen","HF",1,"n"
"door","HF",1,"n"
"luurt","Pseudo",3,"m"
"braag","Pseudo",3,"m"
"miljoen","HF",1,"n"
"blijken","HF",1,"n"
"kkarer","Random",4,"m"
"fuiven","LF",2,"n"
"ueedjnts","Random",4,"m"
"padjes","LF",2,"n"
"jojo","LF",2,"n"
"dond","Pseudo",3,"m"
"steeds","HF",1,"n"
"enfum","Pseudo",3,"m"
"walnoot","LF",2,"n"
"heut","Pseudo",3,"m"
"daad","HF",1,"n"
"augurk","LF",2,"n"
"nestjes","LF",2,"n"
"iezer","Pseudo",3,"m"
"trailers","LF",2,"n"
"wachten","HF",1,"n"
"uiltje","LF",2,"n"
"cochten","Pseudo",3,"m"
"voordat","HF",1,"n"
"lillicht","Pseudo",3,"m"
"echt","HF",1,"n"
"hebt","HF",1,"n"
"duifjes","LF",2,"n"
"hctjzues","Random",4,"m"
"fraudes","LF",2,"n"
