"stimulus","cond","condition","correct_response"
"jgdraae","Random",4,"m"
"sfeertje","LF",2,"n"
"onter","Pseudo",3,"m"
"fapen","Pseudo",3,"m"
"isjtenwj","Random",4,"m"
"droom","HF",1,"n"
"vkeojns","Random",4,"m"
"rondom","HF",1,"n"
"brugje","LF",2,"n"
"loffer","Pseudo",3,"m"
"nlgtese","Random",4,"m"
"wijst","HF",1,"n"
"scherte","Pseudo",3,"m"
"estlels","Random",4,"m"
"igwjees","Random",4,"m"
"kalm","HF",1,"n"
"mondjes","LF",2,"n"
"aspect","HF",1,"n"
"deelhns","Random",4,"m"
"galgen","LF",2,"n"
"slkovje","Random",4,"m"
"prooien","LF",2,"n"
"beem","Pseudo",3,"m"
"geden","Pseudo",3,"m"
"smiert","Random",4,"m"
"breken","HF",1,"n"
"geeft","HF",1,"n"
"betrof","HF",1,"n"
"jatneash","Random",4,"m"
"hints","LF",2,"n"
"buffers","LF",2,"n"
"macho","LF",2,"n"
"hangt","HF",1,"n"
"gelooft","HF",1,"n"
"likjes","LF",2,"n"
"ito'rs","Random",4,"m"
"bedoept","Pseudo",3,"m"
"fnstiet","Random",4,"m"
"wijntjes","LF",2,"n"
"stijt","Pseudo",3,"m"
"sfa'os","Random",4,"m"
"behoel","Pseudo",3,"m"
"wiest","Pseudo",3,"m"
"bekeek","HF",1,"n"
"lengtes","LF",2,"n"
"vloer","HF",1,"n"
"vlijven","Pseudo",3,"m"
"grijpen","HF",1,"n"
"damer","Pseudo",3,"m"
"maan","HF",1,"n"
"trtsseek","Random",4,"m"
"cingen","Pseudo",3,"m"
"hesteel","Pseudo",3,"m"
"bekjes","LF",2,"n"
"belond","Pseudo",3,"m"
"eteljs","Random",4,"m"
"hoopte","HF",1,"n"
"labels","LF",2,"n"
"zelden","HF",1,"n"
"gala","LF",2,"n"
"mentors","LF",2,"n"
"bewust","HF",1,"n"
"zangen","LF",2,"n"
"jvejtli","Random",4,"m"
"deek","Pseudo",3,"m"
"bewaald","Pseudo",3,"m"
"vijl","LF",2,"n"
"ssuaqh","Random",4,"m"
"pijltjes","LF",2,"n"
"saren","Pseudo",3,"m"
"attemle","Random",4,"m"
"gevoel","HF",1,"n"
"volgt","HF",1,"n"
"broeg","Pseudo",3,"m"
"raciaal","LF",2,"n"
"staan","HF",1,"n"
"keeewjs","Random",4,"m"
"eilabs","Random",4,"m"
"tocht","HF",1,"n"
"ermen","Pseudo",3,"m"
"meeste","HF",1,"n"
"redden","HF",1,"n"
"avhjcrte","Random",4,"m"
