"stimulus","cond","condition","correct_response"
"verneer","Pseudo",3,"m"
"gezag","HF",1,"n"
"gand","Pseudo",3,"m"
"netepsr","Random",4,"m"
"jupvrouw","Pseudo",3,"m"
"games","LF",2,"n"
"balkje","LF",2,"n"
"cobra's","LF",2,"n"
"swille","Pseudo",3,"m"
"sfa'os","Random",4,"m"
"plateaus","LF",2,"n"
"rocker","LF",2,"n"
"kning","Pseudo",3,"m"
"avond","HF",1,"n"
"kuddes","LF",2,"n"
"kranten","HF",1,"n"
"tussen","HF",1,"n"
"kaasje","LF",2,"n"
"jochies","LF",2,"n"
"opnocht","Pseudo",3,"m"
"sehrfifs","Random",4,"m"
"blaasje","LF",2,"n"
"serste","Pseudo",3,"m"
"plen","Pseudo",3,"m"
"klaproos","LF",2,"n"
"ejdevls","Random",4,"m"
"korargla","Random",4,"m"
"kiezen","HF",1,"n"
"tieden","Pseudo",3,"m"
"mader","Pseudo",3,"m"
"stekkers","LF",2,"n"
"laler","Pseudo",3,"m"
"koctor","Pseudo",3,"m"
"stunts","LF",2,"n"
"lelend","Pseudo",3,"m"
"tango's","LF",2,"n"
"bsireej","Random",4,"m"
"toontjes","LF",2,"n"
"soepbord","LF",2,"n"
"koetje","LF",2,"n"
"wern","Pseudo",3,"m"
"augurk","LF",2,"n"
"griepje","LF",2,"n"
"uittejrs","Random",4,"m"
"schoop","Pseudo",3,"m"
"duo's","LF",2,"n"
"boos","HF",1,"n"
"hensie","Pseudo",3,"m"
"beuden","Pseudo",3,"m"
"coupon","LF",2,"n"
"blijken","HF",1,"n"
"klotte","Pseudo",3,"m"
"jansara","Random",4,"m"
"deten","Pseudo",3,"m"
"biedt","HF",1,"n"
"rosndo","Random",4,"m"
"laetrir","Random",4,"m"
"hcmoa","Random",4,"m"
"waarman","Pseudo",3,"m"
"zelf","HF",1,"n"
"diva","LF",2,"n"
"tsrjike","Random",4,"m"
"raam","HF",1,"n"
"sausjes","LF",2,"n"
"gevormd","HF",1,"n"
"spitcrs","Random",4,"m"
"uklliro","Random",4,"m"
"eplukk","Random",4,"m"
"ueadfrs","Random",4,"m"
"voldoen","HF",1,"n"
"olpshee","Random",4,"m"
"jroteok","Random",4,"m"
"teefjes","LF",2,"n"
"vijl","LF",2,"n"
"loed","Pseudo",3,"m"
"schatjes","LF",2,"n"
"ejlztise","Random",4,"m"
"besje","LF",2,"n"
"rensen","Pseudo",3,"m"
"ksejeup","Random",4,"m"
"egams","Random",4,"m"
"trtsseek","Random",4,"m"
"borstje","LF",2,"n"
"bedram","Pseudo",3,"m"
"motto's","LF",2,"n"
"eesewsj","Random",4,"m"
"kejsaa","Random",4,"m"
"leept","Pseudo",3,"m"
"gulden","HF",1,"n"
"groei","HF",1,"n"
"tteser","Random",4,"m"
"leunde","HF",1,"n"
"gedrag","HF",1,"n"
"neutnr","Random",4,"m"
"oopl","Random",4,"m"
"joodse","HF",1,"n"
"betreft","HF",1,"n"
"semutjs","Random",4,"m"
"spiertje","LF",2,"n"
"stellen","HF",1,"n"
"lachen","HF",1,"n"
"ajewts","Random",4,"m"
"denst","Pseudo",3,"m"
"behoort","HF",1,"n"
"strikjes","LF",2,"n"
"hijf","Pseudo",3,"m"
"spoor","HF",1,"n"
"tmliuje","Random",4,"m"
"rechtam","Pseudo",3,"m"
"zwijgen","HF",1,"n"
"brugje","LF",2,"n"
"klap","HF",1,"n"
"waartoe","HF",1,"n"
"tekstje","LF",2,"n"
"balseja","Random",4,"m"
"schip","HF",1,"n"
"tnjeesv","Random",4,"m"
"tnjoteso","Random",4,"m"
"proces","HF",1,"n"
"bestest","Pseudo",3,"m"
"geld","HF",1,"n"
"popjes","LF",2,"n"
"jatkalwe","Random",4,"m"
"besjes","LF",2,"n"
"soja","LF",2,"n"
"sauw","Pseudo",3,"m"
"irkkujse","Random",4,"m"
"wormpje","LF",2,"n"
"eeuwen","HF",1,"n"
"olijf","LF",2,"n"
"roze","HF",1,"n"
"kkrestes","Random",4,"m"
"totaal","HF",1,"n"
"kijn","Pseudo",3,"m"
"gengde","Pseudo",3,"m"
"blosde","Pseudo",3,"m"
"dankbaar","HF",1,"n"
"avhjcrte","Random",4,"m"
"slipjes","LF",2,"n"
"cricket","LF",2,"n"
"broee","Pseudo",3,"m"
"dikkerds","LF",2,"n"
"vrijntin","Pseudo",3,"m"
"vrijen","HF",1,"n"
"auto","HF",1,"n"
"framboos","LF",2,"n"
"ba's","Pseudo",3,"m"
"heuvel","HF",1,"n"
"sprong","HF",1,"n"
"lotjes","LF",2,"n"
"osvat","Pseudo",3,"m"
"beschoon","Pseudo",3,"m"
"scappen","Pseudo",3,"m"
"schons","Pseudo",3,"m"
"ehcltas","Random",4,"m"
"besteed","HF",1,"n"
"brand","HF",1,"n"
"jojo","LF",2,"n"
"tausti","Random",4,"m"
"jokers","LF",2,"n"
"olaavc","Random",4,"m"
"miljoen","HF",1,"n"
"lalen","Pseudo",3,"m"
"gezoed","Pseudo",3,"m"
"zouden","HF",1,"n"
"publiek","HF",1,"n"
"eenmaal","HF",1,"n"
"loojitpe","Random",4,"m"
"eeejlutw","Random",4,"m"
"brof","Pseudo",3,"m"
"kerel","HF",1,"n"
"unies","LF",2,"n"
"dragen","HF",1,"n"
"verkeerd","HF",1,"n"
"logo","LF",2,"n"
"kanaf","Pseudo",3,"m"
"verzet","HF",1,"n"
"schagde","Pseudo",3,"m"
"ietm","Random",4,"m"
"smiert","Random",4,"m"
"jbeess","Random",4,"m"
"fjeiert","Random",4,"m"
"rekkit","Random",4,"m"
"kollens","Pseudo",3,"m"
"koning","HF",1,"n"
"doer","Pseudo",3,"m"
"neem","HF",1,"n"
"nieuw","HF",1,"n"
"muiltje","LF",2,"n"
"gevekt","Pseudo",3,"m"
"omforbas","Random",4,"m"
"akjtesn","Random",4,"m"
"kliekjes","LF",2,"n"
"sterker","HF",1,"n"
"nogms'a","Random",4,"m"
"zwijrend","Pseudo",3,"m"
"eteelsj","Random",4,"m"
"gezet","HF",1,"n"
"opzet","HF",1,"n"
"esttkren","Random",4,"m"
"grootte","HF",1,"n"
"zitjes","LF",2,"n"
"csa'lo","Random",4,"m"
"boogjes","LF",2,"n"
"wolfje","LF",2,"n"
"hege","Pseudo",3,"m"
"krokus","LF",2,"n"
"haalde","HF",1,"n"
"vader","HF",1,"n"
"waarmee","HF",1,"n"
"aelkbjs","Random",4,"m"
"vliegjes","LF",2,"n"
"dwals","Pseudo",3,"m"
"streng","HF",1,"n"
"cycloon","LF",2,"n"
"fles","HF",1,"n"
"salgo","Random",4,"m"
"boezems","LF",2,"n"
"aavgrsej","Random",4,"m"
"mail","LF",2,"n"
"ziekte","HF",1,"n"
"grag","Pseudo",3,"m"
"bedoept","Pseudo",3,"m"
"stoesen","Pseudo",3,"m"
"leel","Pseudo",3,"m"
"veed","Pseudo",3,"m"
"rompen","LF",2,"n"
"daarmee","HF",1,"n"
"odfohizn","Random",4,"m"
"oizbmse","Random",4,"m"
"prsetpin","Random",4,"m"
"snopte","Pseudo",3,"m"
"weetjes","LF",2,"n"
"hact","Pseudo",3,"m"
"donter","Pseudo",3,"m"
"luzie","Pseudo",3,"m"
"badjes","LF",2,"n"
"kskderid","Random",4,"m"
"kassiers","LF",2,"n"
"maap","Pseudo",3,"m"
