"stimulus","cond","condition","correct_response"
"verte","HF",1,"n"
"kang","Pseudo",3,"m"
"truitjes","LF",2,"n"
"eiden","Pseudo",3,"m"
"soorten","HF",1,"n"
"gemeen","HF",1,"n"
"veel","HF",1,"n"
"zetten","HF",1,"n"
"maan","HF",1,"n"
"joms","Pseudo",3,"m"
"indands","Pseudo",3,"m"
"peddel","LF",2,"n"
"nmoerts","Random",4,"m"
"badjes","LF",2,"n"
"eivnfu","Random",4,"m"
"dindbaar","Pseudo",3,"m"
"kollens","Pseudo",3,"m"
"prins","HF",1,"n"
"hege","Pseudo",3,"m"
"cruises","LF",2,"n"
"vrienden","HF",1,"n"
"prooien","LF",2,"n"
"egnect","Pseudo",3,"m"
"bermaal","Pseudo",3,"m"
"dojkoers","Random",4,"m"
"chef","HF",1,"n"
"dnoser","Random",4,"m"
"sisie","Pseudo",3,"m"
"buren","HF",1,"n"
"shap","Pseudo",3,"m"
"racist","LF",2,"n"
"naabhdar","Random",4,"m"
"gewend","HF",1,"n"
"emits","Random",4,"m"
"daar","HF",1,"n"
"hoeg","Pseudo",3,"m"
"gelocht","Pseudo",3,"m"
"iaml","Random",4,"m"
"polo","LF",2,"n"
"soepbord","LF",2,"n"
"chalets","LF",2,"n"
"roorts","Pseudo",3,"m"
"hierbij","HF",1,"n"
"sfa'os","Random",4,"m"
"olok","Random",4,"m"
"boezems","LF",2,"n"
"vliegjes","LF",2,"n"
"likjes","LF",2,"n"
"riacaal","Random",4,"m"
"eijlks","Random",4,"m"
"blaasje","LF",2,"n"
"diep","HF",1,"n"
"deek","Pseudo",3,"m"
"deals","LF",2,"n"
"iiznjb","Random",4,"m"
"larve","LF",2,"n"
"eeejlutw","Random",4,"m"
"bsireej","Random",4,"m"
"eenheid","HF",1,"n"
"pilsjes","LF",2,"n"
"boder","Pseudo",3,"m"
"vlokjes","LF",2,"n"
"wirze","Pseudo",3,"m"
"rolluik","LF",2,"n"
"deuntjes","LF",2,"n"
"avial","Random",4,"m"
"lezen","HF",1,"n"
"strikje","LF",2,"n"
"ijsbeer","LF",2,"n"
"tteser","Random",4,"m"
"bereekt","Pseudo",3,"m"
"elfzaj","Random",4,"m"
"brongen","Pseudo",3,"m"
"tellen","HF",1,"n"
"buffers","LF",2,"n"
"mahstec","Random",4,"m"
"hoerzan","Pseudo",3,"m"
"wiegjes","LF",2,"n"
"pty'ans","Random",4,"m"
"zilde","Pseudo",3,"m"
"gekend","HF",1,"n"
"raciaal","LF",2,"n"
"bilts","Pseudo",3,"m"
"macht","HF",1,"n"
"terug","HF",1,"n"
"redden","HF",1,"n"
"tango's","LF",2,"n"
"wind","HF",1,"n"
"verbaasd","HF",1,"n"
"saken","Pseudo",3,"m"
"jrkipue","Random",4,"m"
"salgo","Random",4,"m"
"scherte","Pseudo",3,"m"
"kalfje","LF",2,"n"
"zeefje","LF",2,"n"
"borstje","LF",2,"n"
"sofa's","LF",2,"n"
"hatte","Pseudo",3,"m"
"karoolsp","Random",4,"m"
"pistool","HF",1,"n"
"meteen","HF",1,"n"
"ienuml","Random",4,"m"
"jekoops","Random",4,"m"
"zoeken","HF",1,"n"
"steert","Pseudo",3,"m"
"otel","Pseudo",3,"m"
"uittejrs","Random",4,"m"
"eeldan","Random",4,"m"
"bechte","Pseudo",3,"m"
"kang","Pseudo",3,"m"
"daakt","Pseudo",3,"m"
"toga's","LF",2,"n"
"trjeoo","Random",4,"m"
"gine","Pseudo",3,"m"
"eirtnprs","Random",4,"m"
"donden","Pseudo",3,"m"
"toster","Random",4,"m"
"zand","HF",1,"n"
"shirts","LF",2,"n"
"autist","LF",2,"n"
"neutnr","Random",4,"m"
"marker","LF",2,"n"
"eemeuwez","Random",4,"m"
"steun","HF",1,"n"
"zijn","HF",1,"n"
"hand","HF",1,"n"
"preosjt","Random",4,"m"
"dieken","Pseudo",3,"m"
"deek","Pseudo",3,"m"
"deanbjr","Random",4,"m"
"ookljef","Random",4,"m"
"kwaaltje","LF",2,"n"
"bezoel","Pseudo",3,"m"
"izobsn","Random",4,"m"
"indruk","HF",1,"n"
"rekkit","Random",4,"m"
"groter","HF",1,"n"
"steeven","Pseudo",3,"m"
"pasta's","LF",2,"n"
"huid","HF",1,"n"
"lijst","HF",1,"n"
"project","HF",1,"n"
"wensen","HF",1,"n"
"jpoees","Random",4,"m"
"verkocht","HF",1,"n"
"beitels","LF",2,"n"
"prapdijk","Pseudo",3,"m"
"lddepe","Random",4,"m"
"minste","HF",1,"n"
"goudstuk","LF",2,"n"
"wist","HF",1,"n"
"pjseirl","Random",4,"m"
"factors","LF",2,"n"
"hartjes","LF",2,"n"
"boezier","Pseudo",3,"m"
"taal","HF",1,"n"
"facht","Pseudo",3,"m"
"duo's","LF",2,"n"
"stafje","LF",2,"n"
"houdt","HF",1,"n"
"jfelsza","Random",4,"m"
"kijn","Pseudo",3,"m"
"jopverms","Random",4,"m"
"hockey","LF",2,"n"
"poucon","Random",4,"m"
"kost","HF",1,"n"
"rseart","Random",4,"m"
"begen","Pseudo",3,"m"
"kende","HF",1,"n"
"egtjjwi","Random",4,"m"
"braag","Pseudo",3,"m"
"brechtig","Pseudo",3,"m"
"dangen","Pseudo",3,"m"
"birden","Pseudo",3,"m"
"koer","LF",2,"n"
"slaebl","Random",4,"m"
"aand","Pseudo",3,"m"
"sassjeu","Random",4,"m"
"schagde","Pseudo",3,"m"
"dalmbij","Pseudo",3,"m"
"geurtjes","LF",2,"n"
"waarmie","Pseudo",3,"m"
"kleur","HF",1,"n"
"sota","Pseudo",3,"m"
"vaklui","LF",2,"n"
"meken","Pseudo",3,"m"
"rijder","LF",2,"n"
"focht","Pseudo",3,"m"
"smyjpeg","Random",4,"m"
"twijgje","LF",2,"n"
"cillie","Pseudo",3,"m"
"raam","HF",1,"n"
"walnoot","LF",2,"n"
"tatel","Pseudo",3,"m"
"trekt","HF",1,"n"
"tevers","Pseudo",3,"m"
"schrok","HF",1,"n"
"factor","HF",1,"n"
"lryla","Random",4,"m"
"muljpepi","Random",4,"m"
"acts","LF",2,"n"
"frietjes","LF",2,"n"
"ramen","HF",1,"n"
"koospem","Random",4,"m"
"volgde","HF",1,"n"
"pluimpje","LF",2,"n"
"oekejt","Random",4,"m"
"sseenrwt","Random",4,"m"
"o'mpaes","Random",4,"m"
"oten","Pseudo",3,"m"
"ziekte","HF",1,"n"
"wratje","LF",2,"n"
"ivignsk","Random",4,"m"
"look","LF",2,"n"
"schieten","HF",1,"n"
"zombies","LF",2,"n"
"spel","HF",1,"n"
"praters","LF",2,"n"
"zoutvat","LF",2,"n"
"gitpen","Pseudo",3,"m"
"valers","Pseudo",3,"m"
"klinkt","HF",1,"n"
"ugrteje","Random",4,"m"
"ribeuzd","Random",4,"m"
"sultans","LF",2,"n"
"elkaar","HF",1,"n"
"genaard","Pseudo",3,"m"
"schatjes","LF",2,"n"
"robtu","Random",4,"m"
"foto's","HF",1,"n"
"olijf","LF",2,"n"
"hergen","Pseudo",3,"m"
"haal","HF",1,"n"
"ujitlefs","Random",4,"m"
"been","HF",1,"n"
"griepje","LF",2,"n"
"sgnjaor","Random",4,"m"
"sutilpor","Random",4,"m"
"ermee","HF",1,"n"
"flinke","HF",1,"n"
