"stimulus","cond","condition","correct_response"
"schouden","Pseudo",3,"m"
"bodem","HF",1,"n"
"diefje","LF",2,"n"
"npisjers","Random",4,"m"
"sota","Pseudo",3,"m"
"eletjiz","Random",4,"m"
"ejlztise","Random",4,"m"
"darmpje","LF",2,"n"
"fauna's","LF",2,"n"
"hoemen","Pseudo",3,"m"
"otters","LF",2,"n"
"raakte","HF",1,"n"
"borstje","LF",2,"n"
"plaven","Pseudo",3,"m"
"ueadfrs","Random",4,"m"
"koopjes","LF",2,"n"
"zwak","HF",1,"n"
"olret","Pseudo",3,"m"
"banken","HF",1,"n"
"geur","HF",1,"n"
"attemle","Random",4,"m"
"uentttr","Random",4,"m"
"secjepsh","Random",4,"m"
"besje","LF",2,"n"
"beeke","Pseudo",3,"m"
"musje","LF",2,"n"
"leul","Pseudo",3,"m"
"prachtig","HF",1,"n"
"aandge","Pseudo",3,"m"
"jeefets","Random",4,"m"
"tnjeesv","Random",4,"m"
"muns","Pseudo",3,"m"
"trok","HF",1,"n"
"preosjt","Random",4,"m"
"levers","LF",2,"n"
"rudtmsel","Random",4,"m"
"dute","Pseudo",3,"m"
"buikjes","LF",2,"n"
"sjaasde","Pseudo",3,"m"
"bijpen","Pseudo",3,"m"
"twrjeas","Random",4,"m"
"faven","Pseudo",3,"m"
"mesjes","LF",2,"n"
"ykceoh","Random",4,"m"
"voegde","HF",1,"n"
"kolgt","Pseudo",3,"m"
"voeren","HF",1,"n"
"weesjes","LF",2,"n"
"scèter","Pseudo",3,"m"
"koormaan","Pseudo",3,"m"
"jeeks","Pseudo",3,"m"
"stafje","LF",2,"n"
"koetje","LF",2,"n"
"izobsn","Random",4,"m"
"knikke","Pseudo",3,"m"
"moruts","Random",4,"m"
"ilwotfo","Random",4,"m"
"eujtds","Random",4,"m"
"rteawj","Random",4,"m"
"muilen","LF",2,"n"
"spleken","Pseudo",3,"m"
"snobs","LF",2,"n"
"kijten","Pseudo",3,"m"
"waaruit","HF",1,"n"
"factor","HF",1,"n"
"smank","Pseudo",3,"m"
"esdoorn","LF",2,"n"
"vaasjes","LF",2,"n"
"dutjes","LF",2,"n"
"eembozs","Random",4,"m"
"ertoe","HF",1,"n"
"heen","HF",1,"n"
"knuffel","LF",2,"n"
"damer","Pseudo",3,"m"
"tfsroac","Random",4,"m"
"dijkjes","LF",2,"n"
"toeval","HF",1,"n"
"jury's","LF",2,"n"
"dis'soc","Random",4,"m"
"seenstj","Random",4,"m"
"begrip","HF",1,"n"
"gewerkt","HF",1,"n"
"slipjes","LF",2,"n"
"mogen","HF",1,"n"
"huilen","HF",1,"n"
"soepje","LF",2,"n"
"zien","HF",1,"n"
"genoer","Pseudo",3,"m"
"falme","Pseudo",3,"m"
"osnieur","Pseudo",3,"m"
"bevond","HF",1,"n"
"zellen","Pseudo",3,"m"
"jlkeikes","Random",4,"m"
"tsrjike","Random",4,"m"
"daakt","Pseudo",3,"m"
"baag","Pseudo",3,"m"
"ltesoj","Random",4,"m"
"vrenheid","Pseudo",3,"m"
"lach","HF",1,"n"
"deben","Pseudo",3,"m"
"dweiltje","LF",2,"n"
"scappen","Pseudo",3,"m"
"laetrir","Random",4,"m"
"buizerds","LF",2,"n"
"trouwens","HF",1,"n"
"jiksube","Random",4,"m"
"auteur","HF",1,"n"
"anver","Pseudo",3,"m"
"iacrts","Random",4,"m"
"lijkjes","LF",2,"n"
"egtjjwi","Random",4,"m"
"weeltijd","Pseudo",3,"m"
"loojitpe","Random",4,"m"
"besteed","HF",1,"n"
"lapij","Pseudo",3,"m"
"firma","HF",1,"n"
"aktcer","Random",4,"m"
"kruikjes","LF",2,"n"
"starte","Pseudo",3,"m"
"hoemen","Pseudo",3,"m"
"draagt","HF",1,"n"
"precies","HF",1,"n"
"trachten","HF",1,"n"
"knikjes","LF",2,"n"
"zuiltjes","LF",2,"n"
"rally","LF",2,"n"
"brnaso","Random",4,"m"
"toga's","LF",2,"n"
"graadje","LF",2,"n"
"wochten","Pseudo",3,"m"
"zinsdeel","LF",2,"n"
"truegjes","Random",4,"m"
"bekler","Pseudo",3,"m"
"hood","Pseudo",3,"m"
"gevekt","Pseudo",3,"m"
"ekesjh","Random",4,"m"
"rioeer","Random",4,"m"
"leit","Pseudo",3,"m"
"hangers","LF",2,"n"
"grehans","Random",4,"m"
"naaldjes","LF",2,"n"
"leiders","HF",1,"n"
"horen","HF",1,"n"
"ewjnclot","Random",4,"m"
"tellers","LF",2,"n"
"rvgeeti","Random",4,"m"
"zakken","HF",1,"n"
"vragen","HF",1,"n"
"tandje","LF",2,"n"
"randjes","LF",2,"n"
"aden","Pseudo",3,"m"
"klusse","Pseudo",3,"m"
"zeemeeuw","LF",2,"n"
"koctor","Pseudo",3,"m"
"bizons","LF",2,"n"
"schatjes","LF",2,"n"
"grond","HF",1,"n"
"gesstig","Pseudo",3,"m"
"fuder","Pseudo",3,"m"
"deze","HF",1,"n"
"mens","HF",1,"n"
"rijk","HF",1,"n"
"diesheid","Pseudo",3,"m"
"stunts","LF",2,"n"
"solsmes","Random",4,"m"
"piemels","LF",2,"n"
"schepjes","LF",2,"n"
"rtbseoj","Random",4,"m"
"tausti","Random",4,"m"
"obzmie","Random",4,"m"
"gedat","Pseudo",3,"m"
"ueedjnts","Random",4,"m"
"jematnsa","Random",4,"m"
"bdejas","Random",4,"m"
"stenen","HF",1,"n"
"jokers","LF",2,"n"
"sauna's","LF",2,"n"
"gebruik","HF",1,"n"
"vindt","HF",1,"n"
"ortanco","Random",4,"m"
"gekend","HF",1,"n"
"naast","HF",1,"n"
"kwijt","HF",1,"n"
"uittejrs","Random",4,"m"
"luikjes","LF",2,"n"
"merk","HF",1,"n"
"jongens","HF",1,"n"
"isjtenwj","Random",4,"m"
"griezels","LF",2,"n"
"disco's","LF",2,"n"
"cricket","LF",2,"n"
"kaasje","LF",2,"n"
"items","LF",2,"n"
"hebt","HF",1,"n"
"ruim","HF",1,"n"
"stroom","HF",1,"n"
"kist","HF",1,"n"
"blastir","Pseudo",3,"m"
"kring","HF",1,"n"
"tollenr","Random",4,"m"
"krijg","HF",1,"n"
"ejposm","Random",4,"m"
"ontmoet","HF",1,"n"
"eteelsj","Random",4,"m"
"ruersfs","Random",4,"m"
"nogms'a","Random",4,"m"
"verde","Pseudo",3,"m"
"wieltje","LF",2,"n"
"ba's","Pseudo",3,"m"
"grantte","Pseudo",3,"m"
"ondanks","HF",1,"n"
"eiksnjk","Random",4,"m"
"ajadmne","Random",4,"m"
"dsael","Random",4,"m"
"borst","HF",1,"n"
"zorg","HF",1,"n"
"vernocht","Pseudo",3,"m"
"voch","Pseudo",3,"m"
"roepen","HF",1,"n"
"scripts","LF",2,"n"
"vlucht","HF",1,"n"
"hermen","Pseudo",3,"m"
"vroeg","HF",1,"n"
"uetijps","Random",4,"m"
"gebeurt","HF",1,"n"
"getten","Pseudo",3,"m"
"broches","LF",2,"n"
"zuchtjes","LF",2,"n"
"plooitje","LF",2,"n"
"factors","LF",2,"n"
"piniek","Pseudo",3,"m"
"egnect","Pseudo",3,"m"
"ioperon","Random",4,"m"
"eijlks","Random",4,"m"
"tatel","Pseudo",3,"m"
"sorbet","LF",2,"n"
"lachen","HF",1,"n"
"stanen","Pseudo",3,"m"
"deuren","HF",1,"n"
"nagjabil","Random",4,"m"
