"stimulus","cond","condition","correct_response"
"gedacht","HF",1,"n"
"limoen","LF",2,"n"
"sponsen","LF",2,"n"
"schijnen","HF",1,"n"
"blik","HF",1,"n"
"geslacht","HF",1,"n"
"osgrle","Random",4,"m"
"ekjcat","Random",4,"m"
"dringen","HF",1,"n"
"delen","HF",1,"n"
"grond","HF",1,"n"
"otters","LF",2,"n"
"naampjes","LF",2,"n"
"koopjes","LF",2,"n"
"leter","Pseudo",3,"m"
"gelk","Pseudo",3,"m"
"cartoon","LF",2,"n"
"kloofjes","LF",2,"n"
"plasjes","LF",2,"n"
"jooi","Pseudo",3,"m"
"usfren","Random",4,"m"
"boot","HF",1,"n"
"klerde","Pseudo",3,"m"
"inzicht","HF",1,"n"
"gympjes","LF",2,"n"
"gidsje","LF",2,"n"
"wesdergj","Random",4,"m"
"kopen","HF",1,"n"
"slapen","HF",1,"n"
"heging","Pseudo",3,"m"
"gehad","HF",1,"n"
"tfsroac","Random",4,"m"
"kstwadan","Random",4,"m"
"bijbel","HF",1,"n"
"lunches","LF",2,"n"
"ajuin","LF",2,"n"
"gekoord","Pseudo",3,"m"
"strag","Pseudo",3,"m"
"wekkers","LF",2,"n"
"treintje","LF",2,"n"
"faarten","Pseudo",3,"m"
"omedm","Random",4,"m"
"kenons","Pseudo",3,"m"
"eestijk","Pseudo",3,"m"
"lelen","Pseudo",3,"m"
"werkmaas","Pseudo",3,"m"
"jatkalwe","Random",4,"m"
"racket","LF",2,"n"
"ejzeewps","Random",4,"m"
"motor","HF",1,"n"
"vallen","HF",1,"n"
"vanken","Pseudo",3,"m"
"aktes","LF",2,"n"
"roopt","Pseudo",3,"m"
"breeg","Pseudo",3,"m"
"takken","HF",1,"n"
"eeuw","HF",1,"n"
"moruts","Random",4,"m"
"zoentjes","LF",2,"n"
"splingen","Pseudo",3,"m"
"polo","LF",2,"n"
"torden","Pseudo",3,"m"
"termijn","HF",1,"n"
"vergent","Pseudo",3,"m"
"begreep","HF",1,"n"
"odfohizn","Random",4,"m"
"azenpu","Random",4,"m"
"sleetje","LF",2,"n"
"naabhdar","Random",4,"m"
"slotje","LF",2,"n"
"zeefje","LF",2,"n"
"mango's","LF",2,"n"
"cemmer","Pseudo",3,"m"
"oonzaat","Pseudo",3,"m"
"schelen","HF",1,"n"
"tnjeesv","Random",4,"m"
"sfeertje","LF",2,"n"
"graag","HF",1,"n"
"verblier","Pseudo",3,"m"
"zwijgen","HF",1,"n"
"pukkel","LF",2,"n"
"woning","HF",1,"n"
"ewjnclot","Random",4,"m"
"erger","HF",1,"n"
"verwacht","HF",1,"n"
"haadt","Pseudo",3,"m"
"cets","Pseudo",3,"m"
"npdia","Random",4,"m"
"randjes","LF",2,"n"
"rietjes","LF",2,"n"
"avond","HF",1,"n"
"ijsbeer","LF",2,"n"
"momlers","Random",4,"m"
"strikjes","LF",2,"n"
"schoop","Pseudo",3,"m"
"verbaald","Pseudo",3,"m"
"erdij","Pseudo",3,"m"
"jkbees","Random",4,"m"
"durde","Pseudo",3,"m"
"cash","LF",2,"n"
"slijmen","LF",2,"n"
"lmabus","Random",4,"m"
"mieder","Pseudo",3,"m"
"pjseirl","Random",4,"m"
"acts","LF",2,"n"
"bedjes","LF",2,"n"
"jecht","Pseudo",3,"m"
"kljetee","Random",4,"m"
"vliesjes","LF",2,"n"
"gdisje","Random",4,"m"
"jkoser","Random",4,"m"
"lentes","LF",2,"n"
"ueedjnts","Random",4,"m"
"ubtrsoti","Random",4,"m"
"sauan's","Random",4,"m"
"ryu'js","Random",4,"m"
"pentool","Pseudo",3,"m"
"lijnen","HF",1,"n"
"flat","HF",1,"n"
"vruchten","HF",1,"n"
"cout","Pseudo",3,"m"
"hoofd","HF",1,"n"
"nallen","Pseudo",3,"m"
"jonteohr","Random",4,"m"
"eobbss","Random",4,"m"
"lijt","Pseudo",3,"m"
"zinsdeel","LF",2,"n"
"glazen","HF",1,"n"
"panty's","LF",2,"n"
"bord","HF",1,"n"
"geden","Pseudo",3,"m"
"'gantos","Random",4,"m"
"vertrek","HF",1,"n"
"rorde","Pseudo",3,"m"
"wormpje","LF",2,"n"
"advies","HF",1,"n"
"stropje","LF",2,"n"
"muskiet","LF",2,"n"
"werking","HF",1,"n"
"begrip","HF",1,"n"
"tankjes","LF",2,"n"
"o'usd","Random",4,"m"
"scibuit","Random",4,"m"
"loopt","HF",1,"n"
"sau'al","Random",4,"m"
"jurtbeus","Random",4,"m"
"gevield","Pseudo",3,"m"
"wilde","HF",1,"n"
"vkeojns","Random",4,"m"
"najaars","LF",2,"n"
"trio's","LF",2,"n"
"nopotr","Random",4,"m"
"lijden","HF",1,"n"
"naowolt","Random",4,"m"
"oologrs","Random",4,"m"
"igwjees","Random",4,"m"
"esjmse","Random",4,"m"
"veed","Pseudo",3,"m"
"tetwij","Pseudo",3,"m"
"melster","Pseudo",3,"m"
"dpaakn","Random",4,"m"
"panters","LF",2,"n"
"begook","Pseudo",3,"m"
"kanons","LF",2,"n"
"woonde","HF",1,"n"
"hoestand","Pseudo",3,"m"
"bobjet","Pseudo",3,"m"
"slijper","LF",2,"n"
"leken","HF",1,"n"
"iend","Pseudo",3,"m"
"zuiltje","LF",2,"n"
"keeltje","LF",2,"n"
"leider","HF",1,"n"
"gebrek","HF",1,"n"
"dealen","LF",2,"n"
"esdsetrs","Random",4,"m"
"'artyps","Random",4,"m"
"tijesgwj","Random",4,"m"
"roggen","LF",2,"n"
"peddel","LF",2,"n"
"sfeen","Pseudo",3,"m"
"etsefji","Random",4,"m"
"koevoet","LF",2,"n"
"warm","HF",1,"n"
"fauna's","LF",2,"n"
"lachts","Pseudo",3,"m"
"watjes","LF",2,"n"
"eddkus","Random",4,"m"
"riacaal","Random",4,"m"
"vissen","HF",1,"n"
"oprpcno","Random",4,"m"
"nagjabil","Random",4,"m"
"ergels","Pseudo",3,"m"
"spont","Pseudo",3,"m"
"riep","HF",1,"n"
"weken","HF",1,"n"
"loy'lsl","Random",4,"m"
"zoon","HF",1,"n"
"glak","Pseudo",3,"m"
"bagden","Pseudo",3,"m"
"biscuits","LF",2,"n"
"jroteok","Random",4,"m"
"vrachtje","LF",2,"n"
"sgnjaor","Random",4,"m"
"bevat","HF",1,"n"
"trol","LF",2,"n"
"otscheid","Pseudo",3,"m"
"tetozn","Random",4,"m"
